draft_entry_id,season,team_id,team_name,mtg_assortment_id,mtg_assortment,nominate_id,converted_nominate_id,nomination_count,nomination_situation_id,player_id,draft_player_id,player_name_jap,previous_school,school_division,converted_school_division,position_id,has_player_page_link,person_info_id,has_draft_page_link,player_kind,playing_division,current_team_id,current_team_name_jap,kyodo_id
603,2013,1,巨人,3,種別なし,1,1,1,3,1300050,,石川　歩,東京ガス,3,3,1,False,,False,0,2,,,
595,2013,1,巨人,3,種別なし,1,1,2,1,1300027,,小林　誠司,日本生命,3,3,2,True,1300027,False,1,1,1,巨人,
596,2013,1,巨人,3,種別なし,2,2,0,1,1300028,,和田　恋,高知高,1,1,3,False,,False,0,2,,,
597,2013,1,巨人,3,種別なし,3,3,0,1,1300029,,田口　麗斗,広島新庄高,1,1,1,True,1300029,False,1,1,2,ヤクルト,
598,2013,1,巨人,3,種別なし,4,4,0,1,1300030,,奥村　展征,日大山形高,1,1,3,False,,False,0,2,,,
599,2013,1,巨人,3,種別なし,5,5,0,1,1300031,,平良　拳太郎,北山高,1,1,1,True,1300031,False,1,1,3,DeNA,
600,2013,1,巨人,3,種別なし,21,21,0,1,1300032,,青山　誠,日本大,2,2,4,False,,False,0,2,,,
601,2013,1,巨人,3,種別なし,22,22,0,1,1300033,,長江　翔太,大阪経済大,2,2,4,False,,False,0,2,,,
602,2013,1,巨人,3,種別なし,23,23,0,1,1300034,,北之園　隆生,秀岳館高,1,1,4,False,,False,0,2,,,
604,2013,2,ヤクルト,3,種別なし,1,1,1,3,1300057,,大瀬良　大地,九州共立大,2,2,1,True,1300057,False,1,1,6,広島,
605,2013,2,ヤクルト,3,種別なし,1,1,2,0,1300094,,杉浦　稔大,国学院大,2,2,1,True,1300094,False,1,1,4,中日,
606,2013,2,ヤクルト,3,種別なし,2,2,0,1,1300095,,西浦　直亨,法政大,2,2,3,True,1300095,False,0,2,2,ヤクルト,
607,2013,2,ヤクルト,3,種別なし,3,3,0,1,1300096,,秋吉　亮,パナソニック,3,3,1,False,,False,0,2,,,
608,2013,2,ヤクルト,3,種別なし,4,4,0,1,1300097,,岩橋　慶侍,京都産業大,2,2,1,False,,False,0,2,,,
