draft_entry_id,season,team_id,team_name,mtg_assortment_id,mtg_assortment,nominate_id,converted_nominate_id,nomination_count,nomination_situation_id,player_id,draft_player_id,player_name_jap,previous_school,school_division,converted_school_division,position_id,has_player_page_link,person_info_id,has_draft_page_link,player_kind,playing_division,current_team_id,current_team_name_jap,kyodo_id
4038,2021,1,巨人,3,種別なし,1,1,1,3,1751148,1751148,隅田　知一郎,西日本工業大,2,2,1,True,1751148,True,1,1,7,西武,playerinfo_3058
4039,2021,1,巨人,3,種別なし,1,1,2,1,2103697,2103697,翁田　大勢,関西国際大,2,2,1,True,2103697,True,1,1,1,巨人,playerinfo_3059
4040,2021,1,巨人,3,種別なし,2,2,0,1,1750087,1750087,山田　龍聖,JR東日本,3,3,1,True,1750087,True,1,1,1,巨人,playerinfo_3145
4041,2021,1,巨人,3,種別なし,3,3,0,1,2103689,2103689,赤星　優志,日本大,2,2,1,True,2103689,True,1,1,1,巨人,playerinfo_3136
4042,2021,1,巨人,3,種別なし,4,4,0,1,1950832,1950832,石田　隼都,東海大相模高,1,1,1,True,1950832,True,1,1,1,巨人,playerinfo_3102
4043,2021,1,巨人,3,種別なし,5,5,0,1,1651302,1651302,岡田　悠希,法政大,2,2,4,True,1651302,True,1,1,1,巨人,playerinfo_3190
4044,2021,1,巨人,3,種別なし,6,6,0,1,2050423,2050423,代木　大和,明徳義塾高,1,1,1,True,2050423,True,1,1,1,巨人,playerinfo_3166
4045,2021,1,巨人,3,種別なし,7,7,0,1,2050382,2050382,花田　侑樹,広島新庄高,1,1,1,True,2050382,True,1,1,1,巨人,playerinfo_3111
4046,2021,1,巨人,3,種別なし,21,21,0,1,1650818,1650818,鈴木　大和,北海学園大,2,2,4,True,1650818,True,1,1,1,巨人,playerinfo_3169
4047,2021,1,巨人,3,種別なし,22,22,0,1,2103810,2103810,高田　竜星,石川ミリオンスターズ,4,3,1,False,,True,0,1,,,playerinfo_3155
4048,2021,1,巨人,3,種別なし,23,23,0,1,1550940,1651188,亀田　啓太,東海大,2,2,2,True,1550940,True,1,1,1,巨人,playerinfo_3214
4049,2021,1,巨人,3,種別なし,24,24,0,1,2100225,2100225,笹原　操希,上田西高,1,1,4,True,2100225,True,1,1,1,巨人,playerinfo_3324
4050,2021,1,巨人,3,種別なし,25,25,0,1,2050445,2050445,鴨打　瑛二,創成館高,1,1,1,False,,True,0,1,,,playerinfo_3385
4051,2021,1,巨人,3,種別なし,26,26,0,1,2103705,2103705,菊地　大稀,桐蔭横浜大,2,2,1,True,2103705,True,1,1,8,日本ハム,playerinfo_3226
4052,2021,1,巨人,3,種別なし,27,27,0,1,2100478,2100478,京本　眞,明豊高,1,1,1,True,2100478,True,1,1,1,巨人,playerinfo_3394
