season,game_id,game_date,play_id,page,game_round,game_type_id,game_type_name,inning,game_state_name,inning_ab_num,umpire_home,umpire_first,umpire_second,umpire_third,umpire_left,umpire_right,H_HV,home_team_id,home_team_name,home_team_abv,home_total_runs,away_team_id,away_team_name,away_team_abv,away_total_runs,result_id,end_time,win_pitcher,loss_pitcher,save_pitcher,description_jap,description,PlayInfo_SeqNo,PlayInfo_AB,PlayInfo_PlayerID,PlayInfo_PlayerName,atBatBallCount,fiveDigitSerialNumber,pitch_number,release_speed_kmh,release_speed_mph,pitch_id,plate_x,plate_y,presult,bresult,pitcher,batter,hc_x,hc_y,fielder,fielder_name,hit_location,ballCatcherNum,addedRuns,pitcher_hand,batter_hand,strikes,balls,outs_when_up,on_1b,on_1b_name,on_2b,on_2b_name,on_3b,on_3b_name,fielder_1,fielder_1_name,fielder_2,fielder_2_name,fielder_3,fielder_3_name,fielder_4,fielder_4_name,fielder_5,fielder_5_name,fielder_6,fielder_6_name,fielder_7,fielder_7_name,fielder_8,fielder_8_name,fielder_9,fielder_9_name,UpdatedAt,CreatedAt,is_double_header_finale,game_attendance,stadium_id,stadium_name
2023,2021012565,2023-02-26 12:31:00+09:00,525136545,110203.0,1,5,オープン戦,1.0,1回表,2,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,3球目:外角低めの変化球を見送ってボール 2-1,3 Tamame: Gaikaku Hikume no Henka Kyuu wo Miokutte Ball 2-1,,,,,3,1102.0,3.0,121.0,75.20198881292728,35.0,17.0,219.0,118.0,0.0,1800026.0,1700059.0,,,,,,,0.0,left,left,1.0,1.0,1.0,,,,,,,1800026.0,横川凱,1700043.0,岸田行倫,1800024.0,増田陸,2000007.0,中山礼都,,松田宣浩,2107874.0,門脇誠,2105889.0,ウォーカー,1651302.0,岡田悠希,,オコエ瑠偉,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136546,110204.0,1,5,オープン戦,1.0,1回表,2,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,4球目:内角高めのストレートに反応するもバットが止まりボール 3-1,4 Tamame: Naikaku Takame no Straight ni Hannou Suru mo Batto ga Tomari Ball 3-1,,,,,4,1102.0,4.0,140.0,87.0105655686762,31.0,178.0,49.0,118.0,0.0,1800026.0,1700059.0,,,,,,,0.0,left,left,1.0,2.0,1.0,,,,,,,1800026.0,横川凱,1700043.0,岸田行倫,1800024.0,増田陸,2000007.0,中山礼都,,松田宣浩,2107874.0,門脇誠,2105889.0,ウォーカー,1651302.0,岡田悠希,,オコエ瑠偉,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136547,110205.0,1,5,オープン戦,1.0,1回表,2,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,5球目:外角高めのカーブを見逃してストライク 3-2,5 Tamame: Gaikaku Takame no Curve wo Minogashite Strike 3-2,,,,,5,1102.0,5.0,121.0,75.20198881292728,35.0,74.0,85.0,117.0,0.0,1800026.0,1700059.0,,,,,,,0.0,left,left,1.0,3.0,1.0,,,,,,,1800026.0,横川凱,1700043.0,岸田行倫,1800024.0,増田陸,2000007.0,中山礼都,,松田宣浩,2107874.0,門脇誠,2105889.0,ウォーカー,1651302.0,岡田悠希,,オコエ瑠偉,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136548,110206.0,1,5,オープン戦,1.0,1回表,2,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,6球目:四球を選ぶ 1塁,6 Tamame: Shikyuu wo Erabu 1 Rui,,,,,6,1102.0,6.0,122.0,75.82349285270354,35.0,160.0,38.0,119.0,34.0,1800026.0,1700059.0,,,,,,,0.0,left,left,2.0,3.0,1.0,,,,,,,1800026.0,横川凱,1700043.0,岸田行倫,1800024.0,増田陸,2000007.0,中山礼都,,松田宣浩,2107874.0,門脇誠,2105889.0,ウォーカー,1651302.0,岡田悠希,,オコエ瑠偉,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136549,110300.0,1,5,オープン戦,1.0,1回表,3,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,＜3番：蝦名＞一死1塁,<3 Ban: Ebina> Ichi Shi 1 Rui,,,,,0,1103.0,0.0,,,,,,0.0,0.0,1800026.0,1900035.0,,,,,,,0.0,left,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136550,110300.0,1,5,オープン戦,1.0,1回表,3,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,1塁けん制:ランナー神里帰塁,1 Rui Kensei: Runner Kamisato Kirui,,,,,0,1103.0,0.0,,,,,,0.0,0.0,1800026.0,1900035.0,,,,,,,0.0,left,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136551,110301.0,1,5,オープン戦,1.0,1回表,3,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,1球目:内角高めのストレートを打ちにいくもファウル 0-1,1 Tamame: Naikaku Takame no Straight wo Uchi ni Iku mo Foul 0-1,,,,,1,1103.0,1.0,141.0,87.63206960845245,31.0,40.0,68.0,101.0,0.0,1800026.0,1900035.0,0.0,125.0,,,,,0.0,left,right,0.0,0.0,1.0,1700059.0,神里和毅,,,,,1800026.0,横川凱,1700043.0,岸田行倫,1800024.0,増田陸,2000007.0,中山礼都,,松田宣浩,2107874.0,門脇誠,2105889.0,ウォーカー,1651302.0,岡田悠希,,オコエ瑠偉,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136552,110300.0,1,5,オープン戦,1.0,1回表,3,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,1塁けん制:ランナー神里帰塁,1 Rui Kensei: Runner Kamisato Kirui,,,,,0,1103.0,0.0,,,,,,0.0,0.0,1800026.0,1900035.0,,,,,,,0.0,left,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136553,110302.0,1,5,オープン戦,1.0,1回表,3,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,2球目:外角高めのストレートを打ってファウル 0-2,2 Tamame: Gaikaku Takame no Straight wo Utte Foul 0-2,,,,,2,1103.0,2.0,141.0,87.63206960845245,31.0,164.0,84.0,101.0,0.0,1800026.0,1900035.0,52.0,280.0,,,,,0.0,left,right,0.0,0.0,1.0,1700059.0,神里和毅,,,,,1800026.0,横川凱,1700043.0,岸田行倫,1800024.0,増田陸,2000007.0,中山礼都,,松田宣浩,2107874.0,門脇誠,2105889.0,ウォーカー,1651302.0,岡田悠希,,オコエ瑠偉,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136554,110303.0,1,5,オープン戦,1.0,1回表,3,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,3球目:内角高めのストレートを打つもセンターフライ 2アウト,3 Tamame: Naikaku Takame no Straight wo Utsu mo Center Fly 2 Out,,,,,3,1103.0,3.0,142.0,88.25357364822871,31.0,70.0,98.0,109.0,56.0,1800026.0,1900035.0,174.0,115.0,1651302.0,岡田,8.0,38.0,0.0,left,right,1.0,0.0,1.0,1700059.0,神里和毅,,,,,1800026.0,横川凱,1700043.0,岸田行倫,1800024.0,増田陸,2000007.0,中山礼都,,松田宣浩,2107874.0,門脇誠,2105889.0,ウォーカー,1651302.0,岡田悠希,,オコエ瑠偉,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136555,110400.0,1,5,オープン戦,1.0,1回表,4,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,＜4番：宮崎＞二死1塁,<4 Ban: Miyazaki> Ni Shi 1 Rui,,,,,0,1104.0,0.0,,,,,,0.0,0.0,1800026.0,1200053.0,,,,,,,0.0,left,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136556,110401.0,1,5,オープン戦,1.0,1回表,4,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,1球目:外角高めのストレートを見送ってボール 1-0,1 Tamame: Gaikaku Takame no Straight wo Miokutte Ball 1-0,,,,,1,1104.0,1.0,141.0,87.63206960845245,31.0,184.0,71.0,118.0,0.0,1800026.0,1200053.0,,,,,,,0.0,left,right,0.0,0.0,2.0,1700059.0,神里和毅,,,,,1800026.0,横川凱,1700043.0,岸田行倫,1800024.0,増田陸,2000007.0,中山礼都,,松田宣浩,2107874.0,門脇誠,2105889.0,ウォーカー,1651302.0,岡田悠希,,オコエ瑠偉,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136557,110400.0,1,5,オープン戦,1.0,1回表,4,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,一塁走者神里:盗塁を試みるもアウト 3アウト,Ichirui Sousha Kamisato: Tourui wo Kokoromiru mo Out 3 Out,,,,,0,1104.0,0.0,,,,,,0.0,0.0,1800026.0,1200053.0,,,,,,,0.0,left,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136558,120100.0,1,5,オープン戦,1.0,1回裏,1,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,1回裏 巨0-0デ　巨人は1番オコエからの攻撃,1 Kai Ura Kyo 0-0 Des Kyojin wa 1 Ban Okoe kara no Kougeki,,,,,0,1201.0,0.0,,,,,,0.0,0.0,1800043.0,1600001.0,,,,,,,0.0,right,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136559,120100.0,1,5,オープン戦,1.0,1回裏,1,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,＜1番：オコエ＞無死走者なし,<1 Ban: Okoe> Mushi Sousha Nashi,,,,,0,1201.0,0.0,,,,,,0.0,0.0,1800043.0,1600001.0,,,,,,,0.0,right,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136560,120101.0,1,5,オープン戦,1.0,1回裏,1,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,1球目:外角低めのストレートを見送ってボール 1-0,1 Tamame: Gaikaku Hikume no Straight wo Miokutte Ball 1-0,,,,,1,1201.0,1.0,144.0,89.49658172778123,31.0,166.0,177.0,118.0,0.0,1800043.0,1600001.0,,,,,,,0.0,right,right,0.0,0.0,0.0,,,,,,,1800043.0,上茶谷大河,800075.0,伊藤光,1800048.0,知野直人,,大和,1600107.0,京田陽太,1900030.0,森敬斗,900011.0,大田泰示,1700059.0,神里和毅,1900035.0,蝦名達夫,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136561,120102.0,1,5,オープン戦,1.0,1回裏,1,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,2球目:外角低めのカットボールを打ってファウル 1-1,2 Tamame: Gaikaku Hikume no Cut Ball wo Utte Foul 1-1,,,,,2,1201.0,2.0,134.0,83.28154133001864,49.0,169.0,206.0,101.0,0.0,1800043.0,1600001.0,59.0,280.0,,,,,0.0,right,right,0.0,1.0,0.0,,,,,,,1800043.0,上茶谷大河,800075.0,伊藤光,1800048.0,知野直人,,大和,1600107.0,京田陽太,1900030.0,森敬斗,900011.0,大田泰示,1700059.0,神里和毅,1900035.0,蝦名達夫,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136562,120103.0,1,5,オープン戦,1.0,1回裏,1,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,3球目:高めのスライダーを打つもセンターフライ 1アウト,3 Tamame: Takame no Slider wo Utsu mo Center Fly 1 Out,,,,,3,1201.0,3.0,121.0,75.20198881292728,32.0,80.0,72.0,109.0,56.0,1800043.0,1600001.0,152.0,102.0,1700059.0,神里,8.0,8.0,0.0,right,right,1.0,1.0,0.0,,,,,,,1800043.0,上茶谷大河,800075.0,伊藤光,1800048.0,知野直人,,大和,1600107.0,京田陽太,1900030.0,森敬斗,900011.0,大田泰示,1700059.0,神里和毅,1900035.0,蝦名達夫,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136563,120200.0,1,5,オープン戦,1.0,1回裏,2,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,＜2番：中山＞一死走者なし,<2 Ban: Nakayama> Ichi Shi Sousha Nashi,,,,,0,1202.0,0.0,,,,,,0.0,0.0,1800043.0,2000007.0,,,,,,,0.0,right,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136564,120201.0,1,5,オープン戦,1.0,1回裏,2,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,1球目:外角低めのストレートを見逃してストライク 0-1,1 Tamame: Gaikaku Hikume no Straight wo Minogashite Strike 0-1,,,,,1,1202.0,1.0,142.0,88.25357364822871,31.0,69.0,188.0,117.0,0.0,1800043.0,2000007.0,,,,,,,0.0,right,left,0.0,0.0,1.0,,,,,,,1800043.0,上茶谷大河,800075.0,伊藤光,1800048.0,知野直人,,大和,1600107.0,京田陽太,1900030.0,森敬斗,900011.0,大田泰示,1700059.0,神里和毅,1900035.0,蝦名達夫,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136565,120202.0,1,5,オープン戦,1.0,1回裏,2,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,2球目:ワンバウンドのフォークを見送ってボール 1-1,2 Tamame: One Bound no Fork wo Miokutte Ball 1-1,,,,,2,1202.0,2.0,,,39.0,68.0,224.0,118.0,0.0,1800043.0,2000007.0,,,,,,,0.0,right,left,1.0,0.0,1.0,,,,,,,1800043.0,上茶谷大河,800075.0,伊藤光,1800048.0,知野直人,,大和,1600107.0,京田陽太,1900030.0,森敬斗,900011.0,大田泰示,1700059.0,神里和毅,1900035.0,蝦名達夫,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136566,120203.0,1,5,オープン戦,1.0,1回裏,2,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,3球目:内角低めの落ちる球を見送ってボール 2-1,3 Tamame: Naikaku Hikume no Ochiru Tama wo Miokutte Ball 2-1,,,,,3,1202.0,3.0,131.0,81.41702921068988,39.0,136.0,209.0,118.0,0.0,1800043.0,2000007.0,,,,,,,0.0,right,left,1.0,1.0,1.0,,,,,,,1800043.0,上茶谷大河,800075.0,伊藤光,1800048.0,知野直人,,大和,1600107.0,京田陽太,1900030.0,森敬斗,900011.0,大田泰示,1700059.0,神里和毅,1900035.0,蝦名達夫,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136567,120204.0,1,5,オープン戦,1.0,1回裏,2,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,4球目:内角の変化球を見送ってボール 3-1,4 Tamame: Naikaku no Henka Kyuu wo Miokutte Ball 3-1,,,,,4,1202.0,4.0,136.0,84.52454940957116,49.0,165.0,142.0,118.0,0.0,1800043.0,2000007.0,,,,,,,0.0,right,left,1.0,2.0,1.0,,,,,,,1800043.0,上茶谷大河,800075.0,伊藤光,1800048.0,知野直人,,大和,1600107.0,京田陽太,1900030.0,森敬斗,900011.0,大田泰示,1700059.0,神里和毅,1900035.0,蝦名達夫,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136568,120205.0,1,5,オープン戦,1.0,1回裏,2,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,5球目:フォアボールを選ぶ 1塁,5 Tamame: Four Ball wo Erabu 1 Rui,,,,,5,1202.0,5.0,134.0,83.28154133001864,49.0,169.0,219.0,119.0,34.0,1800043.0,2000007.0,,,,,,,0.0,right,left,1.0,3.0,1.0,,,,,,,1800043.0,上茶谷大河,800075.0,伊藤光,1800048.0,知野直人,,大和,1600107.0,京田陽太,1900030.0,森敬斗,900011.0,大田泰示,1700059.0,神里和毅,1900035.0,蝦名達夫,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136569,120300.0,1,5,オープン戦,1.0,1回裏,3,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,＜3番：門脇＞一死1塁,<3 Ban: Kadowaki> Ichi Shi 1 Rui,,,,,0,1203.0,0.0,,,,,,0.0,0.0,1800043.0,2107874.0,,,,,,,0.0,right,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
2023,2021012565,2023-02-26 12:31:00+09:00,525136570,120301.0,1,5,オープン戦,1.0,1回裏,3,岩下,正木,市川,原,,,1,1,巨人,G,,3,DeNA,DB,,,,,,,1球目:外角高めのスライダーを見送ってボール 1-0,1 Tamame: Gaikaku Takame no Slider wo Miokutte Ball 1-0,,,,,1,1203.0,1.0,120.0,74.58048477315103,32.0,25.0,91.0,120.0,0.0,1800043.0,2107874.0,,,,,,,0.0,right,left,0.0,0.0,1.0,2000007.0,中山礼都,,,,,1800043.0,上茶谷大河,800075.0,伊藤光,1800048.0,知野直人,,大和,1600107.0,京田陽太,1900030.0,森敬斗,900011.0,大田泰示,1700059.0,神里和毅,1900035.0,蝦名達夫,2023-02-26 06:43:14+00:00,2023-02-26 06:43:14+00:00,0,7070,88,那覇
