season,game_id,game_date,play_id,page,game_round,game_type_id,game_type_name,inning,game_state_name,inning_ab_num,umpire_home,umpire_first,umpire_second,umpire_third,umpire_left,umpire_right,H_HV,home_team_id,home_team_name,home_team_abv,home_total_runs,away_team_id,away_team_name,away_team_abv,away_total_runs,result_id,end_time,win_pitcher,loss_pitcher,save_pitcher,description_jap,description,PlayInfo_SeqNo,PlayInfo_AB,PlayInfo_PlayerID,PlayInfo_PlayerName,atBatBallCount,fiveDigitSerialNumber,pitch_number,release_speed_kmh,release_speed_mph,pitch_id,plate_x,plate_y,presult,bresult,pitcher,batter,hc_x,hc_y,fielder,fielder_name,hit_location,ballCatcherNum,addedRuns,pitcher_hand,batter_hand,strikes,balls,outs_when_up,on_1b,on_1b_name,on_2b,on_2b_name,on_3b,on_3b_name,fielder_1,fielder_1_name,fielder_2,fielder_2_name,fielder_3,fielder_3_name,fielder_4,fielder_4_name,fielder_5,fielder_5_name,fielder_6,fielder_6_name,fielder_7,fielder_7_name,fielder_8,fielder_8_name,fielder_9,fielder_9_name,UpdatedAt,CreatedAt,is_double_header_finale,game_attendance,stadium_id,stadium_name,last_updated
2022,2021005330,2022-02-27 13:00:00+09:00,378949790,0110200,1,5,オープン戦,1,1回表,2,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,＜2番：宇草＞一死走者なし,<2 Ban: Usou> Ichi Shi Sousha Nashi,,,,,0,01102,0,,,,,,0,0,1600133,1900053,,,,,,,0,left,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949791,0110201,1,5,オープン戦,1,1回表,2,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,1球目:際どいコースのストレートを見逃してストライク 0-1,1 Tamame: Kiwadoi Course no Straight wo Minogashite Strike 0-1,,,,,1,01102,1,144,89.49658172778123,31,50,167,117,0,1600133,1900053,,,,,,,0,left,left,0,0,1,,,,,,,1600133,堀瑞輝,1800095,田宮裕涼,1700025,清宮幸太郎,,杉谷拳士,,難波侑平,1851204,水野達稀,2000084,今川優馬,1400119,淺間大基,1100097,近藤健介,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949792,0110202,1,5,オープン戦,1,1回表,2,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,2球目:外角高めのストレートを見逃してストライク 0-2,2 Tamame: Gaikaku Takame no Straight wo Minogashite Strike 0-2,,,,,2,01102,2,145,90.11808576755749,31,52,97,117,0,1600133,1900053,,,,,,,0,left,left,1,0,1,,,,,,,1600133,堀瑞輝,1800095,田宮裕涼,1700025,清宮幸太郎,,杉谷拳士,,難波侑平,1851204,水野達稀,2000084,今川優馬,1400119,淺間大基,1100097,近藤健介,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949793,0110203,1,5,オープン戦,1,1回表,2,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,3球目:センターへのヒットを放つ 1塁,3 Tamame: Center e no Hit wo Hanatsu 1 Rui,,,,,3,01102,3,126,78.30950901180857,32,94,97,102,8,1600133,1900053,166,115,1400119,淺間,8,26,0,left,left,2,0,1,,,,,,,1600133,堀瑞輝,1800095,田宮裕涼,1700025,清宮幸太郎,,杉谷拳士,,難波侑平,1851204,水野達稀,2000084,今川優馬,1400119,淺間大基,1100097,近藤健介,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949794,0110300,1,5,オープン戦,1,1回表,3,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,＜3番：會澤＞一死1塁,<3 Ban: Aizawa> Ichi Shi 1 Rui,,,,,0,01103,0,,,,,,0,0,1600133,700050,,,,,,,0,left,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949795,0110301,1,5,オープン戦,1,1回表,3,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,1球目:外角の変化球を見送ってボール 1-0,1 Tamame: Gaikaku no Henka Kyuu wo Miokutte Ball 1-0,,,,,1,01103,1,115,71.47296457426974,32,182,110,118,0,1600133,700050,,,,,,,0,left,right,0,0,1,,宇草孔基,,,,,1600133,堀瑞輝,1800095,田宮裕涼,1700025,清宮幸太郎,,杉谷拳士,,難波侑平,1851204,水野達稀,2000084,今川優馬,1400119,淺間大基,1100097,近藤健介,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949796,0110300,1,5,オープン戦,1,1回表,3,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,1塁けん制:ランナー宇草帰塁,1 Rui Kensei: Runner Usou Kirui,,,,,0,01103,0,,,,,,0,0,1600133,700050,,,,,,,0,left,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949797,0110300,1,5,オープン戦,1,1回表,3,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,また1塁けん制:ランナー宇草帰塁,Mata 1 Rui Kensei: Runner Usou Kirui,,,,,0,01103,0,,,,,,0,0,1600133,700050,,,,,,,0,left,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949798,0110302,1,5,オープン戦,1,1回表,3,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,2球目:外角高めのストレートを打ってファウル 1-1,2 Tamame: Gaikaku Takame no Straight wo Utte Foul 1-1,,,,,2,01103,2,139,86.38906152889994,31,126,90,101,0,1600133,700050,36,280,,,,,0,left,right,0,1,1,,宇草孔基,,,,,1600133,堀瑞輝,1800095,田宮裕涼,1700025,清宮幸太郎,,杉谷拳士,,難波侑平,1851204,水野達稀,2000084,今川優馬,1400119,淺間大基,1100097,近藤健介,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949799,0110303,1,5,オープン戦,1,1回表,3,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,3球目:高めのストレートを空振りストライク 1-2,3 Tamame: Takame no Straight wo Karaburi Strike 1-2,,,,,3,01103,3,142,88.25357364822871,31,82,42,116,0,1600133,700050,,,,,,,0,left,right,0,1,1,,宇草孔基,,,,,1600133,堀瑞輝,1800095,田宮裕涼,1700025,清宮幸太郎,,杉谷拳士,,難波侑平,1851204,水野達稀,2000084,今川優馬,1400119,淺間大基,1100097,近藤健介,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949800,0110300,1,5,オープン戦,1,1回表,3,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,一塁走者宇草:盗塁を試みるもアウト 2アウト,Ichirui Sousha Usou: Tourui wo Kokoromiru mo Out 2 Out,,,,,0,01103,0,,,,,,0,0,1600133,700050,,,,,,,0,left,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949801,0110304,1,5,オープン戦,1,1回表,3,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,4球目:外角高めのチェンジアップを見送ってボール 2-2,4 Tamame: Gaikaku Takame no Change Up wo Miokutte Ball 2-2,,,,,4,01103,4,126,78.30950901180857,41,169,91,118,0,1600133,700050,,,,,,,0,left,right,0,1,1,,宇草孔基,,,,,1600133,堀瑞輝,1800095,田宮裕涼,1700025,清宮幸太郎,,杉谷拳士,,難波侑平,1851204,水野達稀,2000084,今川優馬,1400119,淺間大基,1100097,近藤健介,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949802,0110305,1,5,オープン戦,1,1回表,3,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,5球目:見逃し三振でバッターアウト！ 3アウト,5 Tamame: Minogashi Sanshin de Batter Out! 3 Out,,,,,5,01103,5,144,89.49658172778123,31,125,177,131,214,1600133,700050,,,,,,,0,left,right,1,1,1,,宇草孔基,,,,,1600133,堀瑞輝,1800095,田宮裕涼,1700025,清宮幸太郎,,杉谷拳士,,難波侑平,1851204,水野達稀,2000084,今川優馬,1400119,淺間大基,1100097,近藤健介,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949803,0120100,1,5,オープン戦,1,1回裏,1,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,1回裏 日0-0広　日本ハムは1番清宮からの攻撃,1 Kai Ura Hi 0-0 KouNippon Ham wa 1 Ban Suganomiya kara no Kougeki,,,,,0,01201,0,,,,,,0,0,1300058,1700025,,,,,,,0,right,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949804,0120100,1,5,オープン戦,1,1回裏,1,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,＜1番：清宮＞無死走者なし,<1 Ban: Suganomiya> Mushi Sousha Nashi,,,,,0,01201,0,,,,,,0,0,1300058,1700025,,,,,,,0,right,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949805,0120101,1,5,オープン戦,1,1回裏,1,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,1球目:外角高めのシュートを見送ってボール 1-0,1 Tamame: Gaikaku Takame no Shoot wo Miokutte Ball 1-0,,,,,1,01201,1,137,85.14605344934742,46,35,36,118,0,1300058,1700025,,,,,,,0,right,left,0,0,0,,,,,,,1300058,九里亜蓮,1900058,持丸泰輝,900430,堂林翔太,1100082,菊池涼介,2000066,二俣翔一,1800072,小園海斗,,中村健人,,宇草孔基,2103768,末包昇大,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949806,0120102,1,5,オープン戦,1,1回裏,1,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,2球目:内角のスライダーを見逃してストライク 1-1,2 Tamame: Naikaku no Slider wo Minogashite Strike 1-1,,,,,2,01201,2,,,32,121,148,117,0,1300058,1700025,,,,,,,0,right,left,0,1,0,,,,,,,1300058,九里亜蓮,1900058,持丸泰輝,900430,堂林翔太,1100082,菊池涼介,2000066,二俣翔一,1800072,小園海斗,,中村健人,,宇草孔基,2103768,末包昇大,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949807,0120103,1,5,オープン戦,1,1回裏,1,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,3球目:外角のシュートを見逃してストライク 1-2,3 Tamame: Gaikaku no Shoot wo Minogashite Strike 1-2,,,,,3,01201,3,139,86.38906152889994,46,46,140,117,0,1300058,1700025,,,,,,,0,right,left,1,1,0,,,,,,,1300058,九里亜蓮,1900058,持丸泰輝,900430,堂林翔太,1100082,菊池涼介,2000066,二俣翔一,1800072,小園海斗,,中村健人,,宇草孔基,2103768,末包昇大,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949808,0120104,1,5,オープン戦,1,1回裏,1,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,4球目:低めのツーシームを打つもセンターフライ 1アウト,4 Tamame: Hikume no Two Seam wo Utsu mo Center Fly 1 Out,,,,,4,01201,4,131,81.41702921068988,47,89,201,109,56,1300058,1700025,173,110,1900053,宇草,8,38,0,right,left,2,1,0,,,,,,,1300058,九里亜蓮,1900058,持丸泰輝,900430,堂林翔太,1100082,菊池涼介,2000066,二俣翔一,1800072,小園海斗,,中村健人,,宇草孔基,2103768,末包昇大,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949809,0120200,1,5,オープン戦,1,1回裏,2,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,＜2番：難波＞一死走者なし,<2 Ban: Nanba> Ichi Shi Sousha Nashi,,,,,0,01202,0,,,,,,0,0,1300058,1700028,,,,,,,0,right,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949810,0120201,1,5,オープン戦,1,1回裏,2,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,1球目:セカンドゴロ 2アウト,1 Tamame: Sekando Grounder 2 Out,,,,,1,01202,1,142,88.25357364822871,31,76,89,108,43,1300058,1700028,148,193,1100082,菊池涼,4,33,0,right,left,0,0,1,,,,,,,1300058,九里亜蓮,1900058,持丸泰輝,900430,堂林翔太,1100082,菊池涼介,2000066,二俣翔一,1800072,小園海斗,,中村健人,,宇草孔基,2103768,末包昇大,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949811,0120300,1,5,オープン戦,1,1回裏,3,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,＜3番：水野＞二死走者なし,<3 Ban: Mizuno> Ni Shi Sousha Nashi,,,,,0,01203,0,,,,,,0,0,1300058,1851204,,,,,,,0,right,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949812,0120301,1,5,オープン戦,1,1回裏,3,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,1球目:内角低めのナックルカーブを空振りストライク 0-1,1 Tamame: Naikaku Hikume no Knuckle Curve wo Karaburi Strike 0-1,,,,,1,01203,1,120,74.58048477315103,38,140,220,116,0,1300058,1851204,,,,,,,0,right,left,0,0,2,,,,,,,1300058,九里亜蓮,1900058,持丸泰輝,900430,堂林翔太,1100082,菊池涼介,2000066,二俣翔一,1800072,小園海斗,,中村健人,,宇草孔基,2103768,末包昇大,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949813,0120302,1,5,オープン戦,1,1回裏,3,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,2球目:低めのチェンジアップを空振りストライク 0-2,2 Tamame: Hikume no Change Up wo Karaburi Strike 0-2,,,,,2,01203,2,129,80.17402113113735,41,95,224,116,0,1300058,1851204,,,,,,,0,right,left,1,0,2,,,,,,,1300058,九里亜蓮,1900058,持丸泰輝,900430,堂林翔太,1100082,菊池涼介,2000066,二俣翔一,1800072,小園海斗,,中村健人,,宇草孔基,2103768,末包昇大,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949814,0120303,1,5,オープン戦,1,1回裏,3,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,3球目:見逃し三振 3アウト,3 Tamame: Minogashi Sanshin 3 Out,,,,,3,01203,3,144,89.49658172778123,31,49,153,131,214,1300058,1851204,,,,,,,0,right,left,2,0,2,,,,,,,1300058,九里亜蓮,1900058,持丸泰輝,900430,堂林翔太,1100082,菊池涼介,2000066,二俣翔一,1800072,小園海斗,,中村健人,,宇草孔基,2103768,末包昇大,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949815,0210100,1,5,オープン戦,2,2回表,1,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,2回表 日0-0広　広島は4番末包からの攻撃,2 Kai Hyou Nichi 0-0 KouHiroshima wa 4 Ban Suekane kara no Kougeki,,,,,0,02101,0,,,,,,0,0,1800092,2103768,,,,,,,0,right,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
2022,2021005330,2022-02-27 13:00:00+09:00,378949816,0210100,1,5,オープン戦,2,2回表,1,郡司,嶋田,青木,牧田,,,1,8,日本ハム,F,,6,広島,C,,,,,,,投手交代:堀→生田目,Toushu Koutai: Hori Namatame,,,,,0,02101,0,,,,,,0,0,1800092,2103768,,,,,,,0,right,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-27 06:54:05+00:00,2022-02-27 06:54:05+00:00,0,2455,87,名護,2026-07-18T03:45:37.944575
