season,game_id,game_date,play_id,page,game_round,game_type_id,game_type_name,inning,game_state_name,inning_ab_num,umpire_home,umpire_first,umpire_second,umpire_third,umpire_left,umpire_right,H_HV,home_team_id,home_team_name,home_team_abv,home_total_runs,away_team_id,away_team_name,away_team_abv,away_total_runs,result_id,end_time,win_pitcher,loss_pitcher,save_pitcher,description_jap,description,PlayInfo_SeqNo,PlayInfo_AB,PlayInfo_PlayerID,PlayInfo_PlayerName,atBatBallCount,fiveDigitSerialNumber,pitch_number,release_speed_kmh,release_speed_mph,pitch_id,plate_x,plate_y,presult,bresult,pitcher,batter,hc_x,hc_y,fielder,fielder_name,hit_location,ballCatcherNum,addedRuns,pitcher_hand,batter_hand,strikes,balls,outs_when_up,on_1b,on_1b_name,on_2b,on_2b_name,on_3b,on_3b_name,fielder_1,fielder_1_name,fielder_2,fielder_2_name,fielder_3,fielder_3_name,fielder_4,fielder_4_name,fielder_5,fielder_5_name,fielder_6,fielder_6_name,fielder_7,fielder_7_name,fielder_8,fielder_8_name,fielder_9,fielder_9_name,UpdatedAt,CreatedAt,is_double_header_finale,game_attendance,stadium_id,stadium_name,last_updated
2023,2021014377,2023-11-01 18:01:00+09:00,674007627,0110106,4,3,日本シリーズ,1,1回表,1,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,6球目:内角高めのストレートを打ってファウル 3-2,6 Tamame: Naikaku Takame no Straight wo Utte Foul 3-2,1,1,1800104,中川　圭太,6,01101,6,152,94.4686140459913,31,58,68,101,0,1600115,1800104,21,78,,,,,0,right,right,2,3,0,,,,,,,1600115,才木浩人,1500087,坂本誠志郎,1600113,大山悠輔,2000056,中野拓夢,2000051,佐藤輝明,1800067,木浪聖也,,ノイジー,1800065,近本光司,1850183,森下翔太,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007628,0110107,4,3,日本シリーズ,1,1回表,1,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,7球目:セカンドゴロ 1アウト,7 Tamame: Sekando Grounder 1 Out,1,1,1800104,中川　圭太,7,01101,7,152,94.4686140459913,31,138,122,108,43,1600115,1800104,145,181,2000056,中野,4,51,0,right,right,2,3,0,,,,,,,1600115,才木浩人,1500087,坂本誠志郎,1600113,大山悠輔,2000056,中野拓夢,2000051,佐藤輝明,1800067,木浪聖也,,ノイジー,1800065,近本光司,1850183,森下翔太,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007629,0110200,4,3,日本シリーズ,1,1回表,2,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,＜2番：宗＞一死走者なし,<2 Ban: Sou> Ichi Shi Sousha Nashi,2,2,1400196,宗　佑磨,0,01102,0,,,,,,0,0,1600115,1400196,,,,,,,0,right,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007630,0110201,4,3,日本シリーズ,1,1回表,2,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,1球目:際どいコースのストレートを見逃してストライク 0-1,1 Tamame: Kiwadoi Course no Straight wo Minogashite Strike 0-1,2,2,1400196,宗　佑磨,1,01102,1,151,93.84711000621505,31,57,190,117,0,1600115,1400196,,,,,,,0,right,left,0,0,1,,,,,,,1600115,才木浩人,1500087,坂本誠志郎,1600113,大山悠輔,2000056,中野拓夢,2000051,佐藤輝明,1800067,木浪聖也,,ノイジー,1800065,近本光司,1850183,森下翔太,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007631,0110202,4,3,日本シリーズ,1,1回表,2,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,2球目:高めのストレートを空振りストライク 0-2,2 Tamame: Takame no Straight wo Karaburi Strike 0-2,2,2,1400196,宗　佑磨,2,01102,2,151,93.84711000621505,31,98,76,116,0,1600115,1400196,,,,,,,0,right,left,1,0,1,,,,,,,1600115,才木浩人,1500087,坂本誠志郎,1600113,大山悠輔,2000056,中野拓夢,2000051,佐藤輝明,1800067,木浪聖也,,ノイジー,1800065,近本光司,1850183,森下翔太,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007632,0110203,4,3,日本シリーズ,1,1回表,2,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,3球目:ワンバウンドのフォークを見送ってボール 1-2,3 Tamame: One Bound no Fork wo Miokutte Ball 1-2,2,2,1400196,宗　佑磨,3,01102,3,139,86.38906152889994,39,152,228,118,0,1600115,1400196,,,,,,,0,right,left,2,0,1,,,,,,,1600115,才木浩人,1500087,坂本誠志郎,1600113,大山悠輔,2000056,中野拓夢,2000051,佐藤輝明,1800067,木浪聖也,,ノイジー,1800065,近本光司,1850183,森下翔太,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007633,0110204,4,3,日本シリーズ,1,1回表,2,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,4球目:外角のストレートを打ってファウル 1-2,4 Tamame: Gaikaku no Straight wo Utte Foul 1-2,2,2,1400196,宗　佑磨,4,01102,4,151,93.84711000621505,31,77,133,101,0,1600115,1400196,0,166,,,,,0,right,left,2,1,1,,,,,,,1600115,才木浩人,1500087,坂本誠志郎,1600113,大山悠輔,2000056,中野拓夢,2000051,佐藤輝明,1800067,木浪聖也,,ノイジー,1800065,近本光司,1850183,森下翔太,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007634,0110205,4,3,日本シリーズ,1,1回表,2,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,5球目:内角高めのストレートを見送ってボール 2-2,5 Tamame: Naikaku Takame no Straight wo Miokutte Ball 2-2,2,2,1400196,宗　佑磨,5,01102,5,151,93.84711000621505,31,162,23,118,0,1600115,1400196,,,,,,,0,right,left,2,1,1,,,,,,,1600115,才木浩人,1500087,坂本誠志郎,1600113,大山悠輔,2000056,中野拓夢,2000051,佐藤輝明,1800067,木浪聖也,,ノイジー,1800065,近本光司,1850183,森下翔太,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007635,0110206,4,3,日本シリーズ,1,1回表,2,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,6球目:内角高めのストレートを見送ってボール 3-2,6 Tamame: Naikaku Takame no Straight wo Miokutte Ball 3-2,2,2,1400196,宗　佑磨,6,01102,6,153,95.09011808576756,31,157,43,118,0,1600115,1400196,,,,,,,0,right,left,2,2,1,,,,,,,1600115,才木浩人,1500087,坂本誠志郎,1600113,大山悠輔,2000056,中野拓夢,2000051,佐藤輝明,1800067,木浪聖也,,ノイジー,1800065,近本光司,1850183,森下翔太,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007636,0110207,4,3,日本シリーズ,1,1回表,2,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,7球目:外角の球を打つもレフトフライ 2アウト,7 Tamame: Gaikaku no Tama wo Utsu mo Left Fly 2 Out,2,2,1400196,宗　佑磨,7,01102,7,151,93.84711000621505,31,52,128,109,55,1600115,1400196,110,57,1961285,ノイジー,7,7,0,right,left,2,3,1,,,,,,,1600115,才木浩人,1500087,坂本誠志郎,1600113,大山悠輔,2000056,中野拓夢,2000051,佐藤輝明,1800067,木浪聖也,,ノイジー,1800065,近本光司,1850183,森下翔太,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007637,0110300,4,3,日本シリーズ,1,1回表,3,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,＜3番：森＞二死走者なし,<3 Ban: Mori> Ni Shi Sousha Nashi,3,3,1300100,森　友哉,0,01103,0,,,,,,0,0,1600115,1300100,,,,,,,0,right,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007638,0110301,4,3,日本シリーズ,1,1回表,3,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,1球目:外角低めのストレートを見逃してストライク 0-1,1 Tamame: Gaikaku Hikume no Straight wo Minogashite Strike 0-1,3,3,1300100,森　友哉,1,01103,1,152,94.4686140459913,31,56,185,117,0,1600115,1300100,,,,,,,0,right,left,0,0,2,,,,,,,1600115,才木浩人,1500087,坂本誠志郎,1600113,大山悠輔,2000056,中野拓夢,2000051,佐藤輝明,1800067,木浪聖也,,ノイジー,1800065,近本光司,1850183,森下翔太,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007639,0110302,4,3,日本シリーズ,1,1回表,3,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,2球目:内角のカーブを打ってファウル 0-2,2 Tamame: Naikaku no Curve wo Utte Foul 0-2,3,3,1300100,森　友哉,2,01103,2,122,75.82349285270354,35,126,108,101,0,1600115,1300100,0,218,,,,,0,right,left,1,0,2,,,,,,,1600115,才木浩人,1500087,坂本誠志郎,1600113,大山悠輔,2000056,中野拓夢,2000051,佐藤輝明,1800067,木浪聖也,,ノイジー,1800065,近本光司,1850183,森下翔太,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007640,0110303,4,3,日本シリーズ,1,1回表,3,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,3球目:外角高めのストレートを見送ってボール 1-2,3 Tamame: Gaikaku Takame no Straight wo Miokutte Ball 1-2,3,3,1300100,森　友哉,3,01103,3,152,94.4686140459913,31,63,25,118,0,1600115,1300100,,,,,,,0,right,left,2,0,2,,,,,,,1600115,才木浩人,1500087,坂本誠志郎,1600113,大山悠輔,2000056,中野拓夢,2000051,佐藤輝明,1800067,木浪聖也,,ノイジー,1800065,近本光司,1850183,森下翔太,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007641,0110304,4,3,日本シリーズ,1,1回表,3,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,4球目:ワンバウンドのフォークを見送ってボール 2-2,4 Tamame: One Bound no Fork wo Miokutte Ball 2-2,3,3,1300100,森　友哉,4,01103,4,138,85.76755748912367,39,115,241,118,0,1600115,1300100,,,,,,,0,right,left,2,1,2,,,,,,,1600115,才木浩人,1500087,坂本誠志郎,1600113,大山悠輔,2000056,中野拓夢,2000051,佐藤輝明,1800067,木浪聖也,,ノイジー,1800065,近本光司,1850183,森下翔太,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007642,0110305,4,3,日本シリーズ,1,1回表,3,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,5球目:甘いフォークを打ってファウル 2-2,5 Tamame: Amai Fork wo Utte Foul 2-2,3,3,1300100,森　友哉,5,01103,5,137,85.14605344934742,39,104,139,101,0,1600115,1300100,21,280,,,,,0,right,left,2,2,2,,,,,,,1600115,才木浩人,1500087,坂本誠志郎,1600113,大山悠輔,2000056,中野拓夢,2000051,佐藤輝明,1800067,木浪聖也,,ノイジー,1800065,近本光司,1850183,森下翔太,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007643,0110306,4,3,日本シリーズ,1,1回表,3,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,6球目:外角のストレートを見送ってボール 3-2,6 Tamame: Gaikaku no Straight wo Miokutte Ball 3-2,3,3,1300100,森　友哉,6,01103,6,153,95.09011808576756,31,24,135,118,0,1600115,1300100,,,,,,,0,right,left,2,2,2,,,,,,,1600115,才木浩人,1500087,坂本誠志郎,1600113,大山悠輔,2000056,中野拓夢,2000051,佐藤輝明,1800067,木浪聖也,,ノイジー,1800065,近本光司,1850183,森下翔太,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007644,0110307,4,3,日本シリーズ,1,1回表,3,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,7球目:空振り三振 3アウト,7 Tamame: Karaburi Sanshin 3 Out,3,3,1300100,森　友哉,7,01103,7,151,93.84711000621505,31,64,78,130,31,1600115,1300100,,,,,,,0,right,left,2,3,2,,,,,,,1600115,才木浩人,1500087,坂本誠志郎,1600113,大山悠輔,2000056,中野拓夢,2000051,佐藤輝明,1800067,木浪聖也,,ノイジー,1800065,近本光司,1850183,森下翔太,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007645,0120100,4,3,日本シリーズ,1,1回裏,1,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,1回裏 神0-0オ　阪神は1番近本からの攻撃,1 Kai Ura Kami 0-0 OHanshin wa 1 Ban Kin Hon kara no Kougeki,1,1,1800065,近本　光司,0,01201,0,,,,,,0,0,1400195,1800065,,,,,,,0,left,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007646,0120100,4,3,日本シリーズ,1,1回裏,1,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,＜1番：近本＞無死走者なし,<1 Ban: Kinhon> Mushi Sousha Nashi,1,1,1800065,近本　光司,0,01201,0,,,,,,0,0,1400195,1800065,,,,,,,0,left,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007647,0120101,4,3,日本シリーズ,1,1回裏,1,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,1球目:低めのスライダーを見逃してストライク 0-1,1 Tamame: Hikume no Slider wo Minogashite Strike 0-1,1,1,1800065,近本　光司,1,01201,1,117,72.71597265382225,32,102,170,117,0,1400195,1800065,,,,,,,0,left,left,0,0,0,,,,,,,1400195,山崎福也,1300100,森友哉,1800099,頓宮裕真,,ゴンザレス,1400196,宗佑磨,1900088,紅林弘太郎,1500041,廣岡大志,1800104,中川圭太,1751068,野口智哉,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007648,0120102,4,3,日本シリーズ,1,1回裏,1,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,2球目:外角低めのスライダーを打ってファウル 0-2,2 Tamame: Gaikaku Hikume no Slider wo Utte Foul 0-2,1,1,1800065,近本　光司,2,01201,2,121,75.20198881292728,32,58,184,101,0,1400195,1800065,0,112,,,,,0,left,left,1,0,0,,,,,,,1400195,山崎福也,1300100,森友哉,1800099,頓宮裕真,,ゴンザレス,1400196,宗佑磨,1900088,紅林弘太郎,1500041,廣岡大志,1800104,中川圭太,1751068,野口智哉,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007649,0120103,4,3,日本シリーズ,1,1回裏,1,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,3球目:内角低めの落ちる球を見極めてボール 1-2,3 Tamame: Naikaku Hikume no Ochiru Tama wo Mikiwamete Ball 1-2,1,1,1800065,近本　光司,3,01201,3,132,82.03853325046613,39,151,203,118,0,1400195,1800065,,,,,,,0,left,left,2,0,0,,,,,,,1400195,山崎福也,1300100,森友哉,1800099,頓宮裕真,,ゴンザレス,1400196,宗佑磨,1900088,紅林弘太郎,1500041,廣岡大志,1800104,中川圭太,1751068,野口智哉,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
2023,2021014377,2023-11-01 18:01:00+09:00,674007650,0120104,4,3,日本シリーズ,1,1回裏,1,津川,嶋田,川口,福家,市川,深谷,1,5,阪神,T,,11,オリックス,B,,,,,,,4球目:レフトへのヒットで出塁 1塁,4 Tamame: Left e no Hit de Shutsurui 1 Rui,1,1,1800065,近本　光司,4,01201,4,134,83.28154133001864,49,69,121,102,7,1400195,1800065,129,90,1500041,廣岡,7,30,0,left,left,2,1,0,,,,,,,1400195,山崎福也,1300100,森友哉,1800099,頓宮裕真,,ゴンザレス,1400196,宗佑磨,1900088,紅林弘太郎,1500041,廣岡大志,1800104,中川圭太,1751068,野口智哉,2023-11-01 13:29:43+00:00,2023-11-01 13:29:43+00:00,0,41050,5,甲子園,2026-07-18T06:16:33.701419
