season,game_id,game_date,play_id,page,game_round,game_type_id,game_type_name,inning,game_state_name,inning_ab_num,umpire_home,umpire_first,umpire_second,umpire_third,umpire_left,umpire_right,H_HV,home_team_id,home_team_name,home_team_abv,home_total_runs,away_team_id,away_team_name,away_team_abv,away_total_runs,result_id,end_time,win_pitcher,loss_pitcher,save_pitcher,description_jap,description,PlayInfo_SeqNo,PlayInfo_AB,PlayInfo_PlayerID,PlayInfo_PlayerName,atBatBallCount,fiveDigitSerialNumber,pitch_number,release_speed_kmh,release_speed_mph,pitch_id,plate_x,plate_y,presult,bresult,pitcher,batter,hc_x,hc_y,fielder,fielder_name,hit_location,ballCatcherNum,addedRuns,pitcher_hand,batter_hand,strikes,balls,outs_when_up,on_1b,on_1b_name,on_2b,on_2b_name,on_3b,on_3b_name,fielder_1,fielder_1_name,fielder_2,fielder_2_name,fielder_3,fielder_3_name,fielder_4,fielder_4_name,fielder_5,fielder_5_name,fielder_6,fielder_6_name,fielder_7,fielder_7_name,fielder_8,fielder_8_name,fielder_9,fielder_9_name,UpdatedAt,CreatedAt,is_double_header_finale,game_attendance,stadium_id,stadium_name,last_updated
2024,2021020861,2024-02-25 13:01:00+09:00,675033261,,1,5,オープン戦,,試合前情報,1,川上,深谷,秋村,梅木,,,1,8,日本ハム,F,,6,広島,C,,,,,,,先発ピッチャーは日本ハムが上原、広島が玉村,"Senpatsu Pitcher wa Nippon Ham ga Uehara, Hiroshima ga Tamamura",,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-25 07:00:09+00:00,2024-02-25 07:00:09+00:00,0,2587,87,名護,2026-07-18T15:02:42.301979
2024,2021020861,2024-02-25 13:01:00+09:00,675033262,,1,5,オープン戦,,試合前情報,1,川上,深谷,秋村,梅木,,,1,8,日本ハム,F,,6,広島,C,,,,,,,先攻:広島のスターティングラインナップは1番:久保(右)、2番:中村奨(左)、3番:二俣(遊)、4番:中村健(中)、5番:林(三)、6番:石原(指)、7番:矢野(二)、8番:高木(捕)、9番:韮澤(一),"Senkou: Hiroshima no Starting Lineup wa 1 Ban: Kubo (Migi), 2 Ban: Nakamura Susumu (Hidari), 3 Ban: Futamata (Yuu), 4 Ban: Nakamura Ken (Chuu), 5 Ban: Hayashi (San), 6 Ban: Ishihara (Yubi), 7 Ban: Yano (Ni), 8 Ban: Takagi (Ho), 9 Ban: Nira Sawa (Ichi)",,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-25 07:00:09+00:00,2024-02-25 07:00:09+00:00,0,2587,87,名護,2026-07-18T15:02:42.301979
2024,2021020861,2024-02-25 13:01:00+09:00,675033263,,1,5,オープン戦,,試合前情報,1,川上,深谷,秋村,梅木,,,1,8,日本ハム,F,,6,広島,C,,,,,,,後攻:日本ハムのスターティングラインナップは1番:郡司(一)、2番:スティーブンソン(左)、3番:レイエス(指)、4番:マルティネス(捕)、5番:万波(右)、6番:野村(三)、7番:上川畑(遊)、8番:石井(二)、9番:五十幡(中),"Koukou: Nippon Ham no Starting Lineup wa 1 Ban: Gunji (Ichi), 2 Ban: Stevenson (Hidari), 3 Ban: Reiesu (Yubi), 4 Ban: Marutinesu (Ho), 5 Ban: Mannami (Migi), 6 Ban: Nomura (San), 7 Ban: Kamikawa Hatake (Yuu), 8 Ban: Ishii (Ni), 9 Ban: Gojuu Hata (Chuu)",,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-25 07:00:09+00:00,2024-02-25 07:00:09+00:00,0,2587,87,名護,2026-07-18T15:02:42.301979
2024,2021020861,2024-02-25 13:01:00+09:00,675033264,110100.0,1,5,オープン戦,1.0,1回表,1,川上,深谷,秋村,梅木,,,1,8,日本ハム,F,,6,広島,C,,,,,,,試合開始 1回表 日0-0広　広島は1番久保からの攻撃,Shiai Kaishi 1 Kai Hyou Nichi 0-0 KouHiroshima wa 1 Ban Kubo kara no Kougeki,,,,,0,1101.0,0.0,,,,,,0.0,0.0,1500109.0,2107875.0,,,,,,,0.0,left,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-25 07:00:09+00:00,2024-02-25 07:00:09+00:00,0,2587,87,名護,2026-07-18T15:02:42.301979
2024,2021020861,2024-02-25 13:01:00+09:00,675033265,110100.0,1,5,オープン戦,1.0,1回表,1,川上,深谷,秋村,梅木,,,1,8,日本ハム,F,,6,広島,C,,,,,,,＜1番：久保＞無死走者なし,<1 Ban: Kubo> Mushi Sousha Nashi,,,,,0,1101.0,0.0,,,,,,0.0,0.0,1500109.0,2107875.0,,,,,,,0.0,left,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-25 07:00:09+00:00,2024-02-25 07:00:09+00:00,0,2587,87,名護,2026-07-18T15:02:42.301979
2024,2021020861,2024-02-25 13:01:00+09:00,675033266,110101.0,1,5,オープン戦,1.0,1回表,1,川上,深谷,秋村,梅木,,,1,8,日本ハム,F,,6,広島,C,,,,,,,1球目:ファウルフライを郡司(一)が捕球してバッターアウト 1アウト,1 Tamame: Foul Fly wo Gunji (Ichi) ga Hokyuu Shite Batter Out 1 Out,,,,,1,1101.0,1.0,,,31.0,106.0,104.0,112.0,84.0,1500109.0,2107875.0,142.0,280.0,1900040.0,郡司,3.0,30.0,0.0,left,right,0.0,0.0,0.0,,,,,,,1500109.0,上原健太,,マルティネス,1900040.0,郡司裕也,1600134.0,石井一成,1800091.0,野村佑希,1251037.0,上川畑大悟,,スティーブンソン,2000080.0,五十幡亮汰,1800093.0,万波中正,2024-02-25 07:00:09+00:00,2024-02-25 07:00:09+00:00,0,2587,87,名護,2026-07-18T15:02:42.301979
2024,2021020861,2024-02-25 13:01:00+09:00,675033267,110200.0,1,5,オープン戦,1.0,1回表,2,川上,深谷,秋村,梅木,,,1,8,日本ハム,F,,6,広島,C,,,,,,,＜2番：中村奨＞一死走者なし,<2 Ban: Nakamura Susumu> Ichi Shi Sousha Nashi,,,,,0,1102.0,0.0,,,,,,0.0,0.0,1500109.0,1700068.0,,,,,,,0.0,left,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-25 07:00:09+00:00,2024-02-25 07:00:09+00:00,0,2587,87,名護,2026-07-18T15:02:42.301979
2024,2021020861,2024-02-25 13:01:00+09:00,675033268,110201.0,1,5,オープン戦,1.0,1回表,2,川上,深谷,秋村,梅木,,,1,8,日本ハム,F,,6,広島,C,,,,,,,1球目:低めのチェンジアップを見送ってボール 1-0,1 Tamame: Hikume no Change Up wo Miokutte Ball 1-0,,,,,1,1102.0,1.0,117.0,72.71597265382225,41.0,115.0,222.0,118.0,0.0,1500109.0,1700068.0,,,,,,,0.0,left,right,0.0,0.0,1.0,,,,,,,1500109.0,上原健太,,マルティネス,1900040.0,郡司裕也,1600134.0,石井一成,1800091.0,野村佑希,1251037.0,上川畑大悟,,スティーブンソン,2000080.0,五十幡亮汰,1800093.0,万波中正,2024-02-25 07:00:09+00:00,2024-02-25 07:00:09+00:00,0,2587,87,名護,2026-07-18T15:02:42.301979
2024,2021020861,2024-02-25 13:01:00+09:00,675033269,110202.0,1,5,オープン戦,1.0,1回表,2,川上,深谷,秋村,梅木,,,1,8,日本ハム,F,,6,広島,C,,,,,,,2球目:内角のストレートを見送ってボール 2-0,2 Tamame: Naikaku no Straight wo Miokutte Ball 2-0,,,,,2,1102.0,2.0,,,31.0,35.0,146.0,118.0,0.0,1500109.0,1700068.0,,,,,,,0.0,left,right,0.0,1.0,1.0,,,,,,,1500109.0,上原健太,,マルティネス,1900040.0,郡司裕也,1600134.0,石井一成,1800091.0,野村佑希,1251037.0,上川畑大悟,,スティーブンソン,2000080.0,五十幡亮汰,1800093.0,万波中正,2024-02-25 07:00:09+00:00,2024-02-25 07:00:09+00:00,0,2587,87,名護,2026-07-18T15:02:42.301979
2024,2021020861,2024-02-25 13:01:00+09:00,675033270,110203.0,1,5,オープン戦,1.0,1回表,2,川上,深谷,秋村,梅木,,,1,8,日本ハム,F,,6,広島,C,,,,,,,3球目:ショートフライ 2アウト,3 Tamame: Short Fly 2 Out,,,,,3,1102.0,3.0,143.0,88.87507768800498,31.0,120.0,45.0,109.0,54.0,1500109.0,1700068.0,124.0,118.0,1251037.0,上川畑,6.0,4.0,0.0,left,right,0.0,2.0,1.0,,,,,,,1500109.0,上原健太,,マルティネス,1900040.0,郡司裕也,1600134.0,石井一成,1800091.0,野村佑希,1251037.0,上川畑大悟,,スティーブンソン,2000080.0,五十幡亮汰,1800093.0,万波中正,2024-02-25 07:00:09+00:00,2024-02-25 07:00:09+00:00,0,2587,87,名護,2026-07-18T15:02:42.301979
