season,game_id,game_date,play_id,page,game_round,game_type_id,game_type_name,inning,game_state_name,inning_ab_num,umpire_home,umpire_first,umpire_second,umpire_third,umpire_left,umpire_right,H_HV,home_team_id,home_team_name,home_team_abv,home_total_runs,away_team_id,away_team_name,away_team_abv,away_total_runs,result_id,end_time,win_pitcher,loss_pitcher,save_pitcher,description_jap,description,PlayInfo_SeqNo,PlayInfo_AB,PlayInfo_PlayerID,PlayInfo_PlayerName,atBatBallCount,fiveDigitSerialNumber,pitch_number,release_speed_kmh,release_speed_mph,pitch_id,plate_x,plate_y,presult,bresult,pitcher,batter,hc_x,hc_y,fielder,fielder_name,hit_location,ballCatcherNum,addedRuns,pitcher_hand,batter_hand,strikes,balls,outs_when_up,on_1b,on_1b_name,on_2b,on_2b_name,on_3b,on_3b_name,fielder_1,fielder_1_name,fielder_2,fielder_2_name,fielder_3,fielder_3_name,fielder_4,fielder_4_name,fielder_5,fielder_5_name,fielder_6,fielder_6_name,fielder_7,fielder_7_name,fielder_8,fielder_8_name,fielder_9,fielder_9_name,UpdatedAt,CreatedAt,is_double_header_finale,game_attendance,stadium_id,stadium_name
2025,2021029929,2025-02-23 13:01:00+09:00,833005106,110201.0,1,5,オープン戦,1.0,1回表,2,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,1球目:高めのストレートを見送ってボール 1-0,1 Tamame: Takame no Straight wo Miokutte Ball 1-0,,,,,1,1102.0,1.0,141.0,87.63206960845245,31.0,80.0,42.0,118.0,0.0,1400195.0,1851157.0,,,,,,,0.0,left,left,0.0,0.0,1.0,,,,,,,,山崎福也,1900040.0,郡司裕也,1800091.0,野村佑希,1850932.0,奈良間大己,2112003.0,明瀬諒介,2114529.0,山縣秀,2106284.0,矢澤宏太,1100095.0,松本剛,2000084.0,今川優馬,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005107,110202.0,1,5,オープン戦,1.0,1回表,2,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,2球目:高めのストレートを見逃してストライク 1-1,2 Tamame: Takame no Straight wo Minogashite Strike 1-1,,,,,2,1102.0,2.0,137.0,85.14605344934742,31.0,106.0,91.0,117.0,0.0,1400195.0,1851157.0,,,,,,,0.0,left,left,0.0,1.0,1.0,,,,,,,,山崎福也,1900040.0,郡司裕也,1800091.0,野村佑希,1850932.0,奈良間大己,2112003.0,明瀬諒介,2114529.0,山縣秀,2106284.0,矢澤宏太,1100095.0,松本剛,2000084.0,今川優馬,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005108,110203.0,1,5,オープン戦,1.0,1回表,2,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,3球目:ショートゴロ 2アウト,3 Tamame: Short Grounder 2 Out,,,,,3,1102.0,3.0,125.0,77.68800497203232,49.0,61.0,91.0,108.0,45.0,1400195.0,1851157.0,123.0,145.0,2114529.0,山縣,6.0,54.0,0.0,left,left,1.0,1.0,1.0,,,,,,,,山崎福也,1900040.0,郡司裕也,1800091.0,野村佑希,1850932.0,奈良間大己,2112003.0,明瀬諒介,2114529.0,山縣秀,2106284.0,矢澤宏太,1100095.0,松本剛,2000084.0,今川優馬,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005109,110300.0,1,5,オープン戦,1.0,1回表,3,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,＜3番：辰己＞二死走者なし,<3 Ban: Tatsumi> Ni Shi Sousha Nashi,,,,,0,1103.0,0.0,,,,,,0.0,0.0,1400195.0,1800117.0,,,,,,,0.0,left,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005110,110301.0,1,5,オープン戦,1.0,1回表,3,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,1球目:外角高めのカーブを見逃してストライク 0-1,1 Tamame: Gaikaku Takame no Curve wo Minogashite Strike 0-1,,,,,1,1103.0,1.0,92.0,57.17837165941579,35.0,61.0,76.0,117.0,0.0,1400195.0,1800117.0,,,,,,,0.0,left,left,0.0,0.0,2.0,,,,,,,,山崎福也,1900040.0,郡司裕也,1800091.0,野村佑希,1850932.0,奈良間大己,2112003.0,明瀬諒介,2114529.0,山縣秀,2106284.0,矢澤宏太,1100095.0,松本剛,2000084.0,今川優馬,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005111,110302.0,1,5,オープン戦,1.0,1回表,3,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,2球目:外角高めの変化球を見送ってボール 1-1,2 Tamame: Gaikaku Takame no Henka Kyuu wo Miokutte Ball 1-1,,,,,2,1103.0,2.0,134.0,83.28154133001864,49.0,37.0,43.0,118.0,0.0,1400195.0,1800117.0,,,,,,,0.0,left,left,1.0,0.0,2.0,,,,,,,,山崎福也,1900040.0,郡司裕也,1800091.0,野村佑希,1850932.0,奈良間大己,2112003.0,明瀬諒介,2114529.0,山縣秀,2106284.0,矢澤宏太,1100095.0,松本剛,2000084.0,今川優馬,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005112,110303.0,1,5,オープン戦,1.0,1回表,3,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,3球目:内角低めのツーシームを見逃してストライク 1-2,3 Tamame: Naikaku Hikume no Two Seam wo Minogashite Strike 1-2,,,,,3,1103.0,3.0,134.0,83.28154133001864,47.0,156.0,171.0,117.0,0.0,1400195.0,1800117.0,,,,,,,0.0,left,left,1.0,1.0,2.0,,,,,,,,山崎福也,1900040.0,郡司裕也,1800091.0,野村佑希,1850932.0,奈良間大己,2112003.0,明瀬諒介,2114529.0,山縣秀,2106284.0,矢澤宏太,1100095.0,松本剛,2000084.0,今川優馬,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005113,110304.0,1,5,オープン戦,1.0,1回表,3,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,4球目:高めのストレートを見送ってボール 2-2,4 Tamame: Takame no Straight wo Miokutte Ball 2-2,,,,,4,1103.0,4.0,140.0,87.0105655686762,31.0,108.0,29.0,118.0,0.0,1400195.0,1800117.0,,,,,,,0.0,left,left,2.0,1.0,2.0,,,,,,,,山崎福也,1900040.0,郡司裕也,1800091.0,野村佑希,1850932.0,奈良間大己,2112003.0,明瀬諒介,2114529.0,山縣秀,2106284.0,矢澤宏太,1100095.0,松本剛,2000084.0,今川優馬,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005114,110305.0,1,5,オープン戦,1.0,1回表,3,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,5球目:外角高めのストレートを打ってファウル 2-2,5 Tamame: Gaikaku Takame no Straight wo Utte Foul 2-2,,,,,5,1103.0,5.0,137.0,85.14605344934742,31.0,73.0,54.0,101.0,0.0,1400195.0,1800117.0,0.0,160.0,,,,,0.0,left,left,2.0,2.0,2.0,,,,,,,,山崎福也,1900040.0,郡司裕也,1800091.0,野村佑希,1850932.0,奈良間大己,2112003.0,明瀬諒介,2114529.0,山縣秀,2106284.0,矢澤宏太,1100095.0,松本剛,2000084.0,今川優馬,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005115,110306.0,1,5,オープン戦,1.0,1回表,3,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,6球目:ファーストゴロ 3アウト,6 Tamame: First Grounder 3 Out,,,,,6,1103.0,6.0,115.0,71.47296457426974,41.0,124.0,108.0,108.0,42.0,1400195.0,1800117.0,131.0,218.0,1800091.0,野村,3.0,5.0,0.0,left,left,2.0,2.0,2.0,,,,,,,,山崎福也,1900040.0,郡司裕也,1800091.0,野村佑希,1850932.0,奈良間大己,2112003.0,明瀬諒介,2114529.0,山縣秀,2106284.0,矢澤宏太,1100095.0,松本剛,2000084.0,今川優馬,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005116,120100.0,1,5,オープン戦,1.0,1回裏,1,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,1回裏 日0-0楽　日本ハムは1番矢澤からの攻撃,1 Kai Ura Hi 0-0 Raku Nippon Ham wa 1 Ban Yazawa kara no Kougeki,,,,,0,1201.0,0.0,,,,,,0.0,0.0,2000123.0,2106284.0,,,,,,,0.0,left,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005117,120100.0,1,5,オープン戦,1.0,1回裏,1,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,＜1番：矢澤＞無死走者なし,<1 Ban: Yazawa> Mushi Sousha Nashi,,,,,0,1201.0,0.0,,,,,,0.0,0.0,2000123.0,2106284.0,,,,,,,0.0,left,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005118,120101.0,1,5,オープン戦,1.0,1回裏,1,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,1球目:初球から打ちにいくもファウル 0-1,1 Tamame: Shokyuu kara Uchi ni Iku mo Foul 0-1,,,,,1,1201.0,1.0,135.0,83.90304536979491,31.0,124.0,45.0,101.0,0.0,2000123.0,2106284.0,0.0,197.0,,,,,0.0,left,left,0.0,0.0,0.0,,,,,,,2000123.0,藤井聖,1800118.0,太田光,1800044.0,伊藤裕季也,1600007.0,村林一輝,,フランコ,1851157.0,宗山塁,1950205.0,吉納翼,1800117.0,辰己涼介,1800123.0,小郷裕哉,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005119,120102.0,1,5,オープン戦,1.0,1回裏,1,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,2球目:外角低めのストレートを見送ってボール 1-1,2 Tamame: Gaikaku Hikume no Straight wo Miokutte Ball 1-1,,,,,2,1201.0,2.0,137.0,85.14605344934742,31.0,36.0,189.0,118.0,0.0,2000123.0,2106284.0,,,,,,,0.0,left,left,1.0,0.0,0.0,,,,,,,2000123.0,藤井聖,1800118.0,太田光,1800044.0,伊藤裕季也,1600007.0,村林一輝,,フランコ,1851157.0,宗山塁,1950205.0,吉納翼,1800117.0,辰己涼介,1800123.0,小郷裕哉,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005120,120103.0,1,5,オープン戦,1.0,1回裏,1,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,3球目:セカンドゴロ 1アウト,3 Tamame: Sekando Grounder 1 Out,,,,,3,1201.0,3.0,138.0,85.76755748912367,31.0,105.0,177.0,108.0,43.0,2000123.0,2106284.0,139.0,176.0,1600007.0,村林,4.0,6.0,0.0,left,left,1.0,1.0,0.0,,,,,,,2000123.0,藤井聖,1800118.0,太田光,1800044.0,伊藤裕季也,1600007.0,村林一輝,,フランコ,1851157.0,宗山塁,1950205.0,吉納翼,1800117.0,辰己涼介,1800123.0,小郷裕哉,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005121,120200.0,1,5,オープン戦,1.0,1回裏,2,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,＜2番：松本剛＞一死走者なし,<2 Ban: Matsumoto Tsuyoshi> Ichi Shi Sousha Nashi,,,,,0,1202.0,0.0,,,,,,0.0,0.0,2000123.0,1100095.0,,,,,,,0.0,left,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005122,120201.0,1,5,オープン戦,1.0,1回裏,2,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,1球目:外角のツーシームを見送ってボール 1-0,1 Tamame: Gaikaku no Two Seam wo Miokutte Ball 1-0,,,,,1,1202.0,1.0,133.0,82.66003729024239,47.0,171.0,140.0,118.0,0.0,2000123.0,1100095.0,,,,,,,0.0,left,right,0.0,0.0,1.0,,,,,,,2000123.0,藤井聖,1800118.0,太田光,1800044.0,伊藤裕季也,1600007.0,村林一輝,,フランコ,1851157.0,宗山塁,1950205.0,吉納翼,1800117.0,辰己涼介,1800123.0,小郷裕哉,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005123,120202.0,1,5,オープン戦,1.0,1回裏,2,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,2球目:内角低めのチェンジアップを打ってファウル 1-1,2 Tamame: Naikaku Hikume no Change Up wo Utte Foul 1-1,,,,,2,1202.0,2.0,130.0,80.7955251709136,41.0,69.0,199.0,101.0,0.0,2000123.0,1100095.0,0.0,92.0,,,,,0.0,left,right,0.0,1.0,1.0,,,,,,,2000123.0,藤井聖,1800118.0,太田光,1800044.0,伊藤裕季也,1600007.0,村林一輝,,フランコ,1851157.0,宗山塁,1950205.0,吉納翼,1800117.0,辰己涼介,1800123.0,小郷裕哉,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005124,120203.0,1,5,オープン戦,1.0,1回裏,2,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,3球目:ワンバウンドの球を見送ってボール 2-1,3 Tamame: One Bound no Tama wo Miokutte Ball 2-1,,,,,3,1202.0,3.0,125.0,77.68800497203232,47.0,92.0,220.0,118.0,0.0,2000123.0,1100095.0,,,,,,,0.0,left,right,1.0,1.0,1.0,,,,,,,2000123.0,藤井聖,1800118.0,太田光,1800044.0,伊藤裕季也,1600007.0,村林一輝,,フランコ,1851157.0,宗山塁,1950205.0,吉納翼,1800117.0,辰己涼介,1800123.0,小郷裕哉,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005125,120204.0,1,5,オープン戦,1.0,1回裏,2,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,4球目:外角のストレートを見送ってボール 3-1,4 Tamame: Gaikaku no Straight wo Miokutte Ball 3-1,,,,,4,1202.0,4.0,138.0,85.76755748912367,31.0,167.0,109.0,118.0,0.0,2000123.0,1100095.0,,,,,,,0.0,left,right,1.0,2.0,1.0,,,,,,,2000123.0,藤井聖,1800118.0,太田光,1800044.0,伊藤裕季也,1600007.0,村林一輝,,フランコ,1851157.0,宗山塁,1950205.0,吉納翼,1800117.0,辰己涼介,1800123.0,小郷裕哉,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005126,120205.0,1,5,オープン戦,1.0,1回裏,2,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,5球目:外角高めのストレートを見逃してストライク 3-2,5 Tamame: Gaikaku Takame no Straight wo Minogashite Strike 3-2,,,,,5,1202.0,5.0,137.0,85.14605344934742,31.0,148.0,83.0,117.0,0.0,2000123.0,1100095.0,,,,,,,0.0,left,right,1.0,3.0,1.0,,,,,,,2000123.0,藤井聖,1800118.0,太田光,1800044.0,伊藤裕季也,1600007.0,村林一輝,,フランコ,1851157.0,宗山塁,1950205.0,吉納翼,1800117.0,辰己涼介,1800123.0,小郷裕哉,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005127,120206.0,1,5,オープン戦,1.0,1回裏,2,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,6球目:セカンドゴロ 2アウト,6 Tamame: Sekando Grounder 2 Out,,,,,6,1202.0,6.0,138.0,85.76755748912367,31.0,161.0,105.0,108.0,43.0,2000123.0,1100095.0,139.0,157.0,1600007.0,村林,4.0,6.0,0.0,left,right,2.0,3.0,1.0,,,,,,,2000123.0,藤井聖,1800118.0,太田光,1800044.0,伊藤裕季也,1600007.0,村林一輝,,フランコ,1851157.0,宗山塁,1950205.0,吉納翼,1800117.0,辰己涼介,1800123.0,小郷裕哉,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005128,120300.0,1,5,オープン戦,1.0,1回裏,3,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,＜3番：レイエス＞二死走者なし,<3 Ban: Reiesu> Ni Shi Sousha Nashi,,,,,0,1203.0,0.0,,,,,,0.0,0.0,2000123.0,1860140.0,,,,,,,0.0,left,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
2025,2021029929,2025-02-23 13:01:00+09:00,833005129,120301.0,1,5,オープン戦,1.0,1回裏,3,松本,眞鍋,村山,古賀,,,1,8,日本ハム,F,,376,楽天,E,,,,,,,1球目:初球から打ちにいくもファウル 0-1,1 Tamame: Shokyuu kara Uchi ni Iku mo Foul 0-1,,,,,1,1203.0,1.0,141.0,87.63206960845245,31.0,71.0,84.0,101.0,0.0,2000123.0,1860140.0,0.0,110.0,,,,,0.0,left,right,0.0,0.0,2.0,,,,,,,2000123.0,藤井聖,1800118.0,太田光,1800044.0,伊藤裕季也,1600007.0,村林一輝,,フランコ,1851157.0,宗山塁,1950205.0,吉納翼,1800117.0,辰己涼介,1800123.0,小郷裕哉,2025-02-23 07:13:44+00:00,2025-02-23 07:13:44+00:00,0,2786,87,名護
