player_jersey_number,player_name_jap,player_salary,bating_AVG,total_games,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_TB,batting_R,batting_RBI,batting_SO,batting_BB,batting_HBP,batting_SB,batting_OBP,batting_SLG,batting_OPS,batting_SO%,Team,player_id
32,山崎憲晴,12000000,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,阪神,900051
33,糸原健斗,40000000,0.267,143.0,572.0,491.0,131.0,20.0,4.0,2.0,165.0,66.0,45.0,70.0,60.0,7.0,6.0,0.353,0.336,0.689,0.122,阪神,1600117
37,森越祐人,9500000,,,,,,,,,,,,,,,,,,,,阪神,1000141
38,小幡竜平,7200000,,,,,,,,,,,,,,,,,,,,阪神,1800066
39,長坂拳弥,7500000,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,阪神,1600119
42,ソラーテ,50000000,0.188,20.0,80.0,69.0,13.0,3.0,0.0,4.0,28.0,6.0,9.0,13.0,9.0,0.0,0.0,0.275,0.406,0.681,0.163,阪神,
44,梅野隆太郎,50000000,0.266,129.0,492.0,433.0,115.0,22.0,3.0,9.0,170.0,49.0,59.0,83.0,34.0,6.0,14.0,0.326,0.393,0.718,0.169,阪神,1300073
51,伊藤隼太,22000000,,,,,,,,,,,,,,,,,,,,阪神,1100075
53,島田海吏,8500000,0.25,7.0,5.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.4,0.5,0.9,0.2,阪神,1700080
55,陽川尚将,20000000,0.109,28.0,60.0,55.0,6.0,1.0,0.0,3.0,16.0,3.0,4.0,19.0,4.0,0.0,0.0,0.169,0.291,0.46,0.317,阪神,
57,岡崎太一,15000000,,,,,,,,,,,,,,,,,,,,阪神,
58,荒木郁也,9000000,0.111,9.0,9.0,9.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.111,0.222,0.333,0.444,阪神,
59,小宮山慎二,8000000,,,,,,,,,,,,,,,,,,,,阪神,
60,中谷将大,35000000,0.181,62.0,131.0,116.0,21.0,5.0,0.0,6.0,44.0,14.0,19.0,37.0,12.0,1.0,0.0,0.264,0.379,0.643,0.282,阪神,1000145
62,植田海,14000000,0.242,81.0,37.0,33.0,8.0,0.0,0.0,1.0,11.0,22.0,2.0,8.0,1.0,1.0,12.0,0.286,0.333,0.619,0.216,阪神,1400172
63,板山祐太郎,8800000,,,,,,,,,,,,,,,,,,,,阪神,1500091
68,俊介,40000000,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,阪神,
94,原口文仁,30000000,0.276,43.0,94.0,87.0,24.0,4.0,0.0,1.0,31.0,8.0,11.0,23.0,4.0,1.0,0.0,0.309,0.356,0.665,0.245,阪神,
99,ナバーロ,56400000,0.209,15.0,45.0,43.0,9.0,2.0,0.0,0.0,11.0,1.0,2.0,9.0,2.0,0.0,0.0,0.244,0.256,0.5,0.2,阪神,
122,片山雄哉,3000000,,,,,,,,,,,,,,,,,,,,阪神,
124,横田慎太郎,7000000,,,,,,,,,,,,,,,,,,,,阪神,
125,藤谷洸介,6300000,,,,,,,,,,,,,,,,,,,,阪神,
00,奥村展征,9500000,0.199,74.0,195.0,166.0,33.0,8.0,1.0,1.0,46.0,15.0,12.0,47.0,16.0,3.0,0.0,0.281,0.277,0.558,0.241,ヤクルト,
0,藤井亮太,13000000,0.077,6.0,17.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.25,0.077,0.327,0.176,ヤクルト,
1,山田哲人,430000000,0.271,142.0,641.0,520.0,141.0,35.0,5.0,35.0,291.0,102.0,98.0,121.0,110.0,6.0,33.0,0.401,0.56,0.961,0.189,ヤクルト,1000132
2,大引啓次,36000000,0.202,70.0,137.0,119.0,24.0,7.0,0.0,1.0,34.0,7.0,13.0,28.0,13.0,0.0,1.0,0.278,0.286,0.564,0.204,ヤクルト,700094
3,西浦直亨,36000000,0.235,44.0,162.0,149.0,35.0,9.0,0.0,4.0,56.0,17.0,19.0,35.0,10.0,1.0,0.0,0.287,0.376,0.663,0.216,ヤクルト,1300095
4,バレンティン,440000000,0.28,120.0,468.0,410.0,115.0,13.0,0.0,33.0,227.0,65.0,93.0,117.0,54.0,1.0,0.0,0.363,0.554,0.917,0.25,ヤクルト,
5,川端慎吾,140000000,0.164,37.0,67.0,61.0,10.0,1.0,0.0,0.0,11.0,5.0,7.0,8.0,5.0,0.0,0.0,0.224,0.18,0.404,0.119,ヤクルト,600011
8,中山翔太,13000000,0.289,35.0,100.0,97.0,28.0,4.0,0.0,5.0,47.0,11.0,14.0,25.0,3.0,0.0,0.0,0.31,0.485,0.795,0.25,ヤクルト,1800034
9,塩見泰隆,9500000,0.182,45.0,98.0,88.0,16.0,2.0,2.0,1.0,25.0,20.0,7.0,24.0,8.0,2.0,4.0,0.265,0.284,0.549,0.245,ヤクルト,1700087
10,荒木貴裕,23000000,0.25,93.0,140.0,124.0,31.0,6.0,0.0,2.0,43.0,12.0,22.0,29.0,13.0,2.0,1.0,0.329,0.347,0.675,0.207,ヤクルト,
23,青木宣親,330000000,0.297,134.0,565.0,489.0,145.0,19.0,2.0,16.0,216.0,84.0,58.0,72.0,61.0,11.0,1.0,0.385,0.442,0.826,0.127,ヤクルト,
30,西田明央,13000000,0.204,47.0,62.0,54.0,11.0,5.0,0.0,0.0,16.0,2.0,4.0,16.0,8.0,0.0,0.0,0.306,0.296,0.603,0.258,ヤクルト,
31,山崎晃大朗,11000000,0.274,80.0,185.0,168.0,46.0,4.0,3.0,0.0,56.0,20.0,8.0,39.0,10.0,1.0,4.0,0.318,0.333,0.652,0.211,ヤクルト,1500044
32,松本直樹,8500000,0.212,33.0,73.0,66.0,14.0,1.0,0.0,1.0,18.0,5.0,4.0,9.0,3.0,1.0,0.0,0.257,0.273,0.53,0.123,ヤクルト,1700090
33,畠山和洋,40000000,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,ヤクルト,
36,廣岡大志,8700000,0.203,91.0,243.0,202.0,41.0,6.0,1.0,10.0,79.0,32.0,25.0,77.0,33.0,2.0,1.0,0.319,0.391,0.71,0.317,ヤクルト,1500041
39,宮本丈,9000000,0.143,26.0,47.0,42.0,6.0,0.0,0.0,0.0,6.0,5.0,0.0,19.0,4.0,0.0,2.0,0.217,0.143,0.36,0.404,ヤクルト,1700089
41,雄平,100000000,0.273,131.0,493.0,447.0,122.0,19.0,0.0,12.0,177.0,55.0,56.0,71.0,37.0,2.0,4.0,0.327,0.396,0.723,0.144,ヤクルト,
42,坂口智隆,140000000,0.125,22.0,77.0,64.0,8.0,1.0,0.0,0.0,9.0,2.0,2.0,13.0,10.0,2.0,0.0,0.263,0.141,0.404,0.169,ヤクルト,
46,太田賢吾,8900000,0.251,90.0,337.0,303.0,76.0,13.0,1.0,3.0,100.0,36.0,27.0,78.0,23.0,2.0,0.0,0.307,0.33,0.637,0.231,ヤクルト,
49,渡邉大樹,5800000,0.143,16.0,9.0,7.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,2.0,0.0,1.0,1.0,0.25,0.571,0.821,0.222,ヤクルト,
