player_jersey_number,player_name_jap,player_salary,pitching_ERA,total_games,pitching_W,pitching_L,pitching_IP,pitching_W%,pitching_CG,pitching_SHO,pitching_SV,pitching_H,pitching_SO,pitching_SO%,pitching_R,pitching_ER,pitching_H,pitching_HR,pitching_BB,pitching_HBP,pitching_BB%,Team,player_id
26,中田廉,33000000,13.14,15.0,0.0,1.0,,0.0,0.0,0.0,0.0,3.0,12.0,8.76,19.0,18.0,22.0,2.0,8.0,0.0,5.84,広島,
28,床田寛樹,7000000,,,,,,,,,,,,,,,,,,,,広島,1600123
29,ケムナブラッド誠,7000000,,,,,,,,,,,,,,,,,,,,広島,
30,一岡竜司,53000000,2.88,59.0,5.0,6.0,,0.455,0.0,0.0,2.0,18.0,61.0,9.75,20.0,18.0,46.0,7.0,22.0,0.0,3.51,広島,
34,高橋昂也,6000000,9.43,6.0,1.0,2.0,21.0,0.333,0.0,0.0,0.0,0.0,17.0,7.29,23.0,22.0,30.0,5.0,16.0,0.0,6.86,広島,1600122
36,塹江敦哉,6500000,,,,,,,,,,,,,,,,,,,,広島,1400175
39,飯田哲矢,8000000,6.23,14.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,11.08,9.0,9.0,17.0,3.0,6.0,0.0,4.15,広島,
41,藤井皓哉,6000000,6.14,8.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,21.0,12.89,11.0,10.0,20.0,2.0,7.0,1.0,4.3,広島,1400176
42,ジョンソン,345000000,3.11,24.0,11.0,5.0,,0.688,0.0,0.0,0.0,0.0,113.0,7.03,55.0,50.0,137.0,9.0,48.0,5.0,2.99,広島,
46,高橋樹也,7000000,5.91,9.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,17.0,7.17,16.0,14.0,31.0,4.0,7.0,1.0,2.95,広島,
47,山口翔,6000000,,,,,,,,,,,,,,,,,,,,広島,
48,アドゥワ誠,4800000,3.74,53.0,6.0,2.0,,0.75,0.0,0.0,0.0,5.0,30.0,4.01,29.0,28.0,62.0,4.0,36.0,2.0,4.81,広島,1600125
53,戸田隆矢,18000000,5.19,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,13.0,6.75,11.0,10.0,22.0,3.0,9.0,0.0,4.67,広島,
56,辻空,4500000,,,,,,,,,,,,,,,,,,,,広島,
57,オスカル,9000000,,,,,,,,,,,,,,,,,,,,広島,
58,ジャクソン,115000000,2.76,48.0,3.0,2.0,,0.6,0.0,0.0,1.0,25.0,48.0,9.46,16.0,14.0,42.0,6.0,26.0,1.0,5.12,広島,
62,ジョニー・ヘルウェグ,33000000,1.12,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,10.0,11.25,1.0,1.0,4.0,0.0,5.0,1.0,5.62,広島,
64,中村恭平,7000000,7.53,8.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,11.0,6.91,12.0,12.0,20.0,0.0,14.0,0.0,8.79,広島,
65,長井良太,4500000,13.5,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,1.0,5.0,0.0,13.5,広島,
66,遠藤淳志,4800000,,,,,,,,,,,,,,,,,,,,広島,1700072
67,中村祐太,9000000,6.04,9.0,3.0,4.0,,0.429,0.0,0.0,0.0,0.0,31.0,6.25,33.0,30.0,50.0,8.0,21.0,5.0,4.23,広島,1300061
68,平岡敬人,5000000,,,,,,,,,,,,,,,,,,,,広島,
70,カンポス,45000000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,広島,
98,佐藤祥万,7000000,8.59,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,7.36,8.0,7.0,8.0,0.0,4.0,1.0,4.91,広島,
120,岡林飛翔,2400000,,,,,,,,,,,,,,,,,,,,広島,
121,藤井黎來,2400000,,,,,,,,,,,,,,,,,,,,広島,
122,佐々木健,2400000,,,,,,,,,,,,,,,,,,,,広島,2000068
143,フランスア,8800000,1.66,47.0,3.0,4.0,65.0,0.429,0.0,0.0,1.0,19.0,81.0,11.22,16.0,12.0,38.0,3.0,34.0,2.0,4.71,広島,
003,山川和大,2500000,,,,,,,,,,,,,,,,,,,,巨人,
006,坂本工宜,2800000,,,,,,,,,,,,,,,,,,,,巨人,
011,高井俊,2400000,,,,,,,,,,,,,,,,,,,,巨人,
11,上原浩治,200000000,3.63,36.0,0.0,5.0,,0.0,0.0,0.0,0.0,14.0,24.0,6.23,14.0,14.0,32.0,5.0,5.0,2.0,1.3,巨人,
012,成瀬功亮,3100000,,,,,,,,,,,,,,,,,,,,巨人,
13,森福允彦,120000000,13.5,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,巨人,
013,堀岡隼人,2500000,,,,,,,,,,,,,,,,,,,,巨人,1600072
15,澤村拓一,150000000,4.64,49.0,1.0,6.0,,0.143,0.0,0.0,0.0,24.0,54.0,9.29,29.0,27.0,55.0,4.0,27.0,3.0,4.64,巨人,
015,巽大介,4800000,,,,,,,,,,,,,,,,,,,,巨人,
17,大竹寛,52500000,6.0,2.0,1.0,1.0,9.0,0.5,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,13.0,2.0,2.0,0.0,2.0,巨人,12179
017,山上信吾,2500000,,,,,,,,,,,,,,,,,,,,巨人,
18,杉内俊哉,25000000,,,,,,,,,,,,,,,,,,,,巨人,12107
19,菅野智之,450000000,2.14,28.0,15.0,8.0,202.0,0.652,10.0,8.0,0.0,0.0,200.0,8.91,52.0,48.0,166.0,14.0,37.0,3.0,1.65,巨人,
019,田中優大,2500000,,,,,,,,,,,,,,,,,,,,巨人,
20,S.マシソン,355000000,2.97,34.0,0.0,3.0,,0.0,0.0,0.0,8.0,14.0,41.0,11.07,12.0,11.0,21.0,3.0,13.0,1.0,3.51,巨人,
020,橋本篤郎,2800000,,,,,,,,,,,,,,,,,,,,巨人,
21,吉川光夫,70000000,4.26,22.0,6.0,7.0,,0.462,0.0,0.0,0.0,0.0,76.0,6.75,49.0,48.0,93.0,16.0,39.0,4.0,3.46,巨人,
23,野上亮磨,150000000,4.79,25.0,4.0,4.0,,0.5,0.0,0.0,0.0,1.0,54.0,6.81,38.0,38.0,74.0,15.0,21.0,2.0,2.65,巨人,900055
024,田中大輝,6500000,,,,,,,,,,,,,,,,,,,,巨人,
025,アダメス,3000000,3.94,28.0,0.0,2.0,32.0,0.0,0.0,0.0,4.0,3.0,19.0,5.34,14.0,14.0,30.0,2.0,20.0,1.0,5.62,巨人,
26,内海哲也,100000000,4.17,15.0,5.0,5.0,82.0,0.5,1.0,1.0,0.0,0.0,56.0,6.15,38.0,38.0,95.0,11.0,19.0,3.0,2.09,巨人,400010
026,C.C.メルセデス,3000000,2.05,13.0,5.0,4.0,92.0,0.556,2.0,1.0,0.0,0.0,53.0,5.18,28.0,21.0,69.0,4.0,16.0,3.0,1.57,巨人,
28,畠世周,24000000,2.79,9.0,2.0,0.0,,1.0,0.0,0.0,0.0,3.0,10.0,9.31,3.0,3.0,10.0,0.0,2.0,0.0,1.86,巨人,1600060
29,鍬原拓也,15000000,6.83,6.0,1.0,2.0,,0.333,0.0,0.0,0.0,0.0,35.0,11.39,22.0,21.0,23.0,6.0,17.0,3.0,5.53,巨人,
30,宮國椋丞,24000000,1.97,29.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,4.0,25.0,7.03,8.0,7.0,27.0,4.0,10.0,3.0,2.81,巨人,
35,西村健太朗,86000000,,,,,,,,,,,,,,,,,,,,巨人,400011
36,桜井俊貴,12000000,,,,,,,,,,,,,,,,,,,,巨人,
37,田原誠次,36000000,2.56,29.0,2.0,0.0,,1.0,0.0,0.0,0.0,1.0,19.0,5.4,9.0,9.0,27.0,4.0,8.0,0.0,2.27,巨人,
39,ヤングマン,150000000,2.77,4.0,3.0,1.0,26.0,0.75,0.0,0.0,0.0,0.0,25.0,8.65,9.0,8.0,25.0,2.0,9.0,0.0,3.12,巨人,
40,谷岡竜平,8400000,5.76,25.0,2.0,1.0,25.0,0.667,0.0,0.0,0.0,2.0,25.0,9.0,17.0,16.0,26.0,1.0,16.0,0.0,5.76,巨人,
41,中川皓太,15600000,5.02,30.0,1.0,0.0,,1.0,0.0,0.0,1.0,3.0,31.0,7.41,24.0,21.0,47.0,7.0,8.0,1.0,1.91,巨人,1500052
42,山口俊,230000000,3.68,30.0,9.0,9.0,154.0,0.5,6.0,2.0,1.0,1.0,144.0,8.42,66.0,63.0,127.0,18.0,60.0,9.0,3.51,巨人,
44,カミネロ,222000000,5.79,20.0,1.0,1.0,,0.5,0.0,0.0,11.0,2.0,19.0,9.16,13.0,12.0,27.0,1.0,6.0,1.0,2.89,巨人,
45,今村信貴,13000000,3.86,13.0,6.0,2.0,77.0,0.75,1.0,1.0,0.0,0.0,51.0,5.96,34.0,33.0,80.0,8.0,26.0,3.0,3.04,巨人,
47,山口鉄也,224000000,,,,,,,,,,,,,,,,,,,,巨人,600098
48,池田駿,20000000,4.07,27.0,1.0,1.0,,0.5,0.0,0.0,0.0,1.0,11.0,4.07,15.0,11.0,31.0,1.0,9.0,2.0,3.33,巨人,
50,戸根千明,20000000,,,,,,,,,,,,,,,,,,,,巨人,
53,高田萌生,5200000,27.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,3.0,1.0,13.5,巨人,
57,高木京介,4200000,12.6,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,7.0,7.0,8.0,0.0,4.0,0.0,7.2,巨人,
62,篠原慎平,14400000,6.3,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8,7.0,7.0,17.0,2.0,2.0,0.0,1.8,巨人,
64,大江竜聖,5000000,,,,,,,,,,,,,,,,,,,,巨人,1600064
90,田口麗斗,90000000,4.8,16.0,2.0,8.0,,0.2,1.0,0.0,0.0,0.0,60.0,6.25,52.0,46.0,113.0,13.0,27.0,6.0,2.81,巨人,1300029
91,與那原大剛,5800000,,,,,,,,,,,,,,,,,,,,巨人,
97,廖任磊,7200000,,,,,,,,,,,,,,,,,,,,巨人,
11,東克樹,15000000,2.45,24.0,11.0,5.0,154.0,0.688,1.0,1.0,0.0,0.0,155.0,9.06,45.0,42.0,130.0,13.0,42.0,2.0,2.45,DeNA,1700058
12,阪口皓亮,6000000,,,,,,,,,,,,,,,,,,,,DeNA,1700060
14,石田健大,60000000,4.97,23.0,3.0,7.0,,0.3,0.0,0.0,0.0,0.0,87.0,8.48,62.0,51.0,95.0,16.0,34.0,5.0,3.31,DeNA,1400110
15,井納翔一,85000000,3.54,24.0,6.0,3.0,61.0,0.667,0.0,0.0,1.0,8.0,44.0,6.49,27.0,24.0,60.0,5.0,16.0,2.0,2.36,DeNA,
16,加賀繁,31000000,8.1,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,9.0,8.1,9.0,9.0,14.0,2.0,0.0,0.0,0.0,DeNA,1000003
17,三嶋一輝,21000000,3.97,60.0,7.0,2.0,68.0,0.778,0.0,0.0,0.0,15.0,82.0,10.85,30.0,30.0,61.0,8.0,31.0,2.0,4.1,DeNA,
19,山崎康晃,150000000,2.72,57.0,2.0,4.0,,0.333,0.0,0.0,37.0,3.0,63.0,10.07,18.0,17.0,40.0,5.0,18.0,1.0,2.88,DeNA,1400109
20,須田幸太,36000000,7.59,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,4.0,3.38,9.0,9.0,10.0,3.0,3.0,0.0,2.53,DeNA,
21,今永昇太,84000000,6.8,23.0,4.0,11.0,,0.267,1.0,0.0,0.0,4.0,80.0,8.5,77.0,64.0,108.0,18.0,38.0,4.0,4.04,DeNA,
22,熊原健人,13000000,,,,,,,,,,,,,,,,,,,,DeNA,
24,齋藤俊介,9500000,,,,,,,,,,,,,,,,,,,,DeNA,
26,濱口遥大,47500000,3.9,19.0,4.0,5.0,,0.444,0.0,0.0,0.0,1.0,97.0,9.22,42.0,41.0,92.0,9.0,48.0,3.0,4.56,DeNA,
28,福地元春,7500000,,,,,,,,,,,,,,,,,,,,DeNA,
30,飯塚悟史,8500000,4.74,9.0,1.0,6.0,,0.143,0.0,0.0,0.0,0.0,34.0,7.01,24.0,23.0,52.0,8.0,23.0,1.0,4.74,DeNA,
34,平田真吾,15000000,6.66,17.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,27.0,9.47,19.0,19.0,35.0,3.0,6.0,0.0,2.1,DeNA,
35,三上朋也,87500000,3.05,65.0,1.0,1.0,56.0,0.5,0.0,0.0,0.0,25.0,40.0,6.43,19.0,19.0,55.0,3.0,20.0,3.0,3.21,DeNA,
41,櫻井周斗,5500000,,,,,,,,,,,,,,,,,,,,DeNA,
42,エディソン・バリオス,20000000,3.33,14.0,2.0,5.0,54.0,0.286,0.0,0.0,0.0,0.0,39.0,6.5,23.0,20.0,52.0,1.0,12.0,2.0,2.0,DeNA,
43,進藤拓也,8500000,,,,,,,,,,,,,,,,,,,,DeNA,
45,綾部翔,5700000,,,,,,,,,,,,,,,,,,,,DeNA,
46,田中健二朗,61000000,6.57,11.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,14.0,10.22,9.0,9.0,14.0,2.0,6.0,0.0,4.38,DeNA,
47,砂田毅樹,42000000,3.61,70.0,0.0,2.0,,0.0,0.0,0.0,0.0,24.0,44.0,7.57,22.0,21.0,44.0,4.0,25.0,5.0,4.3,DeNA,
48,京山将弥,5600000,5.64,13.0,6.0,6.0,59.0,0.5,0.0,0.0,0.0,0.0,42.0,6.41,38.0,37.0,67.0,10.0,33.0,1.0,5.03,DeNA,
49,赤間謙,11500000,,,,,,,,,,,,,,,,,,,,DeNA,
53,パットン,130000000,2.57,58.0,5.0,1.0,56.0,0.833,0.0,0.0,0.0,33.0,67.0,10.77,16.0,16.0,53.0,3.0,16.0,3.0,2.57,DeNA,
54,寺田光輝,6000000,,,,,,,,,,,,,,,,,,,,DeNA,
56,ウィーランド,130000000,4.99,16.0,4.0,9.0,92.0,0.308,0.0,0.0,0.0,0.0,82.0,8.02,59.0,51.0,108.0,16.0,31.0,5.0,3.03,DeNA,
58,武藤祐太,9300000,6.46,20.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,15.0,5.7,17.0,17.0,20.0,4.0,12.0,2.0,4.56,DeNA,
59,平良拳太郎,7500000,3.49,13.0,5.0,3.0,67.0,0.625,0.0,0.0,0.0,0.0,53.0,7.12,29.0,26.0,65.0,9.0,29.0,0.0,3.9,DeNA,1300031
62,エスコバー,55000000,3.57,53.0,4.0,3.0,53.0,0.571,0.0,0.0,0.0,13.0,54.0,9.17,24.0,21.0,47.0,4.0,22.0,2.0,3.74,DeNA,
65,国吉佑樹,17000000,4.86,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,15.0,8.1,9.0,9.0,17.0,2.0,9.0,0.0,4.86,DeNA,1000007
68,藤岡好明,10500000,6.14,15.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,9.0,5.52,10.0,10.0,15.0,1.0,5.0,2.0,3.07,DeNA,600085
91,中後悠平,5000000,3.68,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,4.0,4.91,3.0,3.0,7.0,0.0,6.0,1.0,7.36,DeNA,
94,笠井崇正,4400000,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,DeNA,
97,野川拓斗,7000000,,,,,,,,,,,,,,,,,,,,DeNA,
103,田村丈,3600000,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,DeNA,
104,中川虎大,3600000,,,,,,,,,,,,,,,,,,,,DeNA,1700067
106,水野滉也,12000000,,,,,,,,,,,,,,,,,,,,DeNA,
13,岡本洋介,21300000,3.83,34.0,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,30.0,6.04,19.0,19.0,46.0,3.0,11.0,5.0,2.22,阪神,
14,能見篤史,120000000,2.56,45.0,4.0,3.0,,0.571,0.0,0.0,1.0,16.0,48.0,7.67,23.0,16.0,40.0,5.0,19.0,3.0,3.04,阪神,
15,横山雄哉,13000000,,,,,,,,,,,,,,,,,,,,阪神,
17,岩貞祐太,35000000,3.48,23.0,7.0,10.0,132.0,0.412,1.0,0.0,0.0,0.0,122.0,8.32,56.0,51.0,128.0,18.0,32.0,1.0,2.18,阪神,1300070
18,馬場皐輔,15000000,5.19,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,7.0,7.27,5.0,5.0,12.0,2.0,4.0,1.0,4.15,阪神,1700077
19,藤浪晋太郎,120000000,5.32,13.0,5.0,3.0,71.0,0.625,1.0,1.0,0.0,0.0,70.0,8.87,45.0,42.0,70.0,5.0,47.0,4.0,5.96,阪神,1200062
21,岩田稔,50000000,3.23,6.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,29.0,8.51,13.0,11.0,25.0,4.0,9.0,3.0,2.64,阪神,
22,藤川球児,200000000,2.32,53.0,5.0,3.0,,0.625,0.0,0.0,2.0,21.0,67.0,11.1,20.0,14.0,29.0,3.0,37.0,1.0,6.13,阪神,11807
26,呂彦青,8000000,,,,,,,,,,,,,,,,,,,,阪神,
27,尾仲祐哉,9200000,3.86,12.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,14.0,10.8,6.0,5.0,13.0,1.0,4.0,0.0,3.09,阪神,
28,小野泰己,18000000,4.77,23.0,7.0,7.0,,0.5,0.0,0.0,0.0,0.0,96.0,6.84,71.0,67.0,133.0,10.0,81.0,3.0,5.77,阪神,
29,高橋遥人,12000000,3.63,6.0,2.0,3.0,,0.4,0.0,0.0,0.0,0.0,27.0,7.01,18.0,14.0,34.0,4.0,14.0,0.0,3.63,阪神,1700078
30,石崎剛,18000000,4.2,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,23.0,13.8,7.0,7.0,10.0,2.0,10.0,1.0,6.0,阪神,
34,谷川昌希,8400000,7.82,7.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,11.0,7.82,12.0,11.0,17.0,2.0,7.0,2.0,4.97,阪神,
35,才木浩人,6000000,4.61,22.0,6.0,10.0,82.0,0.375,0.0,0.0,0.0,1.0,85.0,9.33,46.0,42.0,81.0,12.0,38.0,5.0,4.17,阪神,1600115
36,浜地真澄,5000000,,,,,,,,,,,,,,,,,,,,阪神,1600116
38,マテオ,190000000,6.75,17.0,0.0,1.0,,0.0,0.0,0.0,0.0,4.0,13.0,7.98,11.0,11.0,19.0,2.0,11.0,1.0,6.75,阪神,
40,福永春吾,6800000,22.5,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,1.0,2.0,0.0,9.0,阪神,
41,高橋聡文,70000000,3.95,15.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,8.0,5.27,6.0,6.0,19.0,1.0,5.0,0.0,3.29,阪神,
42,竹安大知,8400000,2.25,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.25,2.0,2.0,5.0,0.0,1.0,0.0,1.12,阪神,
43,守屋功輝,7000000,11.57,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,3.86,6.0,6.0,9.0,1.0,3.0,0.0,5.79,阪神,
45,藤谷洸介,7000000,,,,,,,,,,,,,,,,,,,,阪神,
46,秋山拓巳,41000000,3.86,17.0,5.0,10.0,105.0,0.333,2.0,1.0,0.0,0.0,89.0,7.63,46.0,45.0,111.0,8.0,18.0,4.0,1.54,阪神,
47,山本翔也,9000000,15.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,4.0,2.0,4.0,0.0,12.0,阪神,
48,ディエゴ・モレノ,57000000,2.7,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,6.0,8.1,2.0,2.0,8.0,0.0,3.0,0.0,4.05,阪神,
50,青柳晃洋,13000000,3.32,4.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,22.0,9.14,8.0,8.0,23.0,1.0,6.0,0.0,2.49,阪神,1500090
54,メッセンジャー,350000000,3.63,28.0,11.0,7.0,,0.611,0.0,0.0,0.0,0.0,149.0,7.72,74.0,70.0,160.0,13.0,58.0,4.0,3.01,阪神,
56,松田遼馬,15000000,,,,,,,,,,,,,,,,,,,,阪神,
56,飯田優也,20000000,12.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,4.0,4.0,5.0,1.0,2.0,0.0,6.0,阪神,
61,望月惇志,5000000,4.3,37.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,40.0,8.18,24.0,21.0,46.0,7.0,17.0,2.0,3.48,阪神,
64,桑原謙太朗,45000000,2.68,62.0,5.0,3.0,57.0,0.625,0.0,0.0,0.0,32.0,65.0,10.26,19.0,17.0,52.0,6.0,12.0,4.0,1.89,阪神,800021
66,牧丈一郎,4800000,,,,,,,,,,,,,,,,,,,,阪神,
67,岩崎優,45000000,4.94,61.0,1.0,3.0,62.0,0.25,0.0,0.0,0.0,10.0,70.0,10.16,37.0,34.0,66.0,8.0,25.0,4.0,3.63,阪神,1300075
69,島本浩也,9500000,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,2.0,2.0,0.0,2.0,0.0,9.0,阪神,1000164
92,伊藤和雄,7500000,5.48,14.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,25.0,10.55,14.0,13.0,15.0,1.0,10.0,1.0,4.22,阪神,
98,ドリス,125000000,2.85,55.0,1.0,7.0,,0.125,0.0,0.0,32.0,4.0,56.0,9.39,22.0,17.0,50.0,4.0,17.0,2.0,2.85,阪神,
121,石井将希,3000000,,,,,,,,,,,,,,,,,,,,阪神,
126,歳内宏明,11500000,,,,,,,,,,,,,,,,,,,,阪神,
11,由規,18000000,4.46,7.0,1.0,2.0,,0.333,0.0,0.0,0.0,0.0,37.0,9.7,17.0,17.0,34.0,4.0,20.0,1.0,5.24,ヤクルト,
12,石山泰稚,48000000,2.08,71.0,3.0,2.0,,0.6,0.0,0.0,35.0,7.0,62.0,7.57,19.0,17.0,63.0,6.0,15.0,2.0,1.83,ヤクルト,1200075
13,中尾輝,7200000,3.5,54.0,7.0,3.0,54.0,0.7,0.0,0.0,0.0,12.0,56.0,9.33,25.0,21.0,53.0,5.0,33.0,1.0,5.5,ヤクルト,
14,秋吉亮,85000000,4.23,35.0,2.0,2.0,,0.5,0.0,0.0,0.0,6.0,24.0,5.63,20.0,18.0,40.0,5.0,12.0,2.0,2.82,ヤクルト,
15,大下佑馬,12000000,3.09,25.0,2.0,1.0,,0.667,0.0,0.0,0.0,5.0,35.0,7.21,17.0,15.0,31.0,6.0,9.0,3.0,1.85,ヤクルト,
16,原樹理,29000000,3.09,30.0,6.0,7.0,,0.462,2.0,1.0,0.0,1.0,93.0,7.56,48.0,38.0,102.0,3.0,31.0,3.0,2.52,ヤクルト,
17,成瀬善久,20000000,,,,,,,,,,,,,,,,,,,,ヤクルト,
18,寺島成輝,11000000,27.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,6.0,6.0,4.0,1.0,4.0,0.0,18.0,ヤクルト,
19,石川雅規,120000000,4.88,22.0,7.0,6.0,,0.538,0.0,0.0,0.0,0.0,78.0,6.34,70.0,60.0,121.0,19.0,41.0,4.0,3.33,ヤクルト,12113
20,山本哲哉,25000000,4.5,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0,2.25,ヤクルト,900416
21,松岡健一,36000000,4.91,14.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,14.0,8.59,11.0,8.0,16.0,1.0,9.0,2.0,5.52,ヤクルト,
22,蔵本治孝,8000000,,,,,,,,,,,,,,,,,,,,ヤクルト,
24,星知弥,22000000,4.02,18.0,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,23.0,6.61,14.0,14.0,24.0,5.0,21.0,0.0,6.03,ヤクルト,1600075
25,館山昌平,98000000,6.86,5.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,13.0,5.95,19.0,15.0,30.0,2.0,10.0,2.0,4.58,ヤクルト,
26,久古健太郎,20000000,,,,,,,,,,,,,,,,,,,,ヤクルト,
28,ブキャナン,140000000,4.03,28.0,10.0,11.0,,0.476,2.0,1.0,0.0,0.0,95.0,4.9,85.0,78.0,186.0,17.0,53.0,10.0,2.74,ヤクルト,
29,小川泰弘,90000000,2.75,18.0,8.0,5.0,108.0,0.615,0.0,0.0,0.0,0.0,94.0,7.83,36.0,33.0,109.0,9.0,24.0,1.0,2.0,ヤクルト,1200076
34,山田大樹,14000000,15.88,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,3.0,4.76,11.0,10.0,10.0,2.0,4.0,1.0,6.35,ヤクルト,
35,菊沢竜佑,6200000,,,,,,,,,,,,,,,,,,,,ヤクルト,
37,マット・カラシティー,78000000,4.18,32.0,7.0,3.0,,0.7,0.0,0.0,3.0,1.0,73.0,6.94,53.0,44.0,89.0,7.0,43.0,4.0,4.09,ヤクルト,
