player_jersey_number,player_name_jap,player_salary,bating_AVG,total_games,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_TB,batting_R,batting_RBI,batting_SO,batting_BB,batting_HBP,batting_SB,batting_OBP,batting_SLG,batting_OPS,batting_SO%,Team,player_id
8,丸佳浩,200000000.0,0.167,36.0,68.0,60.0,10.0,2.0,0.0,2.0,18.0,4.0,12.0,13.0,8.0,0.0,0.0,0.265,0.3,0.565,0.191,巨人,800043
008,相澤白虎,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,2107881
9,松本剛,110000000.0,0.267,75.0,234.0,206.0,55.0,8.0,0.0,0.0,63.0,21.0,11.0,34.0,13.0,4.0,12.0,0.323,0.306,0.629,0.145,巨人,1100095
009,李健熙,,,,,,,,,,,,,,,,,,,,,巨人,2122511
10,甲斐拓也,300000000.0,0.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,巨人,1000176
12,萩尾匡也,16000000.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333,0.0,0.333,0.0,巨人,2105013
13,トレイ・キャベッジ,250000000.0,0.243,81.0,305.0,284.0,69.0,13.0,0.0,13.0,121.0,32.0,28.0,99.0,17.0,4.0,4.0,0.295,0.426,0.721,0.325,巨人,
020,喜多隆介,6000000.0,,,,,,,,,,,,,,,,,,,,巨人,2000013
22,小林誠司,40000000.0,0.111,9.0,11.0,9.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.273,0.222,0.495,0.273,巨人,1300027
022,亀田啓太,3900000.0,,,,,,,,,,,,,,,,,,,,巨人,1550940
23,石塚裕惺,12300000.0,0.091,3.0,11.0,11.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.091,0.273,0.364,0.364,巨人,2116069
24,大城卓三,160000000.0,0.276,58.0,189.0,170.0,47.0,13.0,1.0,8.0,86.0,17.0,20.0,52.0,18.0,0.0,0.0,0.346,0.506,0.852,0.275,巨人,1700044
024,坂本達也,4200000.0,,,,,,,,,,,,,,,,,,,,巨人,2110140
025,竹下徠空,3700000.0,,,,,,,,,,,,,,,,,,,,巨人,2116520
27,岸田行倫,70000000.0,0.248,50.0,173.0,153.0,38.0,2.0,0.0,4.0,52.0,12.0,15.0,31.0,11.0,3.0,0.0,0.308,0.34,0.648,0.179,巨人,1700043
027,北村流音,3700000.0,,,,,,,,,,,,,,,,,,,,巨人,2104605
29,ボビー・ダルベック,150000000.0,0.257,81.0,328.0,292.0,75.0,14.0,1.0,15.0,136.0,39.0,48.0,103.0,32.0,1.0,0.0,0.329,0.466,0.795,0.314,巨人,
32,浦田俊輔,13000000.0,0.283,73.0,275.0,244.0,69.0,9.0,1.0,0.0,80.0,24.0,14.0,32.0,17.0,5.0,23.0,0.34,0.328,0.667,0.116,巨人,1951153
33,小濱佑斗,10000000.0,0.233,12.0,34.0,30.0,7.0,1.0,1.0,0.0,10.0,3.0,5.0,6.0,4.0,0.0,0.0,0.324,0.333,0.657,0.176,巨人,2110991
35,泉口友汰,59000000.0,0.227,70.0,274.0,242.0,55.0,11.0,2.0,4.0,82.0,26.0,22.0,40.0,22.0,5.0,4.0,0.301,0.339,0.64,0.146,巨人,1750321
37,郡拓也,8400000.0,,,,,,,,,,,,,,,,,,,,巨人,1600138
38,岡田悠希,8500000.0,,,,,,,,,,,,,,,,,,,,巨人,1651302
39,皆川岳飛,10000000.0,0.125,8.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.222,0.125,0.347,0.222,巨人,2102672
40,中山礼都,38000000.0,0.182,35.0,99.0,88.0,16.0,5.0,0.0,0.0,21.0,4.0,7.0,15.0,9.0,0.0,1.0,0.253,0.239,0.491,0.152,巨人,2000007
44,佐々木俊輔,23000000.0,0.247,67.0,193.0,178.0,44.0,12.0,0.0,6.0,74.0,22.0,20.0,51.0,11.0,2.0,3.0,0.298,0.416,0.714,0.264,巨人,2106178
049,クリスチャン・フェリス,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,
50,フリアン・ティマ,5500000.0,0.1,13.0,30.0,30.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,0.1,0.1,0.2,0.333,巨人,
51,浅野翔吾,17000000.0,0.185,9.0,28.0,27.0,5.0,1.0,0.0,1.0,9.0,2.0,1.0,6.0,1.0,0.0,0.0,0.214,0.333,0.548,0.214,巨人,2102410
52,リチャード,26000000.0,0.056,9.0,21.0,18.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,11.0,3.0,0.0,0.0,0.19,0.222,0.413,0.524,巨人,
59,若林楽人,32500000.0,0.179,21.0,29.0,28.0,5.0,1.0,0.0,0.0,6.0,1.0,0.0,8.0,1.0,0.0,0.0,0.207,0.214,0.421,0.276,巨人,2000070
60,荒巻悠,12000000.0,,,,,,,,,,,,,,,,,,,,巨人,2108523
61,増田陸,26000000.0,0.255,38.0,113.0,110.0,28.0,5.0,0.0,2.0,39.0,3.0,11.0,29.0,1.0,1.0,1.0,0.265,0.355,0.62,0.257,巨人,1800024
67,山瀬慎之助,10000000.0,0.231,5.0,13.0,13.0,3.0,1.0,0.0,1.0,7.0,1.0,2.0,6.0,0.0,0.0,0.0,0.231,0.538,0.769,0.462,巨人,1900020
067,川原田純平,5400000.0,,,,,,,,,,,,,,,,,,,,巨人,2000111
68,宇都宮葵星,4400000.0,0.5,6.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,巨人,2107764
69,平山功太,4200000.0,0.291,25.0,83.0,79.0,23.0,3.0,1.0,2.0,34.0,11.0,9.0,16.0,3.0,1.0,3.0,0.325,0.43,0.756,0.193,巨人,2112330
94,知念大成,4200000.0,0.333,4.0,9.0,9.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.333,0.333,0.667,0.333,巨人,2103888
95,笹原操希,6000000.0,0.257,12.0,37.0,35.0,9.0,3.0,0.0,2.0,18.0,5.0,5.0,9.0,2.0,0.0,0.0,0.297,0.514,0.812,0.243,巨人,2100225
96,三塚琉生,4500000.0,,,,,,,,,,,,,,,,,,,,巨人,2104612
99,藤井健翔,5400000.0,,,,,,,,,,,,,,,,,,,,巨人,2119004
00,林琢真,31000000.0,0.234,29.0,85.0,77.0,18.0,7.0,0.0,1.0,28.0,9.0,14.0,24.0,6.0,0.0,4.0,0.286,0.364,0.649,0.282,DeNA,1850208
2,牧秀悟,250000000.0,0.289,50.0,222.0,194.0,56.0,9.0,0.0,13.0,104.0,37.0,41.0,38.0,21.0,6.0,1.0,0.374,0.536,0.91,0.171,DeNA,2000035
3,小田康一郎,16000000.0,0.0,3.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.125,0.0,0.125,0.375,DeNA,1950913
4,度会隆輝,35000000.0,0.282,79.0,274.0,252.0,71.0,14.0,0.0,6.0,103.0,35.0,26.0,37.0,19.0,2.0,3.0,0.337,0.409,0.746,0.135,DeNA,1850873
5,松尾汐恩,23000000.0,0.254,56.0,198.0,181.0,46.0,9.0,0.0,3.0,64.0,22.0,12.0,21.0,13.0,2.0,1.0,0.311,0.354,0.665,0.106,DeNA,2100277
6,森敬斗,21000000.0,,,,,,,,,,,,,,,,,,,,DeNA,1900030
7,佐野恵太,170000000.0,0.263,81.0,337.0,300.0,79.0,16.0,0.0,5.0,110.0,30.0,32.0,46.0,36.0,1.0,0.0,0.344,0.367,0.711,0.136,DeNA,1600089
8,神里和毅,35000000.0,0.133,42.0,18.0,15.0,2.0,0.0,1.0,0.0,4.0,7.0,1.0,7.0,2.0,0.0,1.0,0.235,0.267,0.502,0.389,DeNA,1700059
9,京田陽太,60000000.0,0.25,42.0,108.0,100.0,25.0,4.0,0.0,1.0,32.0,12.0,11.0,22.0,4.0,3.0,1.0,0.299,0.32,0.619,0.204,DeNA,1600107
10,戸柱恭孝,75000000.0,0.189,20.0,42.0,37.0,7.0,2.0,0.0,0.0,9.0,0.0,5.0,5.0,4.0,0.0,0.0,0.262,0.243,0.505,0.119,DeNA,1500064
25,筒香嘉智,300000000.0,0.232,51.0,197.0,164.0,38.0,8.0,0.0,5.0,61.0,20.0,20.0,52.0,30.0,1.0,0.0,0.35,0.372,0.722,0.264,DeNA,1000002
26,三森大貴,50000000.0,0.259,46.0,120.0,112.0,29.0,3.0,0.0,0.0,32.0,15.0,9.0,28.0,7.0,0.0,9.0,0.3,0.286,0.586,0.233,DeNA,1600167
28,勝又温史,6200000.0,0.322,66.0,242.0,230.0,74.0,10.0,0.0,3.0,93.0,30.0,30.0,39.0,6.0,4.0,2.0,0.349,0.404,0.753,0.161,DeNA,1800046
31,柴田竜拓,40000000.0,0.1,27.0,12.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.2,0.083,DeNA,1500063
32,益子京右,5600000.0,,,,,,,,,,,,,,,,,,,,DeNA,1800047
34,宮下朝陽,9000000.0,0.24,33.0,104.0,96.0,23.0,4.0,0.0,2.0,33.0,8.0,11.0,26.0,7.0,0.0,2.0,0.291,0.344,0.635,0.25,DeNA,2100014
37,加藤響,7500000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DeNA,1950827
43,井上朋也,9300000.0,0.0,5.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.111,0.0,0.111,0.444,DeNA,2000108
44,石上泰輝,15000000.0,0.195,33.0,92.0,82.0,16.0,6.0,0.0,0.0,22.0,5.0,4.0,20.0,5.0,0.0,1.0,0.239,0.268,0.507,0.217,DeNA,2112189
48,成瀬脩人,8500000.0,0.245,20.0,49.0,49.0,12.0,1.0,0.0,0.0,13.0,3.0,5.0,16.0,0.0,0.0,0.0,0.245,0.265,0.51,0.327,DeNA,2115069
50,山本祐大,73000000.0,0.227,28.0,105.0,88.0,20.0,5.0,0.0,1.0,28.0,12.0,8.0,15.0,13.0,3.0,0.0,0.346,0.318,0.664,0.143,DeNA,1700066
51,宮崎敏郎,200000000.0,0.261,63.0,232.0,207.0,54.0,8.0,0.0,7.0,83.0,17.0,27.0,28.0,21.0,3.0,0.0,0.336,0.401,0.737,0.121,DeNA,1200053
55,井上絢登,9000000.0,,,,,,,,,,,,,,,,,,,,DeNA,2103696
56,田内真翔,5200000.0,,,,,,,,,,,,,,,,,,,,DeNA,2111489
57,東妻純平,6000000.0,,,,,,,,,,,,,,,,,,,,DeNA,1900033
58,梶原昂希,26000000.0,0.228,24.0,66.0,57.0,13.0,3.0,1.0,1.0,21.0,7.0,5.0,16.0,6.0,2.0,2.0,0.323,0.368,0.691,0.242,DeNA,2103703
60,古市尊,8000000.0,0.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,DeNA,2103949
61,蝦名達夫,47000000.0,0.241,70.0,255.0,228.0,55.0,9.0,1.0,3.0,75.0,28.0,18.0,58.0,17.0,9.0,5.0,0.319,0.329,0.648,0.227,DeNA,1900035
63,関根大気,40400000.0,,,,,,,,,,,,,,,,,,,,DeNA,1300038
66,ダヤン・ビシエド,93700000.0,0.25,21.0,31.0,28.0,7.0,0.0,0.0,1.0,10.0,1.0,6.0,5.0,2.0,0.0,0.0,0.29,0.357,0.647,0.161,DeNA,
67,濱将乃介,6500000.0,,,,,,,,,,,,,,,,,,,,DeNA,2103944
69,ヘラル・エンカーナシオン,,0.365,12.0,53.0,52.0,19.0,3.0,0.0,2.0,28.0,5.0,13.0,10.0,0.0,0.0,0.0,0.358,0.538,0.897,0.189,DeNA,
95,九鬼隆平,6500000.0,0.222,9.0,9.0,9.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.222,0.333,0.556,0.444,DeNA,1600166
99,クーパー・ヒュンメル,107000000.0,0.209,59.0,148.0,129.0,27.0,5.0,0.0,5.0,47.0,14.0,18.0,49.0,15.0,3.0,0.0,0.304,0.364,0.668,0.331,DeNA,
125,小笠原蒼,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2112000
127,上甲凌大,4600000.0,,,,,,,,,,,,,,,,,,,,DeNA,2105406
129,西巻賢二,5700000.0,,,,,,,,,,,,,,,,,,,,DeNA,1700037
130,近藤大雅,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2112221
131,清水詩太,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2113519
155,小針大輝,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2117755
193,高見澤郁魅,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2104256
0,木浪聖也,55000000.0,0.236,46.0,134.0,123.0,29.0,3.0,0.0,1.0,35.0,11.0,14.0,33.0,9.0,1.0,1.0,0.291,0.285,0.576,0.246,阪神,1800067
00,元山飛優,13000000.0,0.167,7.0,7.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.167,0.167,0.333,0.143,阪神,2000027
1,森下翔太,210000000.0,0.303,83.0,362.0,314.0,95.0,22.0,1.0,24.0,191.0,60.0,55.0,44.0,34.0,12.0,3.0,0.39,0.608,0.998,0.122,阪神,1850183
2,梅野隆太郎,120000000.0,0.189,18.0,59.0,53.0,10.0,2.0,0.0,1.0,15.0,3.0,3.0,15.0,2.0,2.0,1.0,0.241,0.283,0.524,0.254,阪神,1300073
3,大山悠輔,340000000.0,0.274,81.0,335.0,285.0,78.0,13.0,1.0,12.0,129.0,25.0,50.0,59.0,40.0,4.0,0.0,0.364,0.453,0.817,0.176,阪神,1600113
4,熊谷敬宥,30000000.0,0.23,51.0,135.0,122.0,28.0,4.0,0.0,0.0,32.0,13.0,11.0,35.0,6.0,0.0,4.0,0.266,0.262,0.528,0.259,阪神,1700079
5,近本光司,500000000.0,0.25,30.0,137.0,120.0,30.0,5.0,0.0,0.0,35.0,19.0,5.0,23.0,15.0,1.0,6.0,0.336,0.292,0.627,0.168,阪神,1800065
7,中野拓夢,300000000.0,0.29,83.0,348.0,307.0,89.0,11.0,1.0,0.0,102.0,40.0,17.0,57.0,24.0,2.0,4.0,0.343,0.332,0.676,0.164,阪神,2000056
8,佐藤輝明,450000000.0,0.339,83.0,351.0,304.0,103.0,25.0,3.0,21.0,197.0,62.0,62.0,87.0,44.0,0.0,5.0,0.419,0.648,1.067,0.248,阪神,2000051
9,立石正広,16000000.0,0.202,22.0,86.0,84.0,17.0,2.0,0.0,2.0,25.0,8.0,9.0,25.0,2.0,0.0,1.0,0.221,0.298,0.519,0.291,阪神,2103242
12,坂本誠志郎,100000000.0,0.199,50.0,155.0,136.0,27.0,4.0,1.0,1.0,36.0,8.0,16.0,41.0,11.0,2.0,2.0,0.265,0.265,0.53,0.265,阪神,1500087
17,伏見寅威,100000000.0,0.176,32.0,96.0,85.0,15.0,2.0,0.0,0.0,17.0,4.0,9.0,19.0,4.0,2.0,0.0,0.228,0.2,0.428,0.198,阪神,1200100
24,キャム・ディベイニー,139500000.0,0.143,5.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.25,0.143,0.393,0.375,阪神,
25,谷端将伍,12000000.0,,,,,,,,,,,,,,,,,,,,阪神,2118999
32,濱田太貴,16000000.0,0.19,15.0,23.0,21.0,4.0,0.0,0.0,1.0,7.0,1.0,2.0,9.0,2.0,0.0,0.0,0.261,0.333,0.594,0.391,阪神,1800036
33,糸原健斗,55000000.0,0.125,8.0,8.0,8.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.125,0.25,0.375,0.375,阪神,1600117
34,岡城快生,9600000.0,0.161,14.0,32.0,31.0,5.0,2.0,0.0,0.0,7.0,5.0,1.0,10.0,0.0,1.0,0.0,0.188,0.226,0.413,0.312,阪神,2118997
38,小幡竜平,40000000.0,0.222,34.0,100.0,90.0,20.0,1.0,1.0,0.0,23.0,8.0,4.0,35.0,6.0,1.0,1.0,0.278,0.256,0.534,0.35,阪神,1800066
39,榮枝裕貴,10000000.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,阪神,2000054
40,井坪陽生,7000000.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,阪神,2104697
43,町田隼乙,7300000.0,,,,,,,,,,,,,,,,,,,,阪神,2103631
45,佐野大陽,7300000.0,,,,,,,,,,,,,,,,,,,,阪神,2110351
52,山田脩也,6000000.0,,,,,,,,,,,,,,,,,,,,阪神,2104274
53,島田海吏,30000000.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,阪神,1700080
56,百崎蒼生,5000000.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,阪神,2104632
57,長坂拳弥,12000000.0,,,,,,,,,,,,,,,,,,,,阪神,1600119
58,前川右京,31000000.0,0.225,40.0,117.0,102.0,23.0,5.0,0.0,5.0,43.0,9.0,15.0,23.0,11.0,4.0,0.0,0.325,0.422,0.746,0.197,阪神,1950996
59,藤田健斗,5400000.0,,,,,,,,,,,,,,,,,,,,阪神,1900048
60,小野寺暖,15000000.0,0.125,21.0,16.0,16.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,0.125,0.125,0.25,0.5,阪神,1900050
61,豊田寛,11300000.0,,,,,,,,,,,,,,,,,,,,阪神,1450841
62,植田海,25000000.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,0.667,0.0,0.667,0.0,阪神,1400172
67,高寺望夢,20000000.0,0.23,73.0,233.0,200.0,46.0,6.0,1.0,2.0,60.0,23.0,16.0,51.0,25.0,4.0,9.0,0.326,0.3,0.626,0.219,阪神,2000057
68,中川勇斗,10000000.0,0.053,10.0,25.0,19.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,5.0,0.0,0.0,0.25,0.105,0.355,0.12,阪神,2100253
85,嶋村麟士朗,4200000.0,0.195,30.0,41.0,41.0,8.0,0.0,0.0,1.0,11.0,1.0,5.0,14.0,0.0,0.0,0.0,0.195,0.268,0.463,0.341,阪神,2109980
92,福島圭音,4200000.0,0.243,48.0,129.0,115.0,28.0,7.0,0.0,0.0,35.0,10.0,4.0,21.0,9.0,4.0,5.0,0.32,0.304,0.625,0.163,阪神,2110225
120,西純矢,15000000.0,,,,,,,,,,,,,,,,,,,,阪神,1900044
121,戸井零士,4800000.0,,,,,,,,,,,,,,,,,,,,阪神,2100322
129,山崎照英,3000000.0,,,,,,,,,,,,,,,,,,,,阪神,2121476
130,川崎俊哲,3000000.0,,,,,,,,,,,,,,,,,,,,阪神,2117565
133,ジーン・アルナエス,3000000.0,,,,,,,,,,,,,,,,,,,,阪神,
134,スタンリー・コンスエグラ,3000000.0,,,,,,,,,,,,,,,,,,,,阪神,
00,赤羽由紘,22000000.0,0.228,54.0,162.0,149.0,34.0,6.0,0.0,3.0,49.0,15.0,13.0,45.0,10.0,0.0,6.0,0.277,0.329,0.606,0.278,ヤクルト,2000031
0,並木秀尊,16000000.0,0.273,18.0,45.0,44.0,12.0,0.0,0.0,1.0,15.0,9.0,2.0,7.0,1.0,0.0,8.0,0.289,0.341,0.63,0.156,ヤクルト,2000028
1,山田哲人,500000000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,1000132
2,古賀優大,30000000.0,0.267,56.0,206.0,191.0,51.0,7.0,1.0,0.0,60.0,11.0,24.0,20.0,4.0,6.0,1.0,0.302,0.314,0.616,0.097,ヤクルト,1600078
