player_jersey_number,player_name_jap,player_salary,pitching_ERA,total_games,pitching_W,pitching_L,pitching_IP,pitching_W%,pitching_CG,pitching_SHO,pitching_SV,pitching_H,pitching_SO,pitching_SO%,pitching_R,pitching_ER,pitching_H,pitching_HR,pitching_BB,pitching_HBP,pitching_BB%,Team,player_id
120,杉田健,4000000.0,,,,,,,,,,,,,,,,,,,,広島,2112142
123,小船翼,3000000.0,,,,,,,,,,,,,,,,,,,,広島,2114253
126,竹下海斗,3000000.0,,,,,,,,,,,,,,,,,,,,広島,2106569
127,河野佳,6000000.0,,,,,,,,,,,,,,,,,,,,広島,1851151
128,杉原望来,3500000.0,,,,,,,,,,,,,,,,,,,,広島,2104180
132,デベルソン・アリア,2300000.0,,,,,,,,,,,,,,,,,,,,広島,
11,田中将大,100000000.0,3.52,10.0,3.0,3.0,,0.5,0.0,0.0,0.0,0.0,40.0,6.71,25.0,21.0,59.0,2.0,16.0,0.0,2.68,巨人,700069
011,冨重英二郎,4000000.0,,,,,,,,,,,,,,,,,,,,巨人,1950836
012,林燦,4000000.0,,,,,,,,,,,,,,,,,,,,巨人,2121490
014,堀江正太郎,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,2111182
15,大勢,180000000.0,2.15,32.0,1.0,1.0,,0.5,0.0,0.0,3.0,22.0,33.0,10.12,11.0,7.0,15.0,2.0,6.0,1.0,1.84,巨人,
015,鈴木圭晋,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,2117727
016,千葉隆広,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,2112123
17,西舘勇陽,27000000.0,2.05,5.0,2.0,1.0,,0.667,0.0,0.0,0.0,0.0,26.0,8.89,6.0,6.0,19.0,2.0,9.0,1.0,3.08,巨人,1850035
018,木下幹也,4100000.0,,,,,,,,,,,,,,,,,,,,巨人,2000015
19,山崎伊織,180000000.0,4.76,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,7.94,3.0,3.0,5.0,0.0,2.0,0.0,3.18,巨人,2000006
019,園田純規,4200000.0,,,,,,,,,,,,,,,,,,,,巨人,2112163
20,戸郷翔征,240000000.0,2.24,9.0,4.0,1.0,,0.8,1.0,1.0,0.0,0.0,53.0,9.11,13.0,13.0,38.0,2.0,15.0,8.0,2.58,巨人,1800028
21,竹丸和幸,16000000.0,2.96,13.0,6.0,6.0,79.0,0.5,1.0,0.0,0.0,0.0,81.0,9.23,31.0,26.0,71.0,7.0,27.0,1.0,3.08,巨人,2118993
021,松井颯,6300000.0,,,,,,,,,,,,,,,,,,,,巨人,1850809
023,田村朋輝,4100000.0,,,,,,,,,,,,,,,,,,,,巨人,2107867
26,フォレスト・ウィットリー,200000000.0,2.5,13.0,3.0,4.0,,0.429,0.0,0.0,0.0,0.0,91.0,10.82,25.0,21.0,43.0,5.0,32.0,5.0,3.81,巨人,
026,吉村優聖歩,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,2102924
28,スペンサー・ハワード,100000000.0,3.86,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,14.0,13.5,5.0,4.0,9.0,0.0,7.0,0.0,6.75,巨人,
028,富田龍,4100000.0,,,,,,,,,,,,,,,,,,,,巨人,2103725
029,西川歩,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,2117692
30,田和廉,12000000.0,1.42,29.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,16.0,5.68,4.0,4.0,18.0,0.0,10.0,4.0,3.55,巨人,2118291
030,吹田志道,3700000.0,,,,,,,,,,,,,,,,,,,,巨人,2117711
31,赤星優志,48000000.0,2.55,25.0,5.0,2.0,,0.714,0.0,0.0,0.0,3.0,26.0,6.62,10.0,10.0,25.0,3.0,9.0,2.0,2.29,巨人,2103689
034,森本哲星,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,2106455
36,山城京平,10000000.0,22.5,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,5.0,5.0,3.0,0.0,3.0,2.0,13.5,巨人,2119000
41,中川皓太,150000000.0,2.42,28.0,2.0,1.0,,0.667,0.0,0.0,0.0,11.0,20.0,8.06,6.0,6.0,18.0,2.0,5.0,1.0,2.01,巨人,1500052
041,黄錦豪,,,,,,,,,,,,,,,,,,,,,巨人,2114860
42,ブライアン・マタ,100000000.0,2.79,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,20.0,9.31,6.0,6.0,13.0,0.0,13.0,3.0,6.05,巨人,
042,フランシス・グズマン,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,
43,則本昂大,300000000.0,4.94,9.0,2.0,4.0,51.0,0.333,0.0,0.0,0.0,0.0,35.0,6.18,28.0,28.0,62.0,7.0,13.0,2.0,2.29,巨人,1200117
45,田中瑛斗,46500000.0,1.74,37.0,1.0,2.0,31.0,0.333,0.0,0.0,1.0,26.0,18.0,5.23,7.0,6.0,23.0,0.0,10.0,2.0,2.9,巨人,1700027
46,又木鉄平,9700000.0,3.18,4.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,7.0,5.56,4.0,4.0,15.0,0.0,7.0,1.0,5.56,巨人,2108022
47,森田駿哉,15000000.0,6.43,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,5.79,10.0,10.0,21.0,3.0,5.0,1.0,3.21,巨人,1450977
047,河野優作,4000000.0,,,,,,,,,,,,,,,,,,,,巨人,2101917
48,エルビス・ルシアーノ,12000000.0,3.27,11.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,6.0,8.0,6.55,4.0,4.0,7.0,2.0,6.0,0.0,4.91,巨人,
49,アルベルト・バルドナード,150000000.0,,,,,,,,,,,,,,,,,,,,巨人,
050,板東湧梧,13000000.0,,,,,,,,,,,,,,,,,,,,巨人,1800109
53,高梨雄平,150000000.0,2.7,18.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,5.0,13.0,11.7,3.0,3.0,14.0,2.0,6.0,0.0,5.4,巨人,1600100
54,松浦慶斗,6500000.0,,,,,,,,,,,,,,,,,,,,巨人,2050261
56,北浦竜次,13000000.0,10.24,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,5.0,4.66,11.0,11.0,13.0,3.0,2.0,0.0,1.86,巨人,1700029
57,宮原駿介,10000000.0,2.08,5.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.0,6.23,1.0,1.0,6.0,0.0,3.0,0.0,6.23,巨人,2117397
58,船迫大雅,90000000.0,2.89,28.0,2.0,1.0,,0.667,0.0,0.0,0.0,13.0,15.0,7.23,6.0,6.0,8.0,1.0,9.0,2.0,4.34,巨人,1450689
62,横川凱,30000000.0,,,,,,,,,,,,,,,,,,,,巨人,1800026
63,泉圭輔,35000000.0,2.7,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,8.1,1.0,1.0,4.0,1.0,1.0,0.0,2.7,巨人,1800111
063,花田侑樹,4200000.0,,,,,,,,,,,,,,,,,,,,巨人,2050382
64,山田龍聖,9500000.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,12.0,巨人,1750087
65,石川達也,36500000.0,17.05,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,7.11,12.0,12.0,13.0,2.0,4.0,0.0,5.68,巨人,2000040
66,平内龍太,27000000.0,,,,,,,,,,,,,,,,,,,,巨人,2000005
068,代木大和,6200000.0,,,,,,,,,,,,,,,,,,,,巨人,2050423
077,石田隼都,5100000.0,,,,,,,,,,,,,,,,,,,,巨人,1950832
090,石田充冴,5600000.0,,,,,,,,,,,,,,,,,,,,巨人,2117689
91,堀田賢慎,15000000.0,0.48,15.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,13.0,6.27,1.0,1.0,10.0,1.0,5.0,0.0,2.41,巨人,1900016
92,ライデル・マルティネス,1200000000.0,1.35,35.0,2.0,2.0,,0.5,0.0,0.0,28.0,2.0,39.0,10.53,6.0,5.0,20.0,1.0,7.0,1.0,1.89,巨人,
97,井上温大,38000000.0,2.17,14.0,8.0,5.0,87.0,0.615,1.0,0.0,0.0,0.0,87.0,9.0,25.0,21.0,65.0,5.0,20.0,1.0,2.07,巨人,1900019
98,小笠原慎之介,,,,,,,,,,,,,,,,,,,,,巨人,1500074
099,京本眞,4400000.0,,,,,,,,,,,,,,,,,,,,巨人,2100478
0,ジョン・デュプランティエ,470000000.0,3.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,3.0,8.0,0.0,5.0,0.0,5.0,DeNA,
11,東克樹,300000000.0,2.72,15.0,7.0,5.0,96.0,0.583,1.0,0.0,0.0,0.0,76.0,7.12,35.0,29.0,80.0,7.0,16.0,3.0,1.5,DeNA,1700058
12,竹田祐,20000000.0,6.04,5.0,1.0,3.0,,0.25,0.0,0.0,0.0,0.0,15.0,6.04,21.0,15.0,23.0,4.0,7.0,0.0,2.82,DeNA,1650915
13,伊勢大夢,140000000.0,2.81,27.0,2.0,1.0,,0.667,0.0,0.0,0.0,11.0,26.0,9.12,8.0,8.0,25.0,3.0,9.0,0.0,3.16,DeNA,1900032
14,石田健大,80000000.0,7.71,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,11.57,3.0,2.0,3.0,2.0,1.0,0.0,3.86,DeNA,1400110
15,島田舜也,12000000.0,5.03,4.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,16.0,7.32,11.0,11.0,22.0,1.0,6.0,0.0,2.75,DeNA,2101494
16,大貫晋一,63000000.0,,,,,,,,,,,,,,,,,,,,DeNA,1800045
18,小園健太,6600000.0,,,,,,,,,,,,,,,,,,,,DeNA,2100345
19,山崎康晃,300000000.0,6.1,23.0,0.0,3.0,,0.0,0.0,0.0,14.0,2.0,22.0,9.58,15.0,14.0,20.0,3.0,10.0,2.0,4.35,DeNA,1400109
20,坂本裕哉,44000000.0,3.16,28.0,0.0,1.0,,0.0,0.0,0.0,0.0,4.0,20.0,7.01,14.0,9.0,27.0,4.0,12.0,1.0,4.21,DeNA,1900031
22,入江大生,58000000.0,6.9,7.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,31.0,9.3,25.0,23.0,37.0,6.0,15.0,1.0,4.5,DeNA,2000034
24,吉野光樹,11000000.0,4.4,14.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,11.0,6.91,7.0,7.0,14.0,2.0,7.0,0.0,4.4,DeNA,2105707
27,藤浪晋太郎,80000000.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,3.0,3.0,3.0,0.0,6.0,0.0,18.0,DeNA,1200062
30,篠木健太郎,12000000.0,4.12,8.0,4.0,2.0,48.0,0.667,1.0,0.0,0.0,0.0,42.0,7.88,22.0,22.0,46.0,4.0,16.0,1.0,3.0,DeNA,1850838
33,武田陸玖,5600000.0,4.5,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,2.0,1.0,2.0,0.0,4.0,0.0,18.0,DeNA,2104341
35,橋本達弥,6500000.0,1.35,6.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,9.0,12.15,1.0,1.0,3.0,0.0,8.0,0.0,10.8,DeNA,2105007
36,尾形崇斗,27000000.0,3.63,7.0,2.0,2.0,,0.5,0.0,0.0,0.0,0.0,38.0,9.87,14.0,14.0,23.0,3.0,19.0,4.0,4.93,DeNA,1700134
38,松本凌人,9500000.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DeNA,2108557
39,若松尚輝,8000000.0,2.86,13.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,17.0,6.95,7.0,7.0,18.0,1.0,12.0,1.0,4.91,DeNA,2107753
41,佐々木千隼,34000000.0,,,,,,,,,,,,,,,,,,,,DeNA,1600141
42,オースティン・コックス,155000000.0,3.0,2.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,3.0,10.0,2.0,2.0,0.0,2.0,DeNA,
42,オスバルド・ビド,,,,,,,,,,,,,,,,,,,,,DeNA,
43,深沢鳳介,5200000.0,4.5,4.0,1.0,1.0,18.0,0.5,0.0,0.0,0.0,0.0,11.0,5.5,14.0,9.0,24.0,1.0,6.0,1.0,3.0,DeNA,2100109
45,森原康平,100000000.0,,,,,,,,,,,,,,,,,,,,DeNA,1600096
46,坂口翔颯,7000000.0,,,,,,,,,,,,,,,,,,,,DeNA,2105081
47,片山皓心,10000000.0,23.62,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,6.75,7.0,7.0,9.0,1.0,2.0,1.0,6.75,DeNA,2105232
49,ホセ・ルイーズ,155000000.0,4.21,29.0,1.0,0.0,,1.0,0.0,0.0,0.0,9.0,19.0,6.66,12.0,12.0,22.0,2.0,10.0,1.0,3.51,DeNA,
52,浜地真澄,28000000.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,DeNA,1600116
53,中川颯,19000000.0,3.68,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.91,3.0,3.0,13.0,1.0,2.0,0.0,2.45,DeNA,2000099
54,石田裕太郎,30000000.0,2.97,15.0,4.0,8.0,91.0,0.333,1.0,1.0,0.0,0.0,88.0,8.7,32.0,30.0,84.0,5.0,19.0,5.0,1.88,DeNA,2112182
59,平良拳太郎,30000000.0,4.04,12.0,2.0,5.0,,0.286,0.0,0.0,0.0,0.0,58.0,9.38,27.0,25.0,56.0,5.0,11.0,4.0,1.78,DeNA,1300031
62,ショーン・レイノルズ,140000000.0,1.46,35.0,2.0,0.0,37.0,1.0,0.0,0.0,3.0,24.0,53.0,12.89,7.0,6.0,21.0,2.0,9.0,2.0,2.19,DeNA,
64,中川虎大,23000000.0,2.56,32.0,4.0,4.0,,0.5,0.0,0.0,0.0,16.0,46.0,13.07,9.0,9.0,23.0,2.0,13.0,0.0,3.69,DeNA,1700067
65,宮城滝太,12800000.0,2.22,25.0,0.0,1.0,,0.0,0.0,0.0,0.0,3.0,25.0,9.25,6.0,6.0,21.0,3.0,4.0,1.0,1.48,DeNA,1800049
68,岩田将貴,5600000.0,0.48,15.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,12.0,5.79,1.0,1.0,18.0,0.0,2.0,1.0,0.96,DeNA,2000059
92,堀岡隼人,7300000.0,7.88,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,7.88,7.0,7.0,9.0,1.0,4.0,0.0,4.5,DeNA,1600072
93,庄司陽斗,4500000.0,7.2,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,5.4,4.0,4.0,5.0,1.0,1.0,0.0,1.8,DeNA,2112149
98,ハンセル・マルセリーノ,10900000.0,4.07,21.0,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,25.0,9.25,11.0,11.0,28.0,2.0,11.0,3.0,4.07,DeNA,
102,清水麻成,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2106428
103,金渕光希,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2117690
111,吉岡暖,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2113630
115,馬場皐輔,12000000.0,,,,,,,,,,,,,,,,,,,,DeNA,1700077
136,森下瑠大,5500000.0,,,,,,,,,,,,,,,,,,,,DeNA,2100260
140,松本隆之介,5600000.0,,,,,,,,,,,,,,,,,,,,DeNA,2000036
13,岩崎優,200000000.0,2.77,27.0,1.0,2.0,26.0,0.333,0.0,0.0,10.0,10.0,24.0,8.31,8.0,8.0,25.0,1.0,7.0,0.0,2.42,阪神,1300075
14,岩貞祐太,100000000.0,13.5,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,13.5,阪神,1300070
16,西勇輝,300000000.0,2.4,6.0,3.0,2.0,30.0,0.6,0.0,0.0,0.0,0.0,17.0,5.1,9.0,8.0,26.0,3.0,8.0,4.0,2.4,阪神,900062
18,伊原陵人,36000000.0,3.18,5.0,3.0,0.0,,1.0,0.0,0.0,0.0,0.0,21.0,8.34,8.0,8.0,18.0,2.0,12.0,2.0,4.76,阪神,1850363
19,下村海翔,11000000.0,2.45,2.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,4.91,4.0,3.0,12.0,1.0,1.0,1.0,0.82,阪神,2110265
21,大竹耕太郎,130000000.0,2.77,11.0,3.0,6.0,65.0,0.333,0.0,0.0,0.0,0.0,41.0,5.68,26.0,20.0,65.0,5.0,10.0,0.0,1.38,阪神,1700137
26,椎葉剛,10000000.0,6.43,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,5.14,5.0,5.0,8.0,3.0,5.0,0.0,6.43,阪神,2105582
27,伊藤将司,140000000.0,3.14,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,8.79,5.0,5.0,12.0,1.0,3.0,0.0,1.88,阪神,2000052
28,今朝丸裕喜,7200000.0,5.62,3.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.38,5.0,5.0,10.0,1.0,2.0,1.0,2.25,阪神,2109682
29,高橋遥人,30000000.0,1.62,14.0,11.0,1.0,,0.917,5.0,4.0,0.0,0.0,101.0,8.63,20.0,19.0,71.0,4.0,11.0,1.0,0.94,阪神,1700078
30,門別啓人,12000000.0,4.15,6.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,6.23,6.0,6.0,12.0,2.0,5.0,0.0,3.46,阪神,2104016
35,才木浩人,250000000.0,2.77,16.0,7.0,4.0,,0.636,1.0,1.0,0.0,0.0,120.0,11.1,33.0,30.0,78.0,8.0,21.0,2.0,1.94,阪神,1600115
36,畠世周,20000000.0,2.53,11.0,0.0,1.0,,0.0,0.0,0.0,0.0,3.0,7.0,5.91,3.0,3.0,6.0,1.0,3.0,1.0,2.53,阪神,1600060
37,及川雅貴,100000000.0,4.82,21.0,1.0,1.0,,0.5,0.0,0.0,0.0,2.0,9.0,4.34,12.0,10.0,19.0,2.0,7.0,1.0,3.38,阪神,1900046
41,村上頌樹,230000000.0,1.98,16.0,7.0,5.0,,0.583,1.0,1.0,0.0,0.0,92.0,7.57,28.0,24.0,87.0,9.0,20.0,2.0,1.65,阪神,2000055
42,イーストン・ルーカス,188400000.0,5.52,3.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,15.0,9.2,9.0,9.0,19.0,2.0,4.0,0.0,2.45,阪神,
44,早瀬朔,4800000.0,,,,,,,,,,,,,,,,,,,,阪神,2113690
46,カーソン・ラグズデール,125800000.0,,,,,,,,,,,,,,,,,,,,阪神,
47,桐敷拓馬,85000000.0,7.04,18.0,0.0,2.0,,0.0,0.0,0.0,1.0,7.0,8.0,4.7,12.0,12.0,21.0,2.0,4.0,2.0,2.35,阪神,2103707
48,茨木秀俊,5500000.0,6.39,3.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,10.0,7.11,9.0,9.0,18.0,2.0,8.0,0.0,5.68,阪神,2107862
49,工藤泰成,8400000.0,1.57,28.0,1.0,0.0,,1.0,0.0,0.0,0.0,7.0,35.0,10.99,5.0,5.0,23.0,0.0,9.0,1.0,2.83,阪神,2112146
50,富田蓮,25000000.0,13.5,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,阪神,2106172
51,早川太貴,7200000.0,6.94,8.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,13.0,10.03,10.0,9.0,12.0,3.0,6.0,0.0,4.63,阪神,2112127
54,木下里都,12000000.0,2.66,16.0,1.0,1.0,,0.5,0.0,0.0,0.0,2.0,19.0,8.41,6.0,6.0,21.0,2.0,7.0,0.0,3.1,阪神,2112444
55,能登嵩都,6600000.0,,,,,,,,,,,,,,,,,,,,阪神,1950616
63,石黒佑弥,9000000.0,4.58,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,21.0,10.7,9.0,9.0,18.0,2.0,7.0,2.0,3.57,阪神,2106233
64,岡留英貴,19000000.0,,,,,,,,,,,,,,,,,,,,阪神,2103848
65,湯浅京己,60000000.0,2.79,20.0,3.0,0.0,,1.0,0.0,0.0,0.0,2.0,17.0,7.91,6.0,6.0,13.0,1.0,7.0,0.0,3.26,阪神,1800070
66,津田淳哉,7200000.0,1.23,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,6.14,1.0,1.0,6.0,1.0,2.0,0.0,2.45,阪神,2112141
69,石井大智,200000000.0,,,,,,,,,,,,,,,,,,,,阪神,2000058
95,神宮僚介,3000000.0,,,,,,,,,,,,,,,,,,,,阪神,2108545
97,アンダーソン・セベリーノ,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,阪神,
98,ラファエル・ドリス,100000000.0,1.44,33.0,2.0,2.0,,0.5,0.0,0.0,15.0,10.0,42.0,12.06,5.0,5.0,26.0,1.0,12.0,0.0,3.45,阪神,
99,ダウリ・モレッタ,156000000.0,7.07,17.0,2.0,2.0,14.0,0.5,0.0,0.0,0.0,5.0,18.0,11.57,11.0,11.0,13.0,3.0,7.0,1.0,4.5,阪神,
122,小川一平,6500000.0,,,,,,,,,,,,,,,,,,,,阪神,1900049
123,松原快,3000000.0,,,,,,,,,,,,,,,,,,,,阪神,2107888
125,伊藤稜,3500000.0,,,,,,,,,,,,,,,,,,,,阪神,1750802
132,アンソニー・マルティネス,3000000.0,,,,,,,,,,,,,,,,,,,,阪神,
