player_jersey_number,player_name_jap,player_salary,pitching_ERA,total_games,pitching_W,pitching_L,pitching_IP,pitching_W%,pitching_CG,pitching_SHO,pitching_SV,pitching_H,pitching_SO,pitching_SO%,pitching_R,pitching_ER,pitching_H,pitching_HR,pitching_BB,pitching_HBP,pitching_BB%,Team,player_id
11,奥川恭伸,36000000.0,2.25,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,6.75,1.0,1.0,2.0,1.0,1.0,0.0,2.25,ヤクルト,1900024
12,石山泰稚,150000000.0,1.75,38.0,2.0,0.0,36.0,1.0,0.0,0.0,0.0,16.0,35.0,8.75,7.0,7.0,27.0,0.0,14.0,2.0,3.5,ヤクルト,1200075
14,高梨裕稔,37000000.0,4.3,20.0,7.0,9.0,,0.438,1.0,1.0,0.0,0.0,84.0,7.36,51.0,49.0,103.0,11.0,41.0,6.0,3.59,ヤクルト,1300045
15,山下輝,14000000.0,1.46,2.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,3.0,2.19,2.0,2.0,14.0,0.0,5.0,1.0,3.65,ヤクルト,
16,原樹理,26000000.0,4.85,22.0,8.0,7.0,,0.533,0.0,0.0,0.0,0.0,52.0,4.35,59.0,58.0,132.0,14.0,32.0,5.0,2.67,ヤクルト,
17,清水昇,88000000.0,1.16,50.0,5.0,4.0,,0.556,0.0,0.0,0.0,28.0,43.0,8.29,6.0,6.0,23.0,1.0,14.0,1.0,2.7,ヤクルト,1800033
017,丸山翔大,2800000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,2000033
18,寺島成輝,10500000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,
19,石川雅規,90000000.0,4.5,16.0,6.0,4.0,84.0,0.6,0.0,0.0,0.0,0.0,39.0,4.18,45.0,42.0,93.0,16.0,15.0,3.0,1.61,ヤクルト,12113
019,下慎之介,2800000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,
20,木澤尚文,12000000.0,2.94,55.0,9.0,3.0,,0.75,0.0,0.0,0.0,8.0,52.0,6.65,28.0,23.0,57.0,3.0,21.0,3.0,2.69,ヤクルト,2000024
21,山野太一,9500000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,2000025
24,星知弥,17000000.0,4.38,7.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,12.0,8.76,6.0,6.0,14.0,2.0,6.0,1.0,4.38,ヤクルト,1600075
26,坂本光士郎,14000000.0,9.28,7.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,11.0,9.28,14.0,11.0,15.0,4.0,9.0,1.0,7.59,ヤクルト,1800037
28,吉田大喜,12000000.0,3.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,3.0,14.0,1.0,5.0,0.0,5.0,ヤクルト,
29,小川泰弘,160000000.0,2.82,25.0,8.0,8.0,,0.5,1.0,1.0,0.0,0.0,91.0,5.34,50.0,48.0,145.0,16.0,32.0,3.0,1.88,ヤクルト,1200076
34,田口麗斗,70000000.0,1.25,45.0,1.0,1.0,36.0,0.5,0.0,0.0,2.0,18.0,31.0,7.75,7.0,5.0,30.0,0.0,8.0,3.0,2.0,ヤクルト,1300029
35,杉山晃基,7000000.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,ヤクルト,
37,スコット・マクガフ,124000000.0,2.35,55.0,2.0,2.0,,0.5,0.0,0.0,38.0,4.0,59.0,9.89,16.0,14.0,39.0,5.0,13.0,1.0,2.18,ヤクルト,
38,梅野雄吾,26000000.0,3.0,41.0,4.0,3.0,39.0,0.571,0.0,0.0,0.0,16.0,26.0,6.0,15.0,13.0,37.0,6.0,15.0,1.0,3.46,ヤクルト,1600076
40,市川悠太,5700000.0,7.5,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,10.0,10.0,17.0,1.0,6.0,1.0,4.5,ヤクルト,
41,柴田大地,12000000.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,5.0,1.0,5.0,0.0,1.0,0.0,9.0,ヤクルト,2103765
43,山本大貴,10000000.0,7.94,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,6.35,5.0,5.0,10.0,3.0,1.0,0.0,1.59,ヤクルト,
44,大西広樹,14000000.0,4.45,43.0,3.0,2.0,,0.6,0.0,0.0,0.0,3.0,42.0,6.44,34.0,29.0,74.0,8.0,15.0,2.0,2.3,ヤクルト,1900027
47,高橋奎二,22000000.0,2.63,17.0,8.0,2.0,,0.8,2.0,1.0,0.0,0.0,113.0,9.91,32.0,30.0,75.0,9.0,37.0,9.0,3.24,ヤクルト,1500042
48,金久保優斗,12000000.0,7.71,3.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,4.0,3.86,8.0,8.0,13.0,3.0,2.0,0.0,1.93,ヤクルト,
50,アンドリュー・スアレス,90000000.0,6.23,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,6.65,17.0,15.0,27.0,4.0,7.0,0.0,2.91,ヤクルト,
52,近藤弘樹,10000000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,
53,長谷川宙輝,8500000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,1600169
54,サイスニード,95000000.0,3.54,23.0,9.0,6.0,,0.6,0.0,0.0,0.0,0.0,96.0,6.53,66.0,52.0,140.0,17.0,26.0,5.0,1.77,ヤクルト,
56,鈴木裕太,4800000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,
61,久保拓眞,6500000.0,2.7,29.0,1.0,0.0,,1.0,0.0,0.0,0.0,7.0,19.0,6.41,8.0,8.0,19.0,1.0,13.0,2.0,4.39,ヤクルト,
62,竹山日向,5000000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ヤクルト,2103343
63,A.J.コール,91000000.0,2.75,34.0,2.0,0.0,36.0,1.0,0.0,0.0,0.0,6.0,32.0,8.0,13.0,11.0,25.0,3.0,14.0,1.0,3.5,ヤクルト,
64,大下佑馬,15000000.0,4.2,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,11.0,6.6,10.0,7.0,16.0,4.0,3.0,0.0,1.8,ヤクルト,
67,嘉手苅浩太,5100000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,
68,宮台康平,6200000.0,19.29,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,15.43,5.0,5.0,4.0,0.0,1.0,0.0,3.86,ヤクルト,
69,今野龍太,32000000.0,3.72,51.0,1.0,2.0,46.0,0.333,0.0,0.0,1.0,16.0,37.0,7.24,22.0,19.0,45.0,4.0,16.0,2.0,3.13,ヤクルト,1300092
70,小澤怜史,4000000.0,4.11,10.0,2.0,1.0,46.0,0.667,0.0,0.0,0.0,0.0,44.0,8.61,21.0,21.0,48.0,4.0,17.0,6.0,3.33,ヤクルト,1500139
11,小笠原慎之介,36000000.0,2.76,22.0,10.0,8.0,,0.556,0.0,0.0,0.0,0.0,142.0,8.71,47.0,45.0,127.0,9.0,39.0,1.0,2.39,中日,1500074
12,田島慎二,35000000.0,4.57,21.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,9.0,3.74,13.0,11.0,22.0,2.0,8.0,1.0,3.32,中日,1100071
13,橋本侑樹,13500000.0,9.72,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,5.4,9.0,9.0,12.0,2.0,3.0,3.0,3.24,中日,1900038
14,谷元圭介,47000000.0,2.61,34.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,6.0,21.0,6.1,9.0,9.0,30.0,3.0,12.0,0.0,3.48,中日,
16,岩嵜翔,68000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,中日,800080
17,柳裕也,100000000.0,3.64,25.0,9.0,11.0,,0.45,3.0,1.0,0.0,0.0,124.0,7.28,64.0,62.0,154.0,17.0,37.0,5.0,2.17,中日,1600106
18,梅津晃大,12000000.0,,,,,,,,,,,,,,,,,,,,中日,1800060
19,高橋宏斗,14000000.0,2.47,19.0,6.0,7.0,,0.462,0.0,0.0,0.0,0.0,134.0,10.34,34.0,32.0,79.0,8.0,42.0,4.0,3.24,中日,2000042
21,岡田俊哉,24000000.0,9.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,7.5,6.0,6.0,9.0,1.0,4.0,0.0,6.0,中日,
22,大野雄大,300000000.0,2.46,23.0,8.0,8.0,157.0,0.5,4.0,2.0,0.0,0.0,108.0,6.19,50.0,43.0,126.0,7.0,37.0,6.0,2.12,中日,1000138
24,福谷浩司,29000000.0,9.0,5.0,1.0,3.0,23.0,0.25,0.0,0.0,0.0,0.0,14.0,5.48,27.0,23.0,42.0,3.0,9.0,0.0,3.52,中日,1200055
25,佐藤優,10800000.0,11.25,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,6.75,5.0,5.0,7.0,1.0,2.0,0.0,4.5,中日,
26,石森大誠,10000000.0,,,,,,,,,,,,,,,,,,,,中日,
28,森博人,11000000.0,2.67,30.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,23.0,6.82,9.0,9.0,29.0,4.0,14.0,3.0,4.15,中日,2000043
29,ヤリエル・ロドリゲス,60000000.0,1.15,56.0,6.0,2.0,,0.75,0.0,0.0,0.0,39.0,60.0,9.88,9.0,7.0,32.0,0.0,18.0,4.0,2.96,中日,
33,祖父江大輔,100000000.0,3.8,46.0,4.0,3.0,,0.571,0.0,0.0,1.0,17.0,32.0,6.75,21.0,18.0,42.0,3.0,13.0,1.0,2.74,中日,
34,福敬登,60000000.0,4.55,36.0,2.0,2.0,,0.5,0.0,0.0,0.0,3.0,25.0,8.13,15.0,14.0,25.0,3.0,12.0,2.0,3.9,中日,1500077
36,岡野祐一郎,8800000.0,12.41,4.0,1.0,3.0,,0.25,0.0,0.0,0.0,0.0,7.0,5.11,17.0,17.0,20.0,3.0,7.0,1.0,5.11,中日,
38,松葉貴大,28000000.0,3.33,19.0,6.0,7.0,100.0,0.462,0.0,0.0,0.0,0.0,51.0,4.59,38.0,37.0,96.0,4.0,18.0,2.0,1.62,中日,1200098
41,勝野昌慶,21000000.0,4.53,8.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,36.0,7.42,24.0,22.0,46.0,6.0,13.0,1.0,2.68,中日,1800061
46,鈴木博志,15000000.0,4.15,3.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,9.0,6.23,6.0,6.0,11.0,0.0,5.0,1.0,3.46,中日,
47,笠原祥太郎,10000000.0,5.29,4.0,1.0,2.0,17.0,0.333,0.0,0.0,0.0,0.0,8.0,4.24,10.0,10.0,18.0,4.0,9.0,1.0,4.76,中日,1600109
50,清水達也,7200000.0,3.04,54.0,3.0,3.0,,0.5,0.0,0.0,1.0,32.0,51.0,9.12,17.0,17.0,28.0,1.0,17.0,1.0,3.04,中日,1700104
53,マルク,4400000.0,12.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,2.0,0.0,6.0,中日,
54,藤嶋健人,30000000.0,2.13,50.0,2.0,1.0,,0.667,0.0,0.0,0.0,10.0,43.0,7.64,12.0,12.0,39.0,3.0,11.0,1.0,1.95,中日,1600110
59,山本拓実,10000000.0,3.6,30.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0,4.0,19.0,5.7,13.0,12.0,24.0,2.0,17.0,1.0,5.1,中日,1700106
61,垣越建伸,5640000.0,,,,,,,,,,,,,,,,,,,,中日,
65,加藤翼,5500000.0,,,,,,,,,,,,,,,,,,,,中日,
67,上田洸太朗,3000000.0,2.83,8.0,1.0,5.0,,0.167,0.0,0.0,0.0,0.0,33.0,7.19,15.0,13.0,34.0,2.0,17.0,3.0,3.7,中日,
70,近藤廉,5100000.0,,,,,,,,,,,,,,,,,,,,中日,2000048
92,ライデル・マルティネス,200000000.0,0.97,56.0,4.0,3.0,,0.571,0.0,0.0,39.0,5.0,62.0,10.02,6.0,6.0,30.0,2.0,12.0,4.0,1.94,中日,
99,ジョアン・タバーレス,6000000.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,2.0,2.0,4.0,0.0,2.0,1.0,6.0,中日,
201,竹内龍臣,5500000.0,,,,,,,,,,,,,,,,,,,,中日,
202,フランク・アルバレス,10000000.0,,,,,,,,,,,,,,,,,,,,中日,
204,濱田達郎,5500000.0,,,,,,,,,,,,,,,,,,,,中日,
206,松木平優太,3000000.0,,,,,,,,,,,,,,,,,,,,中日,2000050
207,松田亘哲,3000000.0,,,,,,,,,,,,,,,,,,,,中日,
208,石川翔,6000000.0,,,,,,,,,,,,,,,,,,,,中日,1700102
209,福島章太,5500000.0,,,,,,,,,,,,,,,,,,,,中日,
211,大嶺祐太,8000000.0,,,,,,,,,,,,,,,,,,,,中日,
13,生田目翼,9000000.0,3.6,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,6.3,5.0,4.0,7.0,0.0,4.0,1.0,3.6,日本ハム,1800092
14,加藤貴之,73000000.0,2.01,22.0,8.0,7.0,,0.533,3.0,2.0,0.0,1.0,98.0,5.97,35.0,33.0,124.0,9.0,11.0,1.0,0.67,日本ハム,1500110
15,上沢直之,150000000.0,3.38,23.0,8.0,9.0,152.0,0.471,3.0,0.0,0.0,0.0,127.0,7.52,61.0,57.0,129.0,15.0,50.0,9.0,2.96,日本ハム,1100099
16,達孝太,10000000.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,日本ハム,2050307
17,伊藤大海,41000000.0,2.95,26.0,10.0,9.0,,0.526,2.0,2.0,1.0,1.0,112.0,6.48,60.0,51.0,140.0,5.0,49.0,5.0,2.83,日本ハム,2000079
18,吉田輝星,9700000.0,4.26,51.0,2.0,3.0,,0.4,0.0,0.0,0.0,5.0,40.0,5.68,30.0,30.0,53.0,5.0,23.0,1.0,3.27,日本ハム,1800090
19,金子千尋,20000000.0,4.85,3.0,1.0,2.0,13.0,0.333,0.0,0.0,0.0,0.0,11.0,7.62,7.0,7.0,15.0,0.0,1.0,0.0,0.69,日本ハム,500027
20,上原健太,16000000.0,3.19,25.0,3.0,5.0,,0.375,0.0,0.0,0.0,1.0,59.0,7.24,28.0,26.0,73.0,2.0,21.0,3.0,2.58,日本ハム,1500109
22,杉浦稔大,70000000.0,5.27,16.0,3.0,6.0,,0.333,0.0,0.0,0.0,0.0,48.0,10.12,25.0,25.0,45.0,5.0,10.0,2.0,2.11,日本ハム,1300094
25,宮西尚生,250000000.0,5.66,24.0,0.0,3.0,,0.0,0.0,0.0,1.0,7.0,14.0,6.1,13.0,13.0,20.0,1.0,11.0,1.0,4.79,日本ハム,800052
28,河野竜生,30000000.0,4.41,21.0,0.0,2.0,,0.0,0.0,0.0,1.0,1.0,25.0,6.49,24.0,17.0,36.0,3.0,11.0,3.0,2.86,日本ハム,1900070
29,井口和朋,36000000.0,5.18,23.0,2.0,0.0,,1.0,0.0,0.0,1.0,6.0,27.0,9.99,14.0,14.0,34.0,3.0,4.0,2.0,1.48,日本ハム,1500111
33,立野和明,17000000.0,10.12,3.0,1.0,2.0,,0.333,0.0,0.0,0.0,0.0,4.0,3.38,12.0,12.0,16.0,1.0,4.0,1.0,3.38,日本ハム,
34,堀瑞輝,60000000.0,5.82,41.0,1.0,5.0,34.0,0.167,0.0,0.0,5.0,11.0,34.0,9.0,23.0,22.0,41.0,4.0,16.0,3.0,4.24,日本ハム,1600133
35,西村天裕,20000000.0,4.98,18.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,25.0,10.38,15.0,12.0,22.0,4.0,10.0,1.0,4.15,日本ハム,
37,柿木蓮,5200000.0,2.08,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.08,1.0,1.0,2.0,1.0,2.0,0.0,4.15,日本ハム,
40,福田俊,11000000.0,0.87,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,11.0,9.58,1.0,1.0,7.0,0.0,7.0,0.0,6.1,日本ハム,1800096
41,ブライアン・ロドリゲス,90000000.0,2.2,22.0,3.0,2.0,,0.6,0.0,0.0,0.0,8.0,13.0,7.16,5.0,4.0,14.0,0.0,3.0,1.0,1.65,日本ハム,
42,ジョン・ガント,240000000.0,,,,,,,,,,,,,,,,,,,,日本ハム,
45,コディ・ポンセ,100000000.0,3.35,14.0,3.0,5.0,,0.375,1.0,1.0,0.0,0.0,66.0,7.13,35.0,31.0,69.0,10.0,23.0,2.0,2.48,日本ハム,
46,畔柳亨丞,5200000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,日本ハム,2050199
47,鈴木健矢,10500000.0,2.84,19.0,2.0,1.0,38.0,0.667,0.0,0.0,0.0,3.0,25.0,5.92,12.0,12.0,33.0,2.0,13.0,4.0,3.08,日本ハム,1900073
51,石川直也,40000000.0,3.94,36.0,2.0,2.0,32.0,0.5,0.0,0.0,6.0,8.0,37.0,10.41,14.0,14.0,26.0,1.0,13.0,1.0,3.66,日本ハム,1400120
52,池田隆英,17000000.0,3.31,4.0,1.0,3.0,,0.25,0.0,0.0,0.0,0.0,11.0,6.06,7.0,6.0,15.0,0.0,6.0,0.0,3.31,日本ハム,1600093
53,長谷川威展,7000000.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,4.5,日本ハム,2103731
54,玉井大翔,58000000.0,3.35,50.0,1.0,1.0,,0.5,0.0,0.0,0.0,19.0,16.0,3.82,17.0,14.0,37.0,1.0,17.0,0.0,4.06,日本ハム,1600139
55,松浦慶斗,5200000.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,9.0,日本ハム,2050261
57,北山亘基,7000000.0,3.51,55.0,3.0,5.0,,0.375,0.0,0.0,9.0,16.0,58.0,10.17,21.0,20.0,37.0,3.0,28.0,4.0,4.91,日本ハム,1750903
58,谷川昌希,9000000.0,3.86,9.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,7.71,5.0,4.0,10.0,1.0,3.0,0.0,2.89,日本ハム,
59,根本悠楓,5200000.0,2.52,13.0,3.0,3.0,,0.5,0.0,0.0,0.0,1.0,53.0,7.86,19.0,17.0,52.0,8.0,24.0,4.0,3.56,日本ハム,2000083
62,望月大希,7700000.0,7.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,7.0,15.0,1.0,4.0,1.0,4.0,日本ハム,
63,北浦竜次,7200000.0,2.35,11.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,6.0,7.04,2.0,2.0,10.0,0.0,5.0,0.0,5.87,日本ハム,1700029
70,コナー・メネズ,30000000.0,1.08,15.0,1.0,0.0,25.0,1.0,0.0,0.0,0.0,6.0,28.0,10.08,5.0,3.0,14.0,1.0,13.0,1.0,4.68,日本ハム,
91,古川侑利,5500000.0,4.08,34.0,0.0,1.0,,0.0,0.0,0.0,0.0,3.0,32.0,8.15,17.0,16.0,37.0,3.0,24.0,2.0,6.11,日本ハム,
93,田中瑛斗,5600000.0,4.82,4.0,1.0,3.0,,0.25,0.0,0.0,0.0,0.0,8.0,3.86,11.0,10.0,22.0,3.0,7.0,7.0,3.38,日本ハム,1700027
113,長谷川凌汰,5200000.0,,,,,,,,,,,,,,,,,,,,日本ハム,
114,松本遼大,2600000.0,,,,,,,,,,,,,,,,,,,,日本ハム,2000085
115,齊藤伸治,2600000.0,,,,,,,,,,,,,,,,,,,,日本ハム,
121,福島蓮,2600000.0,,,,,,,,,,,,,,,,,,,,日本ハム,2100027
123,柳川大晟,2600000.0,,,,,,,,,,,,,,,,,,,,日本ハム,2103635
148,高山優希,4400000.0,,,,,,,,,,,,,,,,,,,,日本ハム,
161,姫野優也,4400000.0,,,,,,,,,,,,,,,,,,,,日本ハム,
1,風間球打,11000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
2,スチュワート・ジュニア,110000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
10,大竹耕太郎,21000000.0,6.43,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,6.43,6.0,5.0,10.0,1.0,2.0,1.0,2.57,ソフトバンク,1700137
11,津森宥紀,30000000.0,2.91,51.0,4.0,6.0,,0.4,0.0,0.0,1.0,18.0,51.0,9.91,17.0,15.0,36.0,4.0,24.0,2.0,4.66,ソフトバンク,1900102
12,タイラー・チャトウッド,350000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
14,又吉克樹,42000000.0,2.1,31.0,3.0,3.0,30.0,0.5,0.0,0.0,1.0,14.0,22.0,6.6,8.0,7.0,27.0,4.0,8.0,0.0,2.4,ソフトバンク,1300063
16,東浜巨,80000000.0,3.11,23.0,10.0,6.0,136.0,0.625,1.0,1.0,0.0,0.0,94.0,6.22,47.0,47.0,114.0,14.0,37.0,1.0,2.45,ソフトバンク,1200106
18,武田翔太,150000000.0,2.57,10.0,2.0,1.0,28.0,0.667,0.0,0.0,0.0,0.0,34.0,10.93,8.0,8.0,25.0,2.0,15.0,3.0,4.82,ソフトバンク,
20,甲斐野央,36000000.0,2.52,27.0,2.0,0.0,25.0,1.0,0.0,0.0,0.0,3.0,27.0,9.72,7.0,7.0,19.0,0.0,14.0,0.0,5.04,ソフトバンク,1800106
21,和田毅,150000000.0,2.78,17.0,7.0,4.0,81.0,0.636,0.0,0.0,0.0,0.0,75.0,8.33,28.0,25.0,64.0,3.0,22.0,1.0,2.44,ソフトバンク,
25,田中正義,13000000.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,10.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,ソフトバンク,1600164
26,コリン・レイ,100000000.0,3.96,23.0,5.0,6.0,100.0,0.455,1.0,1.0,0.0,1.0,80.0,7.2,46.0,44.0,82.0,13.0,32.0,4.0,2.88,ソフトバンク,
28,高橋礼,54000000.0,13.5,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,5.4,5.0,5.0,5.0,0.0,4.0,0.0,10.8,ソフトバンク,1700130
29,石川柊太,150000000.0,3.37,23.0,7.0,10.0,,0.412,1.0,1.0,0.0,0.0,106.0,7.0,57.0,51.0,122.0,9.0,57.0,8.0,3.76,ソフトバンク,1300080
34,椎野新,19000000.0,4.01,18.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,21.0,7.66,11.0,11.0,25.0,2.0,14.0,1.0,5.11,ソフトバンク,
35,リバン・モイネロ,300000000.0,1.03,53.0,1.0,1.0,,0.5,0.0,0.0,24.0,8.0,87.0,14.87,10.0,6.0,22.0,2.0,20.0,2.0,3.42,ソフトバンク,
38,森唯斗,460000000.0,2.62,29.0,2.0,4.0,,0.333,0.0,0.0,6.0,3.0,27.0,7.08,13.0,10.0,30.0,4.0,12.0,1.0,3.15,ソフトバンク,
39,尾形崇斗,7500000.0,5.56,9.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,11.0,8.74,7.0,7.0,14.0,2.0,6.0,0.0,4.76,ソフトバンク,1700134
40,杉山一樹,14000000.0,6.8,10.0,1.0,3.0,,0.25,0.0,0.0,0.0,0.0,37.0,7.87,33.0,32.0,45.0,10.0,26.0,1.0,5.53,ソフトバンク,1800107
41,千賀滉大,600000000.0,1.94,22.0,11.0,6.0,144.0,0.647,1.0,0.0,0.0,0.0,156.0,9.75,37.0,31.0,103.0,7.0,49.0,3.0,3.06,ソフトバンク,
42,大関友久,11000000.0,2.93,21.0,7.0,6.0,,0.538,2.0,2.0,0.0,0.0,70.0,6.22,37.0,33.0,88.0,8.0,28.0,4.0,2.49,ソフトバンク,1900106
47,高橋純平,27000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
48,藤井皓哉,5500000.0,1.12,55.0,5.0,1.0,,0.833,0.0,0.0,3.0,22.0,81.0,12.94,9.0,7.0,18.0,4.0,27.0,1.0,4.31,ソフトバンク,1400176
49,秋吉亮,15000000.0,13.5,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,3.0,3.0,4.0,1.0,0.0,0.0,0.0,ソフトバンク,
50,板東湧梧,27000000.0,3.18,25.0,3.0,3.0,,0.5,2.0,1.0,0.0,3.0,48.0,6.93,22.0,22.0,45.0,8.0,24.0,2.0,3.47,ソフトバンク,1800109
53,泉圭輔,27000000.0,3.72,30.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,6.0,25.0,7.76,12.0,12.0,24.0,3.0,9.0,1.0,2.79,ソフトバンク,1800111
56,田浦文丸,9600000.0,9.64,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,4.0,7.71,5.0,5.0,7.0,1.0,0.0,2.0,0.0,ソフトバンク,
57,嘉弥真新也,160000000.0,0.99,56.0,0.0,0.0,,0.0,0.0,0.0,0.0,28.0,22.0,7.24,3.0,3.0,18.0,1.0,11.0,1.0,3.62,ソフトバンク,
58,木村大成,5500000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,2100009
60,中村亮太,4000000.0,33.75,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.38,10.0,10.0,11.0,1.0,3.0,1.0,10.12,ソフトバンク,2000120
61,奥村政稔,9000000.0,0.9,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,6.3,1.0,1.0,5.0,1.0,1.0,0.0,0.9,ソフトバンク,1800112
63,大竹風雅,6000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,2103847
66,松本裕樹,28000000.0,2.66,44.0,5.0,1.0,,0.833,0.0,0.0,0.0,15.0,60.0,10.66,15.0,15.0,40.0,6.0,14.0,1.0,2.49,ソフトバンク,1400126
67,笠谷俊介,22000000.0,6.35,16.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,14.0,7.41,12.0,12.0,19.0,4.0,9.0,5.0,4.76,ソフトバンク,
70,田上奏大,5500000.0,2.45,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.45,2.0,2.0,4.0,0.0,6.0,0.0,7.36,ソフトバンク,2000112
120,佐藤宏樹,4000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,2000113
123,中道佑哉,4000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
124,桑原秀侍,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,2000115
133,岡本直也,4000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
134,大城真乃,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
135,アレクサンダー・アルメンタ,5000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
138,重田倫明,4000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
139,井BAD+FAB1燦志郎,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
140,三浦瑞樹,4000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,1650489
141,マイロン・フェリックス,5000000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
143,村上舜,3600000.0,,,,,,,,,,,,,,,,,,,,ソフトバンク,
