player_jersey_number,player_name_jap,player_salary,pitching_ERA,total_games,pitching_W,pitching_L,pitching_IP,pitching_W%,pitching_CG,pitching_SHO,pitching_SV,pitching_H,pitching_SO,pitching_SO%,pitching_R,pitching_ER,pitching_H,pitching_HR,pitching_BB,pitching_HBP,pitching_BB%,Team,player_id
28,床田寛樹,27000000.0,3.19,16.0,5.0,4.0,,0.556,1.0,1.0,0.0,1.0,80.0,8.24,32.0,31.0,91.0,5.0,24.0,2.0,2.47,広島,1600123
29,ケムナ誠,16000000.0,4.58,40.0,2.0,2.0,,0.5,0.0,0.0,0.0,12.0,28.0,6.41,20.0,20.0,45.0,4.0,15.0,2.0,3.43,広島,1700070
30,一岡竜司,56000000.0,,,,,,,,,,,,,,,,,,,,広島,
34,高橋昂也,7000000.0,5.28,15.0,5.0,7.0,,0.417,0.0,0.0,0.0,0.0,54.0,6.63,44.0,43.0,85.0,9.0,24.0,2.0,2.95,広島,1600122
36,塹江敦哉,19000000.0,4.25,51.0,5.0,4.0,,0.556,0.0,0.0,0.0,17.0,29.0,6.17,25.0,20.0,48.0,4.0,25.0,1.0,5.31,広島,1400175
39,菊池保則,27000000.0,1.71,33.0,2.0,1.0,,0.667,0.0,0.0,0.0,3.0,25.0,7.11,7.0,6.0,31.0,3.0,13.0,3.0,3.69,広島,
41,矢崎拓也,8000000.0,11.57,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,7.71,9.0,9.0,7.0,1.0,7.0,0.0,9.0,広島,
42,カイル・バード,41500000.0,4.57,33.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.0,21.0,8.72,11.0,11.0,21.0,0.0,13.0,2.0,5.4,広島,
43,島内颯太郎,16000000.0,3.12,51.0,0.0,2.0,49.0,0.0,0.0,0.0,0.0,15.0,51.0,9.37,20.0,17.0,44.0,4.0,14.0,0.0,2.57,広島,1800073
46,高橋樹也,8000000.0,1.37,27.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,5.47,10.0,4.0,20.0,3.0,10.0,1.0,3.42,広島,
47,山口翔,7000000.0,,,,,,,,,,,,,,,,,,,,広島,
48,アドゥワ誠,16500000.0,,,,,,,,,,,,,,,,,,,,広島,1600125
52,鈴木寛人,5500000.0,,,,,,,,,,,,,,,,,,,,広島,
53,小林樹斗,5000000.0,9.82,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,14.73,6.0,4.0,6.0,0.0,2.0,0.0,4.91,広島,2000063
57,田中法彦,5000000.0,,,,,,,,,,,,,,,,,,,,広島,
58,藤井黎來,5000000.0,12.71,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,11.12,8.0,8.0,11.0,1.0,3.0,1.0,4.76,広島,
64,中村恭平,19000000.0,,,,,,,,,,,,,,,,,,,,広島,
65,玉村昇悟,4500000.0,3.83,17.0,4.0,7.0,101.0,0.364,0.0,0.0,0.0,0.0,67.0,5.97,47.0,43.0,95.0,13.0,40.0,1.0,3.56,広島,1900057
66,遠藤淳志,24000000.0,6.75,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,11.0,14.85,6.0,5.0,9.0,2.0,6.0,1.0,8.1,広島,1700072
67,中村祐太,15000000.0,11.08,3.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,4.15,17.0,16.0,21.0,3.0,5.0,0.0,3.46,広島,1300061
68,行木俊,5500000.0,,,,,,,,,,,,,,,,,,,,広島,
70,テイラー・スコット,20800000.0,,,,,,,,,,,,,,,,,,,,広島,
97,ヘロニモ・フランスア,39800000.0,9.53,8.0,1.0,2.0,,0.333,0.0,0.0,0.0,1.0,5.0,7.94,6.0,6.0,9.0,1.0,5.0,0.0,7.94,広島,
99,ドビーダス・ネバラスカス,64500000.0,10.12,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,6.75,3.0,3.0,3.0,0.0,5.0,0.0,16.88,広島,
120,畝章真,3000000.0,,,,,,,,,,,,,,,,,,,,広島,
122,佐々木健,3300000.0,,,,,,,,,,,,,,,,,,,,広島,2000068
125,戸田隆矢,4000000.0,,,,,,,,,,,,,,,,,,,,広島,
147,ロベルト・コルニエル,2400000.0,3.82,50.0,1.0,2.0,,0.333,0.0,0.0,0.0,10.0,79.0,11.59,31.0,26.0,56.0,8.0,28.0,3.0,4.11,広島,
003,山川和大,3500000.0,,,,,,,,,,,,,,,,,,,,巨人,
11,平内龍太,16000000.0,14.4,3.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,8.0,8.0,8.0,2.0,2.0,0.0,3.6,巨人,2000005
011,笠島尚樹,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,2000014
12,R.デラロサ,160000000.0,2.83,46.0,1.0,0.0,,1.0,0.0,0.0,7.0,13.0,34.0,7.4,15.0,13.0,38.0,3.0,12.0,2.0,2.61,巨人,
012,平井快青,2600000.0,,,,,,,,,,,,,,,,,,,,巨人,
15,サンチェス,340000000.0,4.68,14.0,5.0,5.0,73.0,0.5,0.0,0.0,0.0,0.0,54.0,6.66,40.0,38.0,82.0,13.0,23.0,3.0,2.84,巨人,
17,大竹寛,45000000.0,3.86,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,巨人,12179
017,奈良木陸,4000000.0,,,,,,,,,,,,,,,,,,,,巨人,
18,菅野智之,800000000.0,3.19,19.0,6.0,7.0,,0.462,2.0,1.0,0.0,0.0,102.0,7.94,41.0,41.0,90.0,15.0,25.0,7.0,1.95,巨人,
018,木下幹也,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,2000015
19,山崎伊織,12000000.0,,,,,,,,,,,,,,,,,,,,巨人,2000006
019,田中優大,3000000.0,,,,,,,,,,,,,,,,,,,,巨人,
20,戸郷翔征,26000000.0,4.27,26.0,9.0,8.0,,0.529,1.0,0.0,0.0,0.0,138.0,8.19,75.0,72.0,130.0,19.0,58.0,6.0,3.44,巨人,1800028
020,戸田懐生,4000000.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,巨人,
21,井納翔一,61000000.0,14.4,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,8.0,8.0,11.0,3.0,1.0,0.0,1.8,巨人,
23,野上亮磨,30000000.0,1.65,9.0,0.0,1.0,,0.0,0.0,0.0,1.0,4.0,15.0,8.27,3.0,3.0,8.0,1.0,6.0,0.0,3.31,巨人,900055
26,今村信貴,30000000.0,2.71,17.0,3.0,4.0,63.0,0.429,1.0,1.0,0.0,0.0,59.0,8.43,21.0,19.0,66.0,5.0,22.0,3.0,3.14,巨人,
029,鍬原拓也,13200000.0,,,,,,,,,,,,,,,,,,,,巨人,
30,鍵谷陽平,65000000.0,3.19,59.0,3.0,0.0,,1.0,0.0,0.0,1.0,15.0,30.0,6.38,19.0,15.0,39.0,5.0,18.0,0.0,3.83,巨人,
030,山崎友輔,4000000.0,,,,,,,,,,,,,,,,,,,,巨人,
032,堀田賢慎,6300000.0,,,,,,,,,,,,,,,,,,,,巨人,1900016
33,太田龍,10800000.0,,,,,,,,,,,,,,,,,,,,巨人,
35,桜井俊貴,24000000.0,5.4,29.0,1.0,0.0,,1.0,0.0,0.0,0.0,6.0,20.0,5.4,20.0,20.0,35.0,7.0,16.0,1.0,4.32,巨人,
040,谷岡竜平,8250000.0,,,,,,,,,,,,,,,,,,,,巨人,
41,中川皓太,75000000.0,2.47,58.0,4.0,3.0,,0.571,0.0,0.0,1.0,25.0,49.0,8.07,17.0,15.0,47.0,2.0,10.0,5.0,1.65,巨人,1500052
42,C.C.メルセデス,40000000.0,3.77,17.0,7.0,5.0,86.0,0.583,0.0,0.0,0.0,0.0,74.0,7.74,36.0,36.0,96.0,5.0,22.0,5.0,2.3,巨人,
45,畠世周,22000000.0,3.07,52.0,4.0,3.0,,0.571,0.0,0.0,1.0,11.0,97.0,9.03,37.0,33.0,83.0,13.0,25.0,4.0,2.33,巨人,1600060
046,與那原大剛,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,
47,高橋優貴,19200000.0,3.39,27.0,11.0,9.0,,0.55,0.0,0.0,0.0,0.0,76.0,4.86,57.0,53.0,125.0,18.0,61.0,2.0,3.9,巨人,
49,ビエイラ,70000000.0,2.93,56.0,0.0,3.0,,0.0,0.0,0.0,19.0,1.0,64.0,10.41,18.0,18.0,38.0,3.0,26.0,1.0,4.23,巨人,
50,戸根千明,18000000.0,4.82,29.0,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,36.0,8.68,20.0,20.0,25.0,4.0,24.0,3.0,5.79,巨人,
051,阿部剣友,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,
53,高梨雄平,70000000.0,3.69,55.0,2.0,2.0,39.0,0.5,0.0,0.0,1.0,20.0,47.0,10.85,17.0,16.0,34.0,2.0,21.0,5.0,4.85,巨人,1600100
054,直江大輔,7500000.0,4.91,4.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,4.0,3.27,6.0,6.0,15.0,1.0,4.0,2.0,3.27,巨人,
56,伊藤優輔,10000000.0,,,,,,,,,,,,,,,,,,,,巨人,2000008
057,高木京介,25000000.0,4.42,15.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,15.0,7.36,9.0,9.0,22.0,1.0,7.0,0.0,3.44,巨人,
58,山本一輝,7400000.0,,,,,,,,,,,,,,,,,,,,巨人,
59,田中豊樹,14000000.0,2.84,39.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,2.0,37.0,8.76,13.0,12.0,22.0,5.0,20.0,1.0,4.74,巨人,
62,横川凱,5800000.0,3.38,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,10.12,4.0,3.0,9.0,2.0,2.0,0.0,2.25,巨人,1800026
63,古川侑利,13000000.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,3.0,1.0,13.5,巨人,
64,大江竜聖,22000000.0,4.09,47.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,13.0,23.0,6.27,16.0,15.0,29.0,2.0,17.0,2.0,4.64,巨人,1600064
91,井上温大,5400000.0,,,,,,,,,,,,,,,,,,,,巨人,1900019
92,沼田翔平,5000000.0,7.71,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,11.57,2.0,2.0,3.0,1.0,1.0,0.0,3.86,巨人,1800031
95,堀岡隼人,7000000.0,,,,,,,,,,,,,,,,,,,,巨人,1600072
11,東克樹,33200000.0,2.29,3.0,1.0,2.0,,0.333,0.0,0.0,0.0,0.0,20.0,9.15,5.0,5.0,10.0,1.0,4.0,0.0,1.83,DeNA,1700058
12,阪口皓亮,6100000.0,4.11,8.0,2.0,3.0,35.0,0.4,0.0,0.0,0.0,0.0,18.0,4.63,20.0,16.0,37.0,4.0,19.0,1.0,4.89,DeNA,1700060
13,伊勢大夢,21000000.0,2.8,39.0,0.0,1.0,,0.0,0.0,0.0,0.0,6.0,38.0,9.68,11.0,11.0,30.0,0.0,15.0,1.0,3.82,DeNA,1900032
14,石田健大,85400000.0,5.73,33.0,1.0,2.0,,0.333,0.0,0.0,0.0,2.0,39.0,9.32,24.0,24.0,44.0,4.0,18.0,2.0,4.3,DeNA,1400110
16,大貫晋一,52500000.0,4.34,22.0,6.0,7.0,112.0,0.462,0.0,0.0,0.0,0.0,106.0,8.52,57.0,54.0,137.0,9.0,30.0,3.0,2.41,DeNA,1800045
17,三嶋一輝,110000000.0,4.08,59.0,3.0,5.0,,0.375,0.0,0.0,23.0,1.0,57.0,8.95,31.0,26.0,66.0,8.0,12.0,0.0,1.88,DeNA,
19,山崎康晃,280000000.0,3.27,60.0,3.0,2.0,55.0,0.6,0.0,0.0,1.0,27.0,39.0,6.38,21.0,20.0,58.0,2.0,14.0,3.0,2.29,DeNA,1400109
20,坂本裕哉,16450000.0,5.25,16.0,4.0,6.0,,0.4,0.0,0.0,0.0,0.0,46.0,5.89,43.0,41.0,89.0,9.0,22.0,3.0,2.82,DeNA,1900031
21,今永昇太,100000000.0,3.08,19.0,5.0,5.0,120.0,0.5,1.0,0.0,0.0,0.0,110.0,8.25,43.0,41.0,97.0,16.0,26.0,4.0,1.95,DeNA,
22,入江大生,16000000.0,7.85,4.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,14.0,6.87,18.0,16.0,22.0,4.0,5.0,1.0,2.45,DeNA,2000034
24,齋藤俊介,10100000.0,,,,,,,,,,,,,,,,,,,,DeNA,
26,濱口遥大,55000000.0,3.94,17.0,5.0,7.0,,0.417,1.0,1.0,0.0,0.0,84.0,8.28,42.0,40.0,73.0,8.0,52.0,3.0,5.12,DeNA,
27,上茶谷大河,43000000.0,7.15,8.0,1.0,3.0,34.0,0.25,0.0,0.0,0.0,0.0,26.0,6.88,27.0,27.0,37.0,5.0,17.0,1.0,4.5,DeNA,1800043
28,勝又温史,6200000.0,,,,,,,,,,,,,,,,,,,,DeNA,1800046
30,飯塚悟史,8500000.0,,,,,,,,,,,,,,,,,,,,DeNA,
34,平田真吾,22000000.0,4.1,38.0,2.0,0.0,,1.0,0.0,0.0,1.0,3.0,34.0,7.34,21.0,19.0,41.0,6.0,21.0,2.0,4.54,DeNA,
35,三上朋也,63750000.0,3.86,40.0,2.0,1.0,35.0,0.667,0.0,0.0,0.0,3.0,25.0,6.43,15.0,15.0,36.0,5.0,9.0,1.0,2.31,DeNA,
40,松本隆之介,5600000.0,,,,,,,,,,,,,,,,,,,,DeNA,2000036
41,櫻井周斗,7650000.0,3.07,30.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,1.0,37.0,8.12,15.0,14.0,36.0,3.0,29.0,0.0,6.37,DeNA,
42,フェルナンド・ロメロ,75000000.0,3.01,14.0,5.0,3.0,,0.625,1.0,1.0,0.0,0.0,44.0,4.91,38.0,27.0,89.0,4.0,30.0,5.0,3.35,DeNA,
43,進藤拓也,6600000.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,DeNA,
45,マイケル・ピープルズ,48000000.0,4.21,18.0,3.0,4.0,47.0,0.429,0.0,0.0,0.0,0.0,41.0,7.85,23.0,22.0,41.0,5.0,14.0,2.0,2.68,DeNA,
046,田中健二朗,10000000.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,11.57,0.0,0.0,3.0,0.0,2.0,1.0,3.86,DeNA,
47,砂田毅樹,43700000.0,3.24,58.0,2.0,2.0,,0.5,0.0,0.0,0.0,18.0,27.0,5.83,15.0,15.0,26.0,1.0,13.0,2.0,2.81,DeNA,
48,京山将弥,13200000.0,4.97,16.0,2.0,7.0,76.0,0.222,0.0,0.0,0.0,0.0,67.0,7.93,47.0,42.0,91.0,9.0,41.0,2.0,4.86,DeNA,
049,ケビン・シャッケルフォード,3700000.0,5.17,32.0,1.0,0.0,,1.0,0.0,0.0,1.0,4.0,34.0,9.77,19.0,18.0,28.0,3.0,16.0,5.0,4.6,DeNA,
53,池谷蒼大,7200000.0,0.0,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.7,0.0,0.0,2.0,0.0,2.0,1.0,2.7,DeNA,2000038
54,浅田将汰,4900000.0,,,,,,,,,,,,,,,,,,,,DeNA,
56,高田琢登,4700000.0,,,,,,,,,,,,,,,,,,,,DeNA,2000039
58,武藤祐太,22000000.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DeNA,
59,平良拳太郎,33000000.0,0.9,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,5.4,1.0,1.0,6.0,0.0,3.0,0.0,2.7,DeNA,1300031
62,エドウィン・エスコバー,160000000.0,3.38,61.0,4.0,4.0,,0.5,0.0,0.0,1.0,32.0,50.0,7.67,23.0,22.0,39.0,7.0,11.0,4.0,1.69,DeNA,
64,風張蓮,12000000.0,7.71,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,7.71,6.0,6.0,12.0,2.0,0.0,0.0,0.0,DeNA,
92,国吉佑樹,57200000.0,5.16,18.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,37.0,11.22,18.0,17.0,24.0,1.0,13.0,1.0,3.94,DeNA,1000007
93,中川虎大,4700000.0,6.49,7.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,24.0,8.2,22.0,19.0,32.0,3.0,15.0,0.0,5.13,DeNA,1700067
94,笠井崇正,5700000.0,54.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,6.0,5.0,1.0,2.0,1.0,18.0,DeNA,
100,宮城滝太,3700000.0,,,,,,,,,,,,,,,,,,,,DeNA,1800049
101,石川達也,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2000040
102,加藤大,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,
107,レミー・コルデロ,2400000.0,,,,,,,,,,,,,,,,,,,,DeNA,
109,ジョフレック・ディアス,2400000.0,,,,,,,,,,,,,,,,,,,,DeNA,
110,スターリン・コルデロ,3700000.0,,,,,,,,,,,,,,,,,,,,DeNA,
13,岩崎優,95000000.0,2.65,62.0,3.0,4.0,,0.429,0.0,0.0,1.0,41.0,51.0,7.96,21.0,17.0,47.0,6.0,15.0,0.0,2.34,阪神,1300075
14,チェン・ウェイン,180000000.0,3.86,2.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,7.0,6.75,5.0,4.0,10.0,0.0,3.0,0.0,2.89,阪神,
15,西純矢,12000000.0,3.38,2.0,1.0,1.0,8.0,0.5,0.0,0.0,0.0,0.0,2.0,2.25,3.0,3.0,4.0,0.0,7.0,0.0,7.88,阪神,1900044
16,西勇輝,200000000.0,3.76,24.0,6.0,9.0,,0.4,2.0,0.0,0.0,0.0,95.0,5.95,68.0,60.0,143.0,12.0,40.0,4.0,2.51,阪神,900062
17,岩貞祐太,47000000.0,4.66,46.0,4.0,0.0,,1.0,0.0,0.0,0.0,12.0,33.0,7.68,21.0,20.0,42.0,4.0,14.0,3.0,3.26,阪神,1300070
18,馬場皐輔,21000000.0,3.8,44.0,3.0,0.0,,1.0,0.0,0.0,0.0,10.0,39.0,7.42,23.0,20.0,43.0,5.0,17.0,0.0,3.23,阪神,1700077
19,藤浪晋太郎,60000000.0,5.21,21.0,3.0,3.0,,0.5,0.0,0.0,0.0,4.0,52.0,9.68,29.0,28.0,47.0,4.0,40.0,4.0,7.45,阪神,1200062
20,中田賢一,17500000.0,,,,,,,,,,,,,,,,,,,,阪神,500040
21,岩田稔,18600000.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,阪神,
27,伊藤将司,13000000.0,2.44,23.0,10.0,7.0,,0.588,1.0,0.0,0.0,1.0,79.0,5.07,42.0,38.0,119.0,15.0,34.0,3.0,2.18,阪神,2000052
28,小野泰己,17000000.0,7.98,12.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,8.59,13.0,13.0,17.0,1.0,8.0,1.0,4.91,阪神,
29,高橋遥人,29000000.0,1.65,7.0,4.0,2.0,49.0,0.667,2.0,2.0,0.0,0.0,55.0,10.1,10.0,9.0,30.0,1.0,5.0,0.0,0.92,阪神,1700078
30,佐藤蓮,10000000.0,,,,,,,,,,,,,,,,,,,,阪神,
34,谷川昌希,9500000.0,,,,,,,,,,,,,,,,,,,,阪神,
36,浜地真澄,7000000.0,4.5,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,3.0,8.0,0.0,2.0,0.0,3.0,阪神,1600116
37,及川雅貴,6000000.0,3.69,39.0,2.0,3.0,39.0,0.4,0.0,0.0,0.0,10.0,38.0,8.77,18.0,16.0,31.0,4.0,24.0,2.0,5.54,阪神,1900046
40,尾仲祐哉,8500000.0,,,,,,,,,,,,,,,,,,,,阪神,
41,村上頌樹,7200000.0,16.88,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.0,3.0,5.0,0.0,8.44,阪神,2000055
42,ジョン・エドワーズ,72000000.0,2.57,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,3.0,2.0,6.0,1.0,4.0,0.0,5.14,阪神,
43,守屋功輝,17500000.0,12.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,阪神,
44,ラウル・アルカンタラ,210000000.0,3.49,24.0,3.0,3.0,,0.5,0.0,0.0,0.0,6.0,48.0,7.28,25.0,23.0,55.0,6.0,14.0,0.0,2.12,阪神,
46,秋山拓巳,51000000.0,2.71,24.0,10.0,7.0,,0.588,1.0,0.0,0.0,0.0,107.0,7.26,43.0,40.0,121.0,18.0,25.0,3.0,1.7,阪神,
47,川原陸,4600000.0,,,,,,,,,,,,,,,,,,,,阪神,
48,齋藤友貴哉,8500000.0,4.63,19.0,1.0,1.0,,0.5,0.0,0.0,0.0,1.0,26.0,10.03,14.0,12.0,23.0,1.0,12.0,0.0,4.63,阪神,1800068
49,ジョー・ガンケル,77000000.0,2.95,20.0,9.0,3.0,113.0,0.75,0.0,0.0,0.0,0.0,87.0,6.93,39.0,37.0,99.0,10.0,24.0,3.0,1.91,阪神,
50,青柳晃洋,50000000.0,2.48,25.0,13.0,6.0,,0.684,0.0,0.0,0.0,0.0,104.0,5.99,48.0,43.0,143.0,11.0,48.0,3.0,2.76,阪神,1500090
54,加治屋蓮,20000000.0,7.94,7.0,1.0,2.0,,0.333,0.0,0.0,0.0,1.0,3.0,4.76,6.0,5.0,7.0,1.0,1.0,1.0,1.59,阪神,1300076
56,小林慶祐,13000000.0,2.25,22.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,4.0,16.0,7.2,8.0,5.0,17.0,1.0,11.0,0.0,4.95,阪神,1600154
61,望月惇志,11500000.0,,,,,,,,,,,,,,,,,,,,阪神,
64,桑原謙太朗,24000000.0,9.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,7.0,7.0,8.0,2.0,4.0,1.0,5.14,阪神,800021
65,湯浅京己,4500000.0,18.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,6.0,10.0,0.0,2.0,0.0,6.0,阪神,1800070
66,小川一平,9500000.0,2.95,19.0,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,19.0,8.02,7.0,7.0,15.0,2.0,7.0,0.0,2.95,阪神,1900049
69,石井大智,5500000.0,6.23,18.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,16.0,8.31,12.0,12.0,17.0,3.0,6.0,0.0,3.12,阪神,2000058
75,ロベルト・スアレス,257500000.0,1.16,62.0,1.0,1.0,,0.5,0.0,0.0,42.0,0.0,58.0,8.37,9.0,8.0,40.0,0.0,8.0,0.0,1.16,阪神,
92,伊藤和雄,8000000.0,,,,,,,,,,,,,,,,,,,,阪神,
93,石井将希,3000000.0,,,,,,,,,,,,,,,,,,,,阪神,
120,島本浩也,28000000.0,,,,,,,,,,,,,,,,,,,,阪神,1000164
121,才木浩人,9800000.0,,,,,,,,,,,,,,,,,,,,阪神,1600115
122,岩田将貴,3000000.0,,,,,,,,,,,,,,,,,,,,阪神,2000059
123,鈴木翔太,5000000.0,,,,,,,,,,,,,,,,,,,,阪神,
126,牧丈一郎,4500000.0,,,,,,,,,,,,,,,,,,,,阪神,
11,奥川恭伸,16000000.0,3.26,18.0,9.0,4.0,105.0,0.692,0.0,0.0,0.0,0.0,91.0,7.8,38.0,38.0,99.0,11.0,10.0,2.0,0.86,ヤクルト,1900024
12,石山泰稚,150000000.0,3.6,58.0,0.0,5.0,55.0,0.0,0.0,0.0,10.0,9.0,64.0,10.47,23.0,22.0,54.0,6.0,10.0,0.0,1.64,ヤクルト,1200075
12,近藤弘樹,4500000.0,0.96,22.0,0.0,1.0,,0.0,0.0,0.0,0.0,11.0,17.0,8.2,2.0,2.0,15.0,1.0,2.0,0.0,0.96,ヤクルト,
14,高梨裕稔,37000000.0,3.63,12.0,4.0,1.0,62.0,0.8,0.0,0.0,0.0,0.0,56.0,8.13,28.0,25.0,62.0,11.0,15.0,3.0,2.18,ヤクルト,1300045
014,小澤怜史,4000000.0,,,,,,,,,,,,,,,,,,,,ヤクルト,1500139
15,リック・バンデンハーク,,15.43,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,4.0,7.71,8.0,8.0,11.0,2.0,2.0,1.0,3.86,ヤクルト,
16,原樹理,26000000.0,2.3,9.0,3.0,1.0,47.0,0.75,0.0,0.0,0.0,0.0,25.0,4.79,14.0,12.0,45.0,0.0,12.0,4.0,2.3,ヤクルト,
17,清水昇,36000000.0,2.39,72.0,3.0,6.0,,0.333,0.0,0.0,1.0,50.0,74.0,9.84,23.0,18.0,55.0,12.0,18.0,2.0,2.39,ヤクルト,1800033
