player_jersey_number,player_name_jap,player_salary,bating_AVG,total_games,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_TB,batting_R,batting_RBI,batting_SO,batting_BB,batting_HBP,batting_SB,batting_OBP,batting_SLG,batting_OPS,batting_SO%,Team,player_id
39,立岡宗一郎,20000000.0,0.204,54.0,57.0,54.0,11.0,1.0,0.0,1.0,15.0,11.0,3.0,10.0,3.0,0.0,3.0,0.246,0.278,0.523,0.175,巨人,900093
40,中山礼都,6100000.0,0.198,50.0,142.0,131.0,26.0,1.0,0.0,0.0,27.0,8.0,3.0,27.0,6.0,0.0,3.0,0.234,0.206,0.44,0.19,巨人,2000007
43,重信慎之介,27000000.0,0.216,77.0,128.0,111.0,24.0,3.0,0.0,0.0,27.0,16.0,9.0,28.0,8.0,1.0,7.0,0.275,0.243,0.518,0.219,巨人,
44,アダム・ウォーカー,34000000.0,0.271,124.0,428.0,406.0,110.0,28.0,1.0,23.0,209.0,58.0,52.0,98.0,18.0,3.0,5.0,0.306,0.515,0.821,0.229,巨人,
48,ウィーラー,110000000.0,0.196,30.0,64.0,56.0,11.0,2.0,0.0,2.0,19.0,2.0,5.0,7.0,8.0,0.0,0.0,0.297,0.339,0.636,0.109,巨人,
51,八百板卓丸,7200000.0,0.227,39.0,48.0,44.0,10.0,2.0,0.0,0.0,12.0,4.0,0.0,17.0,4.0,0.0,0.0,0.292,0.273,0.564,0.354,巨人,
52,北村拓己,18000000.0,0.173,33.0,55.0,52.0,9.0,1.0,1.0,0.0,12.0,3.0,1.0,16.0,1.0,1.0,0.0,0.204,0.231,0.434,0.291,巨人,
55,秋広優人,6000000.0,,,,,,,,,,,,,,,,,,,,巨人,2000009
055,保科広一,4100000.0,,,,,,,,,,,,,,,,,,,,巨人,
60,菊田拡和,6100000.0,,,,,,,,,,,,,,,,,,,,巨人,
61,増田陸,6100000.0,0.25,69.0,156.0,140.0,35.0,6.0,0.0,5.0,56.0,15.0,16.0,42.0,13.0,1.0,2.0,0.318,0.4,0.718,0.269,巨人,1800024
66,香月一也,12000000.0,0.2,15.0,37.0,35.0,7.0,2.0,0.0,0.0,9.0,5.0,2.0,8.0,2.0,0.0,0.0,0.243,0.257,0.5,0.216,巨人,1400192
67,山瀬慎之助,5700000.0,0.182,8.0,11.0,11.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.182,0.273,0.455,0.182,巨人,1900020
69,萩原哲,6900000.0,,,,,,,,,,,,,,,,,,,,巨人,
92,勝俣翔貴,7500000.0,,,,,,,,,,,,,,,,,,,,巨人,
093,平間隼人,4600000.0,,,,,,,,,,,,,,,,,,,,巨人,
94,喜多隆介,4600000.0,0.111,14.0,9.0,9.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.111,0.111,0.222,0.111,巨人,2000013
097,伊藤海斗,5200000.0,,,,,,,,,,,,,,,,,,,,巨人,
098,エスタミー・ウレーニャ,9900000.0,,,,,,,,,,,,,,,,,,,,巨人,
00,宮本秀明,8650000.0,0.139,29.0,39.0,36.0,5.0,0.0,2.0,1.0,12.0,6.0,2.0,8.0,2.0,0.0,0.0,0.184,0.333,0.518,0.205,DeNA,
0,大田泰示,50000000.0,0.278,62.0,153.0,144.0,40.0,10.0,1.0,5.0,67.0,17.0,18.0,33.0,6.0,1.0,0.0,0.309,0.465,0.774,0.216,DeNA,900011
1,桑原将志,105000000.0,0.257,130.0,529.0,475.0,122.0,32.0,1.0,4.0,168.0,61.0,39.0,89.0,42.0,4.0,13.0,0.322,0.354,0.676,0.168,DeNA,1100061
2,牧秀悟,70000000.0,0.291,135.0,568.0,509.0,148.0,36.0,1.0,24.0,258.0,63.0,87.0,82.0,43.0,10.0,3.0,0.354,0.507,0.861,0.144,DeNA,2000035
3,藤田一也,18000000.0,0.25,33.0,40.0,36.0,9.0,0.0,0.0,0.0,9.0,1.0,5.0,5.0,4.0,0.0,0.0,0.325,0.25,0.575,0.125,DeNA,500051
4,伊藤裕季也,9000000.0,0.077,7.0,13.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.077,0.077,0.154,0.462,DeNA,1800044
5,倉本寿彦,41200000.0,0.173,44.0,54.0,52.0,9.0,0.0,0.0,1.0,12.0,3.0,2.0,12.0,1.0,0.0,0.0,0.189,0.231,0.419,0.222,DeNA,1400111
6,森敬斗,13500000.0,0.234,61.0,168.0,154.0,36.0,3.0,0.0,2.0,45.0,15.0,6.0,42.0,13.0,0.0,5.0,0.293,0.292,0.586,0.25,DeNA,1900030
7,佐野恵太,110000000.0,0.306,133.0,574.0,526.0,161.0,29.0,1.0,22.0,258.0,63.0,72.0,57.0,43.0,4.0,2.0,0.362,0.49,0.853,0.099,DeNA,1600089
8,神里和毅,47800000.0,0.189,81.0,107.0,95.0,18.0,4.0,3.0,1.0,31.0,12.0,10.0,26.0,8.0,3.0,6.0,0.274,0.326,0.6,0.243,DeNA,1700059
9,大和,90000000.0,0.247,91.0,277.0,259.0,64.0,13.0,0.0,1.0,80.0,22.0,18.0,47.0,10.0,1.0,1.0,0.277,0.309,0.586,0.17,DeNA,
10,戸柱恭孝,37400000.0,0.264,72.0,151.0,144.0,38.0,5.0,0.0,4.0,55.0,12.0,16.0,26.0,3.0,1.0,0.0,0.28,0.382,0.662,0.172,DeNA,1500064
23,タイラー・オースティン,200000000.0,0.156,38.0,38.0,32.0,5.0,2.0,0.0,1.0,10.0,3.0,3.0,14.0,6.0,0.0,0.0,0.289,0.312,0.602,0.368,DeNA,
028,勝又温史,6200000.0,,,,,,,,,,,,,,,,,,,,DeNA,1800046
29,伊藤光,110000000.0,0.277,40.0,103.0,94.0,26.0,7.0,0.0,0.0,33.0,9.0,8.0,23.0,8.0,1.0,0.0,0.34,0.351,0.691,0.223,DeNA,800075
31,柴田竜拓,59000000.0,0.195,96.0,198.0,169.0,33.0,5.0,1.0,0.0,40.0,17.0,1.0,29.0,20.0,1.0,1.0,0.284,0.237,0.521,0.146,DeNA,1500063
32,益子京右,5800000.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,DeNA,1800047
33,粟飯原龍之介,6100000.0,,,,,,,,,,,,,,,,,,,,DeNA,
36,高城俊人,12000000.0,,,,,,,,,,,,,,,,,,,,DeNA,
37,楠本泰史,23100000.0,0.252,94.0,327.0,282.0,71.0,13.0,0.0,6.0,102.0,27.0,26.0,55.0,23.0,7.0,6.0,0.322,0.362,0.683,0.168,DeNA,
38,田中俊太,17000000.0,0.158,19.0,19.0,19.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.158,0.158,0.316,0.158,DeNA,1700046
39,嶺井博希,27000000.0,0.205,93.0,262.0,244.0,50.0,7.0,0.0,5.0,72.0,15.0,30.0,54.0,6.0,5.0,0.0,0.237,0.295,0.532,0.206,DeNA,1300093
44,小深田大地,5600000.0,,,,,,,,,,,,,,,,,,,,DeNA,
50,山本祐大,10300000.0,0.103,17.0,32.0,29.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,2.0,0.0,0.0,0.156,0.138,0.294,0.125,DeNA,1700066
51,宮崎敏郎,200000000.0,0.3,122.0,482.0,434.0,130.0,24.0,1.0,16.0,204.0,51.0,50.0,35.0,44.0,2.0,0.0,0.365,0.47,0.835,0.073,DeNA,1200053
52,細川成也,10400000.0,0.053,18.0,20.0,19.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,9.0,1.0,0.0,0.0,0.1,0.211,0.311,0.45,DeNA,1600085
55,田部隼人,5600000.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,DeNA,
57,東妻純平,6000000.0,,,,,,,,,,,,,,,,,,,,DeNA,1900033
58,梶原昂希,6900000.0,0.267,6.0,15.0,15.0,4.0,0.0,0.0,1.0,7.0,2.0,2.0,9.0,0.0,0.0,0.0,0.267,0.467,0.733,0.6,DeNA,2103703
60,知野直人,9100000.0,0.154,16.0,14.0,13.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,1.0,0.0,1.0,0.214,0.154,0.368,0.357,DeNA,1800048
61,蝦名達夫,9350000.0,0.247,61.0,181.0,158.0,39.0,4.0,0.0,3.0,52.0,21.0,8.0,43.0,10.0,6.0,6.0,0.316,0.329,0.645,0.238,DeNA,1900035
63,関根大気,22000000.0,0.254,104.0,225.0,201.0,51.0,7.0,1.0,1.0,63.0,28.0,13.0,31.0,9.0,3.0,5.0,0.293,0.313,0.606,0.138,DeNA,1300038
66,山下幸輝,13800000.0,0.083,12.0,12.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.083,0.083,0.167,0.25,DeNA,
99,ネフタリ・ソト,270000000.0,0.266,117.0,412.0,368.0,98.0,25.0,0.0,17.0,174.0,35.0,49.0,103.0,38.0,5.0,0.0,0.342,0.473,0.815,0.25,DeNA,
103,村川凪,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,
104,東出直也,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,
105,大橋武尊,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,
00,山本泰寛,19000000.0,0.249,86.0,203.0,181.0,45.0,4.0,0.0,2.0,55.0,19.0,15.0,42.0,10.0,1.0,3.0,0.29,0.304,0.594,0.207,阪神,1500050
0,木浪聖也,26000000.0,0.204,41.0,101.0,93.0,19.0,4.0,0.0,1.0,26.0,6.0,6.0,19.0,5.0,1.0,0.0,0.253,0.28,0.532,0.188,阪神,1800067
2,梅野隆太郎,160000000.0,0.228,100.0,331.0,294.0,67.0,2.0,1.0,4.0,83.0,26.0,25.0,77.0,30.0,0.0,2.0,0.298,0.282,0.581,0.233,阪神,1300073
3,大山悠輔,100000000.0,0.267,124.0,510.0,439.0,117.0,18.0,1.0,23.0,206.0,54.0,87.0,103.0,59.0,6.0,0.0,0.358,0.469,0.827,0.202,阪神,1600113
4,熊谷敬宥,13000000.0,0.156,63.0,52.0,45.0,7.0,0.0,0.0,0.0,7.0,8.0,3.0,10.0,0.0,0.0,7.0,0.152,0.156,0.308,0.192,阪神,1700079
5,近本光司,150000000.0,0.293,132.0,580.0,525.0,154.0,16.0,3.0,3.0,185.0,71.0,34.0,63.0,41.0,7.0,30.0,0.352,0.352,0.704,0.109,阪神,1800065
7,糸井嘉男,85000000.0,0.227,62.0,182.0,163.0,37.0,3.0,0.0,3.0,49.0,12.0,22.0,29.0,16.0,2.0,0.0,0.302,0.301,0.603,0.159,阪神,
8,佐藤輝明,42000000.0,0.264,143.0,603.0,541.0,143.0,35.0,8.0,20.0,254.0,70.0,84.0,137.0,51.0,4.0,11.0,0.328,0.47,0.798,0.227,阪神,2000051
9,高山俊,23000000.0,0.189,38.0,56.0,53.0,10.0,2.0,0.0,0.0,12.0,1.0,0.0,12.0,2.0,0.0,2.0,0.218,0.226,0.445,0.214,阪神,1500086
12,坂本誠志郎,22000000.0,0.189,60.0,151.0,127.0,24.0,3.0,0.0,0.0,27.0,5.0,6.0,26.0,13.0,4.0,0.0,0.285,0.213,0.497,0.172,阪神,1500087
24,メル・ロハス・ジュニア,257500000.0,0.224,89.0,211.0,183.0,41.0,7.0,0.0,9.0,75.0,19.0,27.0,53.0,22.0,5.0,0.0,0.322,0.41,0.732,0.251,阪神,
25,江越大賀,11000000.0,0.0,24.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,4.0,0.2,0.0,0.2,0.6,阪神,
26,北條史也,19000000.0,0.186,32.0,48.0,43.0,8.0,1.0,0.0,1.0,12.0,5.0,7.0,6.0,2.0,0.0,0.0,0.217,0.279,0.496,0.125,阪神,
31,ジェフリー・マルテ,193000000.0,0.256,33.0,102.0,90.0,23.0,1.0,0.0,1.0,27.0,8.0,11.0,19.0,8.0,2.0,0.0,0.324,0.3,0.624,0.186,阪神,
32,井上広大,7200000.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,阪神,1900045
33,糸原健斗,79000000.0,0.247,132.0,495.0,445.0,110.0,12.0,1.0,3.0,133.0,31.0,36.0,48.0,35.0,5.0,2.0,0.307,0.299,0.606,0.097,阪神,1600117
38,小幡竜平,11000000.0,0.188,49.0,73.0,69.0,13.0,1.0,0.0,1.0,17.0,7.0,5.0,21.0,2.0,0.0,0.0,0.208,0.246,0.455,0.288,阪神,1800066
39,榮枝裕貴,8000000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,阪神,2000054
45,遠藤成,5000000.0,,,,,,,,,,,,,,,,,,,,阪神,1900047
51,中野拓夢,37000000.0,0.276,135.0,610.0,569.0,157.0,16.0,3.0,6.0,197.0,69.0,25.0,89.0,18.0,3.0,23.0,0.301,0.346,0.647,0.146,阪神,2000056
53,島田海吏,13500000.0,0.264,123.0,339.0,311.0,82.0,7.0,2.0,0.0,93.0,36.0,17.0,56.0,15.0,3.0,21.0,0.303,0.299,0.602,0.165,阪神,1700080
55,陽川尚将,20500000.0,0.294,45.0,75.0,68.0,20.0,6.0,0.0,1.0,29.0,6.0,6.0,20.0,4.0,2.0,0.0,0.351,0.426,0.778,0.267,阪神,
57,長坂拳弥,7000000.0,0.175,27.0,46.0,40.0,7.0,1.0,1.0,0.0,10.0,2.0,1.0,16.0,0.0,0.0,0.0,0.175,0.25,0.425,0.348,阪神,1600119
58,前川右京,5000000.0,,,,,,,,,,,,,,,,,,,,阪神,1950996
59,藤田健斗,5000000.0,,,,,,,,,,,,,,,,,,,,阪神,1900048
61,豊田寛,8000000.0,0.0,5.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.125,0.0,0.125,0.444,阪神,1450841
62,植田海,17500000.0,0.25,57.0,14.0,12.0,3.0,0.0,0.0,0.0,3.0,10.0,1.0,1.0,2.0,0.0,4.0,0.357,0.25,0.607,0.071,阪神,1400172
63,板山祐太郎,10000000.0,0.125,14.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.222,0.125,0.347,0.444,阪神,1500091
67,高寺望夢,4800000.0,0.13,8.0,27.0,23.0,3.0,3.0,0.0,0.0,6.0,0.0,2.0,5.0,2.0,0.0,1.0,0.192,0.261,0.453,0.185,阪神,2000057
68,中川勇斗,4600000.0,,,,,,,,,,,,,,,,,,,,阪神,2100253
91,アデルリン・ロドリゲス,34000000.0,0.154,24.0,70.0,65.0,10.0,2.0,0.0,2.0,18.0,5.0,9.0,17.0,2.0,2.0,0.0,0.2,0.277,0.477,0.243,阪神,
94,原口文仁,25000000.0,0.324,33.0,83.0,71.0,23.0,2.0,0.0,2.0,31.0,5.0,10.0,5.0,9.0,0.0,0.0,0.39,0.437,0.827,0.06,阪神,
95,片山雄哉,4200000.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,阪神,
97,小野寺暖,6500000.0,0.136,32.0,45.0,44.0,6.0,1.0,1.0,1.0,12.0,3.0,7.0,12.0,1.0,0.0,0.0,0.156,0.273,0.428,0.267,阪神,1900050
00,奥村展征,10500000.0,0.146,43.0,44.0,41.0,6.0,0.0,0.0,0.0,6.0,5.0,2.0,16.0,2.0,0.0,0.0,0.186,0.146,0.332,0.364,ヤクルト,
0,並木秀尊,8500000.0,0.182,14.0,23.0,22.0,4.0,0.0,2.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,2.0,0.182,0.364,0.545,0.13,ヤクルト,2000028
1,山田哲人,500000000.0,0.243,130.0,540.0,469.0,114.0,31.0,0.0,23.0,214.0,69.0,65.0,140.0,60.0,6.0,10.0,0.333,0.456,0.79,0.259,ヤクルト,1000132
2,パトリック・キブレハン,60000000.0,0.241,29.0,87.0,83.0,20.0,3.0,0.0,6.0,41.0,10.0,14.0,21.0,2.0,1.0,0.0,0.264,0.494,0.758,0.241,ヤクルト,
3,西浦直亨,33000000.0,0.071,6.0,15.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.071,0.071,0.143,0.533,ヤクルト,1300095
4,丸山和郁,12000000.0,0.233,71.0,97.0,90.0,21.0,4.0,0.0,1.0,28.0,14.0,9.0,25.0,1.0,2.0,2.0,0.258,0.311,0.569,0.258,ヤクルト,1650522
5,川端慎吾,50000000.0,0.175,52.0,64.0,57.0,10.0,1.0,0.0,0.0,11.0,1.0,7.0,7.0,4.0,1.0,0.0,0.234,0.193,0.427,0.109,ヤクルト,600011
6,元山飛優,15000000.0,0.148,13.0,28.0,27.0,4.0,3.0,0.0,1.0,10.0,4.0,2.0,5.0,0.0,0.0,0.0,0.148,0.37,0.519,0.179,ヤクルト,2000027
