player_jersey_number,player_name_jap,player_salary,bating_AVG,total_games,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_TB,batting_R,batting_RBI,batting_SO,batting_BB,batting_HBP,batting_SB,batting_OBP,batting_SLG,batting_OPS,batting_SO%,Team,player_id
60,田村俊介,7000000.0,0.198,37.0,106.0,101.0,20.0,3.0,2.0,0.0,27.0,4.0,5.0,27.0,3.0,1.0,1.0,0.229,0.267,0.496,0.255,広島,2103358
61,矢野雅哉,17500000.0,0.26,137.0,495.0,430.0,112.0,13.0,6.0,2.0,143.0,45.0,38.0,109.0,38.0,3.0,13.0,0.322,0.333,0.655,0.22,広島,2000065
62,清水叶人,5000000.0,,,,,,,,,,,,,,,,,,,,広島,2100102
63,内田湘大,6000000.0,0.333,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.667,0.0,広島,2107865
64,高木翔斗,5000000.0,,,,,,,,,,,,,,,,,,,,広島,2103076
69,羽月隆太郎,17000000.0,0.227,53.0,25.0,22.0,5.0,1.0,0.0,0.0,6.0,12.0,1.0,8.0,1.0,0.0,12.0,0.261,0.273,0.534,0.32,広島,1800078
95,ジェイク・シャイナー,120000000.0,0.133,12.0,31.0,30.0,4.0,1.0,0.0,1.0,8.0,1.0,5.0,9.0,1.0,0.0,0.0,0.161,0.267,0.428,0.29,広島,
96,中村奨成,7500000.0,0.145,30.0,70.0,69.0,10.0,2.0,0.0,0.0,12.0,4.0,1.0,13.0,1.0,0.0,0.0,0.157,0.174,0.331,0.186,広島,1700068
97,中村貴浩,7000000.0,0.208,11.0,25.0,24.0,5.0,0.0,0.0,0.0,5.0,4.0,3.0,5.0,0.0,0.0,0.0,0.208,0.208,0.417,0.2,広島,1650187
99,二俣翔一,5000000.0,0.196,80.0,122.0,107.0,21.0,4.0,0.0,1.0,28.0,7.0,7.0,26.0,8.0,1.0,1.0,0.259,0.262,0.52,0.213,広島,2000066
121,名原典彦,3500000.0,,,,,,,,,,,,,,,,,,,,広島,1850405
124,佐藤啓介,3000000.0,0.133,7.0,17.0,15.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.235,0.133,0.369,0.176,広島,2112143
127,前川誠太,3500000.0,,,,,,,,,,,,,,,,,,,,広島,1950955
130,モイセス・ラミレス,2300000.0,,,,,,,,,,,,,,,,,,,,広島,
131,ネルソン・ロベルト,2300000.0,,,,,,,,,,,,,,,,,,,,広島,
00,湯浅大,13000000.0,0.167,19.0,7.0,6.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.167,0.167,0.333,0.286,巨人,1700049
0,増田大輝,21500000.0,0.2,40.0,38.0,30.0,6.0,1.0,1.0,0.0,9.0,4.0,4.0,6.0,1.0,0.0,4.0,0.226,0.3,0.526,0.158,巨人,1500054
001,加藤廉,4200000.0,,,,,,,,,,,,,,,,,,,,巨人,
2,吉川尚輝,90000000.0,0.287,143.0,602.0,536.0,154.0,25.0,4.0,5.0,202.0,65.0,46.0,61.0,41.0,6.0,12.0,0.341,0.377,0.718,0.101,巨人,1600059
003,鈴木大和,4200000.0,,,,,,,,,,,,,,,,,,,,巨人,1650818
004,村山源,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,2112151
5,門脇誠,31000000.0,0.243,129.0,405.0,350.0,85.0,9.0,1.0,0.0,96.0,29.0,21.0,63.0,37.0,2.0,9.0,0.319,0.274,0.593,0.156,巨人,2107874
005,田上優弥,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,2112157
006,坂本勇人,3700000.0,,,,,,,,,,,,,,,,,,,,巨人,700003
6,坂本勇人,600000000.0,0.238,109.0,426.0,395.0,94.0,14.0,0.0,7.0,129.0,34.0,34.0,72.0,27.0,1.0,1.0,0.286,0.327,0.613,0.169,巨人,700003
007,宇都宮葵星,4000000.0,,,,,,,,,,,,,,,,,,,,巨人,2107764
7,長野久義,40000000.0,0.258,54.0,98.0,89.0,23.0,3.0,1.0,0.0,28.0,5.0,14.0,25.0,9.0,0.0,1.0,0.327,0.315,0.641,0.255,巨人,900397
008,相澤白虎,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,2107881
8,丸佳浩,280000000.0,0.278,138.0,595.0,525.0,146.0,18.0,1.0,14.0,208.0,51.0,45.0,93.0,65.0,3.0,8.0,0.36,0.396,0.756,0.156,巨人,800043
009,笹原操希,3900000.0,,,,,,,,,,,,,,,,,,,,巨人,2100225
010,大津綾也,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,
12,萩尾匡也,12000000.0,0.215,56.0,163.0,149.0,32.0,8.0,2.0,2.0,50.0,13.0,12.0,41.0,11.0,1.0,0.0,0.272,0.336,0.607,0.252,巨人,2105013
13,梶谷隆幸,200000000.0,0.188,6.0,17.0,16.0,3.0,0.0,0.0,1.0,6.0,2.0,2.0,4.0,1.0,0.0,0.0,0.235,0.375,0.61,0.235,巨人,
013,J.ティマ,5000000.0,,,,,,,,,,,,,,,,,,,,巨人,
22,小林誠司,30000000.0,0.152,42.0,123.0,105.0,16.0,3.0,0.0,1.0,22.0,4.0,8.0,18.0,9.0,2.0,1.0,0.233,0.21,0.442,0.146,巨人,1300027
022,亀田啓太,4100000.0,,,,,,,,,,,,,,,,,,,,巨人,1550940
23,R.オドーア,200000000.0,,,,,,,,,,,,,,,,,,,,巨人,
23,立岡宗一郎,22000000.0,0.214,48.0,99.0,84.0,18.0,0.0,0.0,0.0,18.0,12.0,8.0,19.0,11.0,0.0,3.0,0.305,0.214,0.52,0.192,巨人,900093
24,大城卓三,130000000.0,0.254,96.0,321.0,283.0,72.0,17.0,0.0,3.0,98.0,19.0,27.0,62.0,31.0,3.0,0.0,0.33,0.346,0.677,0.193,巨人,1700044
024,前田研輝,4000000.0,,,,,,,,,,,,,,,,,,,,巨人,
25,岡本和真,420000000.0,0.28,143.0,611.0,535.0,150.0,37.0,0.0,27.0,268.0,70.0,83.0,97.0,66.0,5.0,1.0,0.362,0.501,0.863,0.159,巨人,
025,岡本大翔,3900000.0,,,,,,,,,,,,,,,,,,,,巨人,
27,岸田行倫,21500000.0,0.242,88.0,298.0,269.0,65.0,10.0,1.0,4.0,89.0,22.0,26.0,43.0,14.0,4.0,2.0,0.287,0.331,0.618,0.144,巨人,1700043
027,北村流音,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,2104605
031,三塚琉生,3700000.0,,,,,,,,,,,,,,,,,,,,巨人,2104612
033,平山功太,4000000.0,,,,,,,,,,,,,,,,,,,,巨人,2112330
35,泉口友汰,10000000.0,0.201,66.0,185.0,164.0,33.0,6.0,1.0,1.0,44.0,10.0,9.0,24.0,18.0,0.0,1.0,0.28,0.268,0.549,0.13,巨人,1750321
37,郡拓也,8800000.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,巨人,1600138
037,マレク・フルプ,,,,,,,,,,,,,,,,,,,,,巨人,
38,岡田悠希,9000000.0,0.143,4.0,9.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.333,0.143,0.476,0.222,巨人,1651302
39,ココ・モンテス,30000000.0,0.272,46.0,159.0,151.0,41.0,15.0,0.0,1.0,59.0,14.0,14.0,21.0,7.0,1.0,1.0,0.308,0.391,0.699,0.132,巨人,
40,中山礼都,22600000.0,0.318,32.0,48.0,44.0,14.0,3.0,0.0,0.0,17.0,2.0,2.0,12.0,4.0,0.0,0.0,0.375,0.386,0.761,0.25,巨人,2000007
42,E.ヘルナンデス,50000000.0,0.294,56.0,240.0,221.0,65.0,11.0,0.0,8.0,100.0,34.0,30.0,58.0,15.0,3.0,0.0,0.346,0.452,0.798,0.242,巨人,
43,重信慎之介,33000000.0,0.067,33.0,18.0,15.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,3.0,0.0,6.0,0.222,0.067,0.289,0.333,巨人,
44,佐々木俊輔,12000000.0,0.231,59.0,156.0,143.0,33.0,5.0,1.0,0.0,40.0,13.0,6.0,44.0,9.0,0.0,2.0,0.275,0.28,0.554,0.282,巨人,2106178
044,大城元,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,
50,オコエ瑠偉,12000000.0,0.261,68.0,157.0,138.0,36.0,9.0,0.0,3.0,54.0,16.0,13.0,35.0,9.0,1.0,4.0,0.309,0.391,0.7,0.223,巨人,
51,浅野翔吾,12300000.0,0.24,40.0,158.0,146.0,35.0,11.0,2.0,3.0,59.0,18.0,18.0,27.0,7.0,2.0,1.0,0.282,0.404,0.686,0.171,巨人,2102410
051,舟越秀虎,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,
55,秋広優人,32500000.0,0.261,26.0,48.0,46.0,12.0,1.0,0.0,0.0,13.0,5.0,1.0,12.0,2.0,0.0,1.0,0.292,0.283,0.574,0.25,巨人,2000009
59,松原聖弥,25000000.0,0.154,9.0,16.0,13.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,3.0,0.0,0.0,0.312,0.154,0.466,0.312,巨人,
59,若林楽人,12200000.0,0.214,27.0,44.0,42.0,9.0,1.0,1.0,1.0,15.0,3.0,7.0,11.0,1.0,1.0,1.0,0.25,0.357,0.607,0.25,巨人,2000070
60,菊田拡和,6400000.0,,,,,,,,,,,,,,,,,,,,巨人,
61,増田陸,14500000.0,0.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.167,0.0,0.167,0.167,巨人,1800024
67,山瀬慎之助,6700000.0,0.333,2.0,6.0,6.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.333,0.333,0.667,0.167,巨人,1900020
069,萩原哲,6200000.0,,,,,,,,,,,,,,,,,,,,巨人,
94,喜多隆介,6300000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,巨人,2000013
95,中田歩夢,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,2107864
98,E.ウレーニャ,6500000.0,0.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.125,0.0,0.125,0.5,巨人,
00,林琢真,14500000.0,0.167,63.0,114.0,102.0,17.0,5.0,1.0,0.0,24.0,11.0,7.0,24.0,8.0,1.0,6.0,0.232,0.235,0.467,0.211,DeNA,1850208
0,大田泰示,50000000.0,,,,,,,,,,,,,,,,,,,,DeNA,900011
1,桑原将志,120000000.0,0.27,106.0,321.0,285.0,77.0,12.0,0.0,5.0,104.0,35.0,24.0,42.0,19.0,4.0,8.0,0.321,0.365,0.685,0.131,DeNA,1100061
2,牧秀悟,230000000.0,0.294,133.0,561.0,517.0,152.0,33.0,0.0,23.0,254.0,76.0,74.0,59.0,37.0,5.0,11.0,0.346,0.491,0.837,0.105,DeNA,2000035
3,タイラー・オースティン,200000000.0,0.316,106.0,445.0,396.0,125.0,34.0,2.0,25.0,238.0,66.0,69.0,88.0,45.0,0.0,0.0,0.382,0.601,0.983,0.198,DeNA,
4,度会隆輝,16000000.0,0.255,75.0,272.0,251.0,64.0,7.0,1.0,3.0,82.0,21.0,24.0,43.0,12.0,7.0,2.0,0.306,0.327,0.633,0.158,DeNA,1850873
5,松尾汐恩,11000000.0,0.211,27.0,40.0,38.0,8.0,3.0,0.0,0.0,11.0,3.0,1.0,8.0,1.0,1.0,0.0,0.25,0.289,0.539,0.2,DeNA,2100277
6,森敬斗,16000000.0,0.251,71.0,200.0,187.0,47.0,12.0,1.0,0.0,61.0,16.0,5.0,43.0,12.0,0.0,8.0,0.295,0.326,0.621,0.215,DeNA,1900030
7,佐野恵太,155000000.0,0.273,139.0,566.0,524.0,143.0,34.0,0.0,8.0,201.0,51.0,62.0,53.0,35.0,4.0,0.0,0.322,0.384,0.705,0.094,DeNA,1600089
8,神里和毅,38000000.0,0.13,25.0,25.0,23.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,12.0,1.0,1.0,2.0,0.2,0.13,0.33,0.48,DeNA,1700059
9,大和,70000000.0,0.247,42.0,94.0,81.0,20.0,1.0,0.0,0.0,21.0,4.0,3.0,12.0,5.0,1.0,1.0,0.289,0.259,0.548,0.128,DeNA,
10,戸柱恭孝,75000000.0,0.244,46.0,97.0,90.0,22.0,4.0,0.0,0.0,26.0,4.0,4.0,15.0,5.0,1.0,0.0,0.292,0.289,0.581,0.155,DeNA,1500064
25,筒香嘉智,300000000.0,0.188,57.0,168.0,149.0,28.0,6.0,3.0,7.0,61.0,12.0,23.0,51.0,16.0,2.0,0.0,0.274,0.409,0.683,0.304,DeNA,1000002
28,勝又温史,6200000.0,,,,,,,,,,,,,,,,,,,,DeNA,1800046
29,伊藤光,65000000.0,0.205,39.0,94.0,88.0,18.0,4.0,0.0,1.0,25.0,7.0,14.0,24.0,4.0,2.0,0.0,0.255,0.284,0.539,0.255,DeNA,800075
31,柴田竜拓,52000000.0,0.261,82.0,34.0,23.0,6.0,0.0,0.0,0.0,6.0,4.0,2.0,7.0,3.0,1.0,1.0,0.37,0.261,0.631,0.206,DeNA,1500063
32,益子京右,5600000.0,,,,,,,,,,,,,,,,,,,,DeNA,1800047
37,楠本泰史,37000000.0,0.172,18.0,31.0,29.0,5.0,1.0,0.0,0.0,6.0,0.0,5.0,5.0,1.0,1.0,0.0,0.226,0.207,0.433,0.161,DeNA,
39,西浦直亨,26000000.0,0.267,8.0,17.0,15.0,4.0,0.0,1.0,0.0,6.0,3.0,1.0,5.0,2.0,0.0,0.0,0.353,0.4,0.753,0.294,DeNA,1300095
44,石上泰輝,8500000.0,0.183,26.0,79.0,71.0,13.0,4.0,0.0,0.0,17.0,3.0,3.0,17.0,6.0,0.0,2.0,0.247,0.239,0.486,0.215,DeNA,2112189
50,山本祐大,23000000.0,0.291,108.0,403.0,358.0,104.0,14.0,2.0,5.0,137.0,29.0,37.0,41.0,27.0,3.0,1.0,0.34,0.383,0.723,0.102,DeNA,1700066
51,宮崎敏郎,200000000.0,0.283,125.0,469.0,410.0,116.0,24.0,0.0,14.0,182.0,49.0,56.0,29.0,52.0,6.0,1.0,0.371,0.444,0.815,0.062,DeNA,1200053
55,井上絢登,7800000.0,0.19,25.0,48.0,42.0,8.0,5.0,0.0,0.0,13.0,2.0,4.0,8.0,2.0,2.0,1.0,0.261,0.31,0.57,0.167,DeNA,2103696
57,東妻純平,6000000.0,0.5,3.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,DeNA,1900033
58,梶原昂希,7500000.0,0.292,91.0,351.0,339.0,99.0,16.0,3.0,4.0,133.0,49.0,30.0,98.0,7.0,4.0,16.0,0.314,0.392,0.707,0.279,DeNA,2103703
60,知野直人,11000000.0,0.111,24.0,22.0,18.0,2.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,4.0,0.0,1.0,0.273,0.167,0.439,0.182,DeNA,1800048
61,蝦名達夫,17500000.0,0.256,76.0,253.0,223.0,57.0,13.0,0.0,3.0,79.0,28.0,17.0,51.0,17.0,6.0,3.0,0.324,0.354,0.678,0.202,DeNA,1900035
63,関根大気,61000000.0,0.227,79.0,142.0,128.0,29.0,2.0,0.0,0.0,31.0,14.0,4.0,19.0,11.0,2.0,2.0,0.298,0.242,0.54,0.134,DeNA,1300038
66,上甲凌大,4400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2105406
67,西巻賢二,5700000.0,,,,,,,,,,,,,,,,,,,,DeNA,1700037
98,京田陽太,50000000.0,0.245,101.0,236.0,216.0,53.0,7.0,1.0,1.0,65.0,18.0,27.0,43.0,13.0,0.0,3.0,0.284,0.301,0.585,0.182,DeNA,1600107
99,マイク・フォード,80000000.0,0.2,6.0,22.0,20.0,4.0,0.0,0.0,1.0,7.0,1.0,2.0,2.0,2.0,0.0,0.0,0.273,0.35,0.623,0.091,DeNA,
100,蓮,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,
103,村川凪,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,
116,九鬼隆平,6500000.0,,,,,,,,,,,,,,,,,,,,DeNA,1600166
125,小笠原蒼,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2112000
130,近藤大雅,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2112221
133,粟飯原龍之介,6100000.0,,,,,,,,,,,,,,,,,,,,DeNA,
144,小深田大地,5600000.0,,,,,,,,,,,,,,,,,,,,DeNA,
193,高見澤郁魅,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2104256
0,木浪聖也,71000000.0,0.214,116.0,409.0,359.0,77.0,13.0,1.0,1.0,95.0,27.0,35.0,64.0,32.0,4.0,1.0,0.285,0.265,0.55,0.156,阪神,1800067
1,森下翔太,38000000.0,0.275,129.0,526.0,458.0,126.0,24.0,2.0,16.0,202.0,64.0,73.0,78.0,53.0,12.0,0.0,0.363,0.441,0.804,0.148,阪神,1850183
2,梅野隆太郎,160000000.0,0.209,95.0,318.0,268.0,56.0,9.0,0.0,0.0,65.0,18.0,15.0,84.0,30.0,1.0,0.0,0.289,0.243,0.532,0.264,阪神,1300073
3,大山悠輔,280000000.0,0.259,130.0,545.0,483.0,125.0,18.0,0.0,14.0,185.0,63.0,68.0,88.0,52.0,7.0,0.0,0.338,0.383,0.721,0.161,阪神,1600113
4,熊谷敬宥,17500000.0,0.125,32.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.125,0.125,0.25,0.222,阪神,1700079
5,近本光司,320000000.0,0.285,141.0,639.0,562.0,160.0,16.0,5.0,6.0,204.0,71.0,45.0,93.0,68.0,5.0,19.0,0.365,0.363,0.728,0.146,阪神,1800065
7,シェルドン・ノイジー,161700000.0,0.231,49.0,149.0,134.0,31.0,5.0,0.0,1.0,39.0,8.0,8.0,16.0,14.0,0.0,1.0,0.302,0.291,0.593,0.107,阪神,
8,佐藤輝明,150000000.0,0.268,120.0,496.0,451.0,121.0,21.0,4.0,16.0,198.0,58.0,70.0,133.0,36.0,5.0,0.0,0.327,0.439,0.766,0.268,阪神,2000051
12,坂本誠志郎,70000000.0,0.223,64.0,218.0,193.0,43.0,3.0,0.0,0.0,46.0,11.0,12.0,38.0,12.0,2.0,0.0,0.274,0.238,0.512,0.174,阪神,1500087
25,渡邉諒,37500000.0,0.26,67.0,137.0,123.0,32.0,5.0,0.0,2.0,43.0,7.0,11.0,34.0,11.0,1.0,0.0,0.321,0.35,0.671,0.248,阪神,1300042
32,井上広大,8400000.0,0.212,23.0,55.0,52.0,11.0,2.0,0.0,3.0,22.0,5.0,8.0,20.0,3.0,0.0,1.0,0.255,0.423,0.678,0.364,阪神,1900045
33,糸原健斗,70000000.0,0.216,89.0,128.0,111.0,24.0,2.0,0.0,0.0,26.0,8.0,9.0,20.0,15.0,1.0,0.0,0.312,0.234,0.547,0.156,阪神,1600117
38,小幡竜平,21000000.0,0.241,50.0,135.0,116.0,28.0,3.0,1.0,1.0,36.0,12.0,9.0,27.0,12.0,0.0,2.0,0.312,0.31,0.623,0.2,阪神,1800066
39,榮枝裕貴,8000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,阪神,2000054
40,井坪陽生,6000000.0,,,,,,,,,,,,,,,,,,,,阪神,2104697
43,高濱祐仁,15000000.0,,,,,,,,,,,,,,,,,,,,阪神,
44,戸井零士,5000000.0,,,,,,,,,,,,,,,,,,,,阪神,2100322
45,遠藤成,5000000.0,,,,,,,,,,,,,,,,,,,,阪神,1900047
51,中野拓夢,150000000.0,0.232,143.0,634.0,547.0,127.0,20.0,2.0,1.0,154.0,63.0,32.0,97.0,46.0,5.0,6.0,0.297,0.282,0.579,0.153,阪神,2000056
52,山田脩也,6000000.0,,,,,,,,,,,,,,,,,,,,阪神,2104274
53,島田海吏,30000000.0,0.275,62.0,94.0,80.0,22.0,2.0,0.0,0.0,24.0,8.0,2.0,16.0,10.0,1.0,5.0,0.363,0.3,0.663,0.17,阪神,1700080
55,ヨハン・ミエセス,73500000.0,0.111,14.0,19.0,18.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.158,0.111,0.269,0.263,阪神,
56,百崎蒼生,5000000.0,,,,,,,,,,,,,,,,,,,,阪神,2104632
57,長坂拳弥,12000000.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,阪神,1600119
58,前川右京,8500000.0,0.269,116.0,362.0,324.0,87.0,16.0,0.0,4.0,115.0,25.0,42.0,50.0,27.0,10.0,0.0,0.343,0.355,0.697,0.138,阪神,1950996
59,藤田健斗,5000000.0,,,,,,,,,,,,,,,,,,,,阪神,1900048
60,小野寺暖,17000000.0,0.148,25.0,29.0,27.0,4.0,0.0,1.0,0.0,6.0,3.0,0.0,10.0,0.0,1.0,0.0,0.179,0.222,0.401,0.345,阪神,1900050
61,豊田寛,7500000.0,0.211,11.0,19.0,19.0,4.0,1.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.211,0.263,0.474,0.263,阪神,1450841
62,植田海,18000000.0,0.273,59.0,11.0,11.0,3.0,0.0,1.0,0.0,5.0,11.0,3.0,3.0,0.0,0.0,4.0,0.273,0.455,0.727,0.273,阪神,1400172
67,高寺望夢,6000000.0,,,,,,,,,,,,,,,,,,,,阪神,2000057
68,中川勇斗,5200000.0,,,,,,,,,,,,,,,,,,,,阪神,2100253
94,原口文仁,31000000.0,0.241,52.0,65.0,58.0,14.0,1.0,0.0,2.0,21.0,5.0,9.0,14.0,5.0,2.0,1.0,0.323,0.362,0.685,0.215,阪神,
95,片山雄哉,4500000.0,,,,,,,,,,,,,,,,,,,,阪神,
97,野口恭佑,4200000.0,0.189,26.0,61.0,53.0,10.0,0.0,0.0,0.0,10.0,6.0,5.0,12.0,5.0,2.0,0.0,0.279,0.189,0.467,0.197,阪神,1850525
126,福島圭音,3000000.0,,,,,,,,,,,,,,,,,,,,阪神,2110225
00,赤羽由紘,7000000.0,0.241,36.0,65.0,58.0,14.0,2.0,0.0,2.0,22.0,4.0,6.0,16.0,1.0,1.0,4.0,0.262,0.379,0.642,0.246,ヤクルト,2000031
0,並木秀尊,15000000.0,0.233,33.0,49.0,43.0,10.0,1.0,0.0,1.0,14.0,15.0,5.0,7.0,1.0,0.0,10.0,0.25,0.326,0.576,0.143,ヤクルト,2000028
1,山田哲人,500000000.0,0.226,110.0,385.0,340.0,77.0,14.0,1.0,14.0,135.0,38.0,39.0,86.0,36.0,5.0,1.0,0.306,0.397,0.704,0.223,ヤクルト,1000132
3,西川遥輝,16000000.0,0.26,113.0,363.0,308.0,80.0,13.0,2.0,1.0,100.0,43.0,24.0,51.0,40.0,6.0,10.0,0.35,0.325,0.675,0.14,ヤクルト,1000100
