player_jersey_number,player_name_jap,player_salary,pitching_ERA,total_games,pitching_W,pitching_L,pitching_IP,pitching_W%,pitching_CG,pitching_SHO,pitching_SV,pitching_H,pitching_SO,pitching_SO%,pitching_R,pitching_ER,pitching_H,pitching_HR,pitching_BB,pitching_HBP,pitching_BB%,Team,player_id
018,木下幹也,4500000.0,,,,,,,,,,,,,,,,,,,,巨人,2000015
19,山崎伊織,90000000.0,2.07,25.0,11.0,4.0,,0.733,1.0,0.0,0.0,0.0,131.0,7.54,40.0,36.0,124.0,9.0,36.0,6.0,2.07,巨人,2000006
019,園田純規,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,2112163
20,戸郷翔征,300000000.0,4.14,21.0,8.0,9.0,111.0,0.471,0.0,0.0,0.0,0.0,87.0,7.05,58.0,51.0,124.0,8.0,46.0,2.0,3.73,巨人,1800028
021,松井颯,6600000.0,,,,,,,,,,,,,,,,,,,,巨人,1850809
023,田村朋輝,3900000.0,,,,,,,,,,,,,,,,,,,,巨人,2107867
26,今村信貴,34000000.0,,,,,,,,,,,,,,,,,,,,巨人,
026,吉村優聖歩,3700000.0,,,,,,,,,,,,,,,,,,,,巨人,2102924
28,高橋礼,37000000.0,,,,,,,,,,,,,,,,,,,,巨人,1700130
028,富田龍,4200000.0,,,,,,,,,,,,,,,,,,,,巨人,2103725
29,フォスター・グリフィン,,1.62,14.0,6.0,1.0,78.0,0.857,0.0,0.0,0.0,0.0,77.0,8.88,15.0,14.0,56.0,1.0,18.0,5.0,2.08,巨人,
029,西川歩,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,2117692
30,近藤大亮,35000000.0,,,,,,,,,,,,,,,,,,,,巨人,
030,吹田志道,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,2117711
31,赤星優志,33000000.0,2.68,22.0,6.0,9.0,121.0,0.4,1.0,1.0,0.0,0.0,88.0,6.55,42.0,36.0,110.0,12.0,19.0,5.0,1.41,巨人,2103689
33,カイル・ケラー,,3.11,45.0,1.0,1.0,,0.5,0.0,0.0,0.0,6.0,49.0,9.52,16.0,16.0,27.0,5.0,22.0,0.0,4.27,巨人,
034,森本哲星,3900000.0,,,,,,,,,,,,,,,,,,,,巨人,2106455
035,エルビス・ルシアーノ,10000000.0,,,,,,,,,,,,,,,,,,,,巨人,
36,馬場皐輔,29000000.0,3.68,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,6.14,4.0,3.0,6.0,0.0,4.0,0.0,4.91,巨人,1700077
41,中川皓太,85000000.0,2.24,63.0,2.0,4.0,,0.333,0.0,0.0,0.0,36.0,57.0,9.8,16.0,13.0,55.0,4.0,12.0,3.0,2.06,巨人,1500052
041,黄錦豪,,,,,,,,,,,,,,,,,,,,,巨人,2114860
042,フランシス・グズマン,,,,,,,,,,,,,,,,,,,,,巨人,
45,田中瑛斗,7500000.0,2.13,62.0,1.0,3.0,,0.25,0.0,0.0,0.0,36.0,38.0,6.75,13.0,12.0,45.0,3.0,20.0,2.0,3.55,巨人,1700027
46,又木鉄平,10000000.0,4.72,5.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,8.0,5.4,7.0,7.0,16.0,1.0,2.0,1.0,1.35,巨人,2108022
47,森田駿哉,13500000.0,3.58,9.0,3.0,4.0,,0.429,0.0,0.0,0.0,0.0,25.0,5.97,19.0,15.0,35.0,4.0,14.0,1.0,3.35,巨人,1450977
047,鴨打瑛二,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,
48,田中千晴,15200000.0,,,,,,,,,,,,,,,,,,,,巨人,2107899
49,アルベルト・バルドナード,,3.29,19.0,1.0,0.0,,1.0,0.0,0.0,0.0,6.0,13.0,8.56,5.0,5.0,8.0,0.0,10.0,0.0,6.59,巨人,
53,高梨雄平,150000000.0,3.6,21.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,5.0,16.0,9.6,6.0,6.0,14.0,0.0,14.0,3.0,8.4,巨人,1600100
054,直江大輔,6000000.0,,,,,,,,,,,,,,,,,,,,巨人,
57,宮原駿介,8000000.0,3.68,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,14.0,8.59,6.0,6.0,12.0,2.0,4.0,0.0,2.45,巨人,2117397
58,船迫大雅,56000000.0,2.81,57.0,2.0,3.0,48.0,0.4,0.0,0.0,0.0,17.0,43.0,8.06,15.0,15.0,34.0,8.0,14.0,2.0,2.62,巨人,1450689
62,横川凱,19000000.0,2.59,25.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,1.0,41.0,5.59,20.0,19.0,63.0,5.0,16.0,3.0,2.18,巨人,1800026
63,泉圭輔,43500000.0,5.84,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,8.76,9.0,8.0,14.0,2.0,6.0,2.0,4.38,巨人,1800111
063,花田侑樹,4200000.0,,,,,,,,,,,,,,,,,,,,巨人,2050382
64,大江竜聖,24500000.0,,,,,,,,,,,,,,,,,,,,巨人,1600064
64,山田龍聖,9500000.0,4.5,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.25,2.0,2.0,3.0,1.0,1.0,1.0,2.25,巨人,1750087
65,石川達也,16000000.0,2.14,41.0,5.0,4.0,59.0,0.556,0.0,0.0,0.0,3.0,46.0,7.02,16.0,14.0,54.0,2.0,19.0,1.0,2.9,巨人,2000040
66,平内龍太,32000000.0,5.74,12.0,1.0,1.0,,0.5,0.0,0.0,0.0,1.0,9.0,5.17,10.0,10.0,18.0,1.0,1.0,0.0,0.57,巨人,2000005
68,菊地大稀,24000000.0,1.8,7.0,1.0,1.0,10.0,0.5,0.0,0.0,0.0,0.0,16.0,14.4,3.0,2.0,7.0,1.0,4.0,0.0,3.6,巨人,2103705
068,代木大和,6300000.0,,,,,,,,,,,,,,,,,,,,巨人,2050423
077,石田隼都,5500000.0,,,,,,,,,,,,,,,,,,,,巨人,1950832
90,石田充冴,6000000.0,,,,,,,,,,,,,,,,,,,,巨人,2117689
91,堀田賢慎,16600000.0,5.24,8.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,13.0,5.24,13.0,13.0,23.0,4.0,11.0,1.0,4.43,巨人,1900016
92,ライデル・マルティネス,1200000000.0,1.11,58.0,3.0,2.0,,0.6,0.0,0.0,46.0,3.0,65.0,10.32,7.0,7.0,32.0,3.0,11.0,0.0,1.75,巨人,
95,戸田懐生,6800000.0,3.38,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,3.38,巨人,
97,井上温大,34000000.0,3.7,20.0,4.0,8.0,107.0,0.333,0.0,0.0,0.0,0.0,100.0,8.41,48.0,44.0,115.0,15.0,19.0,2.0,1.6,巨人,1900019
99,京本眞,4600000.0,,,,,,,,,,,,,,,,,,,,巨人,2100478
11,東克樹,210000000.0,2.19,24.0,14.0,8.0,,0.636,2.0,0.0,0.0,0.0,123.0,6.9,50.0,39.0,142.0,15.0,26.0,5.0,1.46,DeNA,1700058
12,竹田祐,16000000.0,1.69,6.0,4.0,1.0,,0.8,0.0,0.0,0.0,0.0,27.0,6.51,7.0,7.0,23.0,3.0,10.0,1.0,2.41,DeNA,1650915
13,伊勢大夢,92500000.0,2.89,55.0,0.0,5.0,53.0,0.0,0.0,0.0,13.0,32.0,58.0,9.85,17.0,17.0,46.0,3.0,13.0,1.0,2.21,DeNA,1900032
14,石田健大,100000000.0,,,,,,,,,,,,,,,,,,,,DeNA,1400110
15,徳山壮磨,20000000.0,,,,,,,,,,,,,,,,,,,,DeNA,
16,大貫晋一,72000000.0,3.09,11.0,2.0,6.0,67.0,0.25,1.0,1.0,0.0,0.0,44.0,5.91,24.0,23.0,67.0,4.0,13.0,3.0,1.75,DeNA,1800045
17,三嶋一輝,65000000.0,10.8,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,5.4,10.0,8.0,13.0,1.0,6.0,0.0,8.1,DeNA,
18,小園健太,6900000.0,5.4,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,7.2,3.0,3.0,3.0,1.0,4.0,0.0,7.2,DeNA,2100345
19,山崎康晃,300000000.0,4.2,17.0,0.0,3.0,15.0,0.0,0.0,0.0,1.0,1.0,12.0,7.2,7.0,7.0,14.0,4.0,7.0,0.0,4.2,DeNA,1400109
20,坂本裕哉,37000000.0,3.16,35.0,4.0,1.0,37.0,0.8,0.0,0.0,0.0,4.0,33.0,8.03,14.0,13.0,35.0,2.0,10.0,1.0,2.43,DeNA,1900031
22,入江大生,33500000.0,3.15,50.0,3.0,3.0,,0.5,0.0,0.0,22.0,6.0,45.0,8.87,18.0,16.0,33.0,6.0,19.0,1.0,3.74,DeNA,2000034
24,吉野光樹,14000000.0,4.7,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,9.39,5.0,4.0,8.0,2.0,5.0,0.0,5.87,DeNA,2105707
27,藤浪晋太郎,50000000.0,4.09,6.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,19.0,7.77,10.0,10.0,20.0,1.0,9.0,2.0,3.68,DeNA,1200062
30,篠木健太郎,12000000.0,10.12,3.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,3.0,5.06,6.0,6.0,6.0,1.0,4.0,1.0,6.75,DeNA,1850838
34,松本凌人,12500000.0,7.36,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.45,3.0,3.0,5.0,0.0,4.0,0.0,9.82,DeNA,2108557
35,橋本達弥,6500000.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,9.0,DeNA,2105007
36,森下瑠大,5500000.0,,,,,,,,,,,,,,,,,,,,DeNA,2100260
38,森唯斗,40000000.0,3.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,DeNA,
39,若松尚輝,8000000.0,7.88,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.38,7.0,7.0,14.0,1.0,1.0,0.0,1.12,DeNA,2107753
40,松本隆之介,5600000.0,,,,,,,,,,,,,,,,,,,,DeNA,2000036
41,佐々木千隼,35000000.0,4.15,20.0,2.0,1.0,,0.667,0.0,0.0,0.0,4.0,20.0,8.31,10.0,10.0,20.0,1.0,11.0,1.0,4.57,DeNA,1600141
42,アンドレ・ジャクソン,238000000.0,2.33,25.0,10.0,7.0,,0.588,0.0,0.0,0.0,0.0,109.0,6.51,46.0,39.0,134.0,9.0,55.0,9.0,3.29,DeNA,
043,深沢鳳介,5200000.0,,,,,,,,,,,,,,,,,,,,DeNA,2100109
45,森原康平,100000000.0,2.57,30.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,11.0,25.0,8.04,9.0,8.0,20.0,1.0,3.0,1.0,0.96,DeNA,1600096
46,坂口翔颯,7000000.0,,,,,,,,,,,,,,,,,,,,DeNA,2105081
48,京山将弥,24500000.0,,,,,,,,,,,,,,,,,,,,DeNA,
52,浜地真澄,28000000.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,DeNA,1600116
53,中川颯,16000000.0,1.93,27.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,16.0,6.17,6.0,5.0,26.0,1.0,8.0,2.0,3.09,DeNA,2000099
54,石田裕太郎,13000000.0,3.57,21.0,3.0,5.0,,0.375,1.0,1.0,0.0,1.0,94.0,9.33,42.0,36.0,73.0,10.0,21.0,0.0,2.08,DeNA,2112182
59,平良拳太郎,26000000.0,2.95,12.0,4.0,3.0,55.0,0.571,1.0,1.0,0.0,1.0,46.0,7.53,19.0,18.0,54.0,5.0,11.0,1.0,1.8,DeNA,1300031
62,ローワン・ウィック,143000000.0,0.84,40.0,4.0,1.0,,0.8,0.0,0.0,5.0,21.0,49.0,10.34,4.0,4.0,25.0,0.0,11.0,3.0,2.32,DeNA,
64,中川虎大,15200000.0,3.16,30.0,0.0,1.0,,0.0,0.0,0.0,1.0,3.0,25.0,8.77,9.0,9.0,24.0,3.0,7.0,0.0,2.45,DeNA,1700067
65,宮城滝太,6400000.0,2.09,50.0,4.0,1.0,,0.8,0.0,0.0,0.0,14.0,44.0,7.66,15.0,12.0,40.0,1.0,24.0,0.0,4.18,DeNA,1800049
68,岩田将貴,5600000.0,18.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,9.0,DeNA,2000059
69,アンソニー・ケイ,150000000.0,1.74,24.0,9.0,6.0,155.0,0.6,1.0,1.0,0.0,0.0,130.0,7.55,31.0,30.0,111.0,8.0,41.0,3.0,2.38,DeNA,
91,庄司陽斗,4200000.0,,,,,,,,,,,,,,,,,,,,DeNA,2112149
92,堀岡隼人,7000000.0,3.46,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,13.15,6.0,5.0,17.0,1.0,8.0,0.0,5.54,DeNA,1600072
93,ジョフレック・ディアス,6600000.0,,,,,,,,,,,,,,,,,,,,DeNA,
96,トレバー・バウアー,900000000.0,4.51,21.0,4.0,10.0,,0.286,2.0,1.0,0.0,0.0,119.0,8.01,67.0,67.0,135.0,15.0,48.0,4.0,3.23,DeNA,
98,ハンセル・マルセリーノ,8700000.0,13.5,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,20.25,2.0,2.0,1.0,0.0,3.0,1.0,20.25,DeNA,
101,草野陽斗,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,
102,清水麻成,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2106428
103,金渕光希,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2117690
108,今野瑠斗,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,
111,吉岡暖,3400000.0,,,,,,,,,,,,,,,,,,,,DeNA,2113630
199,笠谷俊介,12000000.0,,,,,,,,,,,,,,,,,,,,DeNA,
00,ハビー・ゲラ,300000000.0,13.5,6.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,4.0,7.71,7.0,7.0,10.0,0.0,5.0,0.0,9.64,阪神,
13,岩崎優,200000000.0,2.1,53.0,1.0,3.0,,0.25,0.0,0.0,31.0,8.0,40.0,7.01,15.0,12.0,49.0,1.0,13.0,0.0,2.28,阪神,1300075
14,岩貞祐太,100000000.0,2.12,29.0,3.0,1.0,,0.75,0.0,0.0,0.0,4.0,22.0,6.67,7.0,7.0,30.0,1.0,7.0,0.0,2.12,阪神,1300070
15,西純矢,30000000.0,,,,,,,,,,,,,,,,,,,,阪神,1900044
16,西勇輝,300000000.0,5.79,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,3.86,3.0,3.0,7.0,0.0,2.0,0.0,3.86,阪神,900062
18,伊原陵人,16000000.0,2.29,28.0,5.0,7.0,110.0,0.417,0.0,0.0,0.0,1.0,81.0,6.63,36.0,28.0,95.0,4.0,25.0,2.0,2.05,阪神,1850363
19,下村海翔,14500000.0,,,,,,,,,,,,,,,,,,,,阪神,2110265
20,ジョン・デュプランティエ,116000000.0,1.39,15.0,6.0,3.0,,0.667,2.0,2.0,0.0,0.0,113.0,11.22,19.0,14.0,53.0,1.0,20.0,6.0,1.99,阪神,
24,工藤泰成,4200000.0,3.31,18.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,16.0,8.82,7.0,6.0,12.0,0.0,13.0,1.0,7.16,阪神,2112146
26,椎葉剛,9500000.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,阪神,2105582
27,伊藤将司,140000000.0,3.07,14.0,4.0,3.0,88.0,0.571,1.0,1.0,0.0,0.0,49.0,5.01,31.0,30.0,78.0,8.0,12.0,0.0,1.23,阪神,2000052
28,今朝丸裕喜,7200000.0,,,,,,,,,,,,,,,,,,,,阪神,2109682
29,高橋遥人,25000000.0,2.28,8.0,3.0,1.0,,0.75,0.0,0.0,0.0,0.0,48.0,9.97,16.0,11.0,38.0,3.0,8.0,0.0,1.66,阪神,1700078
30,門別啓人,8700000.0,4.43,12.0,2.0,3.0,,0.4,0.0,0.0,0.0,0.0,28.0,5.64,22.0,22.0,55.0,5.0,15.0,3.0,3.02,阪神,2104016
31,早川太貴,4200000.0,0.0,3.0,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,5.0,3.97,0.0,0.0,8.0,0.0,2.0,1.0,1.59,阪神,2112127
34,漆原大晟,25000000.0,0.0,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,9.0,6.94,0.0,0.0,5.0,0.0,5.0,0.0,3.86,阪神,
35,才木浩人,120000000.0,1.55,24.0,12.0,6.0,157.0,0.667,3.0,2.0,0.0,0.0,122.0,6.99,29.0,27.0,123.0,6.0,44.0,1.0,2.52,阪神,1600115
36,畠世周,20000000.0,0.0,12.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,3.0,2.19,0.0,0.0,8.0,0.0,5.0,0.0,3.65,阪神,1600060
37,及川雅貴,30000000.0,0.87,66.0,6.0,3.0,62.0,0.667,0.0,0.0,1.0,46.0,66.0,9.58,8.0,6.0,34.0,2.0,17.0,2.0,2.47,阪神,1900046
41,村上頌樹,80000000.0,2.1,26.0,14.0,4.0,,0.778,3.0,3.0,0.0,0.0,144.0,7.39,41.0,41.0,131.0,9.0,25.0,7.0,1.28,阪神,2000055
42,ニック・ネルソン,135000000.0,1.93,23.0,2.0,1.0,,0.667,0.0,0.0,0.0,7.0,25.0,6.89,7.0,7.0,29.0,2.0,9.0,2.0,2.48,阪神,
46,島本浩也,45000000.0,1.88,16.0,2.0,1.0,,0.667,0.0,0.0,0.0,2.0,6.0,3.77,3.0,3.0,12.0,1.0,3.0,1.0,1.88,阪神,1000164
47,桐敷拓馬,88000000.0,2.84,43.0,2.0,1.0,38.0,0.667,0.0,0.0,1.0,13.0,35.0,8.29,13.0,12.0,45.0,0.0,7.0,2.0,1.66,阪神,2103707
48,茨木秀俊,5000000.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.38,0.0,0.0,1.0,0.0,1.0,0.0,3.38,阪神,2107862
49,大竹耕太郎,90000000.0,2.85,16.0,9.0,4.0,98.0,0.692,1.0,1.0,0.0,0.0,48.0,4.41,31.0,31.0,87.0,5.0,7.0,8.0,0.64,阪神,1700137
50,富田蓮,28000000.0,3.09,9.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,10.0,3.86,8.0,8.0,26.0,0.0,3.0,0.0,1.16,阪神,2106172
54,木下里都,10000000.0,3.29,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,12.0,7.9,7.0,5.0,18.0,0.0,2.0,0.0,1.32,阪神,2112444
63,石黒佑弥,8000000.0,4.5,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,7.0,7.88,4.0,4.0,9.0,1.0,2.0,0.0,2.25,阪神,2106233
64,岡留英貴,20000000.0,1.93,10.0,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,2.0,1.93,2.0,2.0,7.0,1.0,3.0,0.0,2.89,阪神,2103848
65,湯浅京己,37000000.0,2.52,40.0,4.0,4.0,,0.5,0.0,0.0,0.0,22.0,27.0,6.81,10.0,10.0,26.0,1.0,15.0,2.0,3.79,阪神,1800070
66,津田淳哉,7200000.0,,,,,,,,,,,,,,,,,,,,阪神,2112141
69,石井大智,82000000.0,0.17,53.0,1.0,0.0,53.0,1.0,0.0,0.0,9.0,36.0,42.0,7.13,1.0,1.0,37.0,0.0,7.0,1.0,1.19,阪神,2000058
82,グラント・ハートウィグ,58000000.0,3.65,16.0,2.0,0.0,,1.0,0.0,0.0,0.0,5.0,8.0,5.84,5.0,5.0,9.0,1.0,7.0,1.0,5.11,阪神,
85,ラファエル・ドリス,14800000.0,1.93,20.0,2.0,2.0,,0.5,0.0,0.0,0.0,5.0,16.0,7.71,4.0,4.0,14.0,1.0,5.0,0.0,2.41,阪神,
92,川原陸,5200000.0,,,,,,,,,,,,,,,,,,,,阪神,
98,佐藤蓮,6000000.0,,,,,,,,,,,,,,,,,,,,阪神,
