season,ID,SeqNo,game_id,game_kind_id,game_date,date_jpn,time_jpn,week_day_jpn,stadium_id,stadium_name_jpn,round,DhF,game_state,game_result,home_score,home_team_id,home_team_short_name,home_team_name_en,home_team_name_en_short,home_team_initial,home_section,away_score,away_team_id,away_team_short_name,away_team_name_en,away_team_name_en_short,away_team_initial,away_section,stadium_name_short,last_updated,creation_date
2020,609837,11,2020022401,5,2020-02-24 13:00:00+09:00,20200224,1300,2,87,名護市営球場,1,0,2,2,2,8,日本ハム,Fighters,F,日,1,5,3,ＤｅＮＡ,Bay Stars,DB,デ,1,名護,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609838,12,2020022402,5,2020-02-24 13:00:00+09:00,20200224,1300,2,139,浦添市民球場,1,0,2,3,2,2,ヤクルト,Swallows,S,ヤ,1,2,5,阪神,Tigers,T,神,1,浦添,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609839,13,2020022403,5,2020-02-24 13:00:00+09:00,20200224,1300,2,20,北谷公園野球場,1,0,2,1,5,4,中日,Dragons,D,中,1,3,376,楽天,Golden Eagles,E,楽,1,北谷,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609840,14,2020022404,5,2020-02-24 13:00:00+09:00,20200224,1300,2,88,沖縄セルラースタジアム那覇,1,0,2,2,8,1,巨人,Giants,G,巨,1,9,6,広島,Carp,C,広,1,那覇,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609841,15,2020022905,5,2020-02-29 12:30:00+09:00,20200229,1230,7,121,佐賀県立森林公園野球場,1,0,4,,,7,西武,Lions,L,西,1,,3,ＤｅＮＡ,Bay Stars,DB,デ,1,佐賀,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609842,16,2020022903,5,2020-02-29 13:00:00+09:00,20200229,1300,7,8,ZOZOマリンスタジアム,1,0,2,2,2,9,ロッテ,Marines,M,ロ,1,4,376,楽天,Golden Eagles,E,楽,1,ZOZOマリン,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609843,17,2020022906,5,2020-02-29 13:00:00+09:00,20200229,1300,7,11,福岡PayPayドーム,1,0,2,2,4,12,ソフトバンク,Hawks,H,ソ,1,5,5,阪神,Tigers,T,神,1,PayPayドーム,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609844,18,2020022901,5,2020-02-29 14:00:00+09:00,20200229,1400,7,109,札幌ドーム,1,0,2,1,4,8,日本ハム,Fighters,F,日,1,3,11,オリックス,Buffaloes,B,オ,1,札幌ドーム,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609845,19,2020022904,5,2020-02-29 14:00:00+09:00,20200229,1400,7,4,ナゴヤドーム,1,0,2,1,3,4,中日,Dragons,D,中,1,1,6,広島,Carp,C,広,1,ナゴヤドーム,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609846,20,2020022902,5,2020-02-29 17:00:00+09:00,20200229,1700,7,1,東京ドーム,1,0,2,2,3,1,巨人,Giants,G,巨,1,5,2,ヤクルト,Swallows,S,ヤ,1,東京ドーム,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609847,1,2020030105,5,2020-03-01 12:30:00+09:00,20200301,1230,1,84,長崎県営野球場,1,0,2,1,3,7,西武,Lions,L,西,1,1,3,ＤｅＮＡ,Bay Stars,DB,デ,1,長崎,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609848,2,2020030101,5,2020-03-01 13:00:00+09:00,20200301,1300,1,109,札幌ドーム,2,0,2,1,7,8,日本ハム,Fighters,F,日,1,3,11,オリックス,Buffaloes,B,オ,1,札幌ドーム,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609849,3,2020030103,5,2020-03-01 13:00:00+09:00,20200301,1300,1,8,ZOZOマリンスタジアム,2,0,2,1,3,9,ロッテ,Marines,M,ロ,1,2,376,楽天,Golden Eagles,E,楽,1,ZOZOマリン,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609850,4,2020030106,5,2020-03-01 13:00:00+09:00,20200301,1300,1,11,福岡PayPayドーム,2,0,2,1,4,12,ソフトバンク,Hawks,H,ソ,1,1,5,阪神,Tigers,T,神,1,PayPayドーム,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609851,5,2020030102,5,2020-03-01 14:00:00+09:00,20200301,1400,1,1,東京ドーム,2,0,2,2,2,1,巨人,Giants,G,巨,1,3,2,ヤクルト,Swallows,S,ヤ,1,東京ドーム,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609852,6,2020030104,5,2020-03-01 14:00:00+09:00,20200301,1400,1,4,ナゴヤドーム,2,0,2,2,2,4,中日,Dragons,D,中,1,8,6,広島,Carp,C,広,1,ナゴヤドーム,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609853,7,2020030302,5,2020-03-03 13:00:00+09:00,20200303,1300,3,114,草薙総合運動場野球場,2,0,2,1,4,376,楽天,Golden Eagles,E,楽,1,2,3,ＤｅＮＡ,Bay Stars,DB,デ,1,静岡,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609854,8,2020030303,5,2020-03-03 13:00:00+09:00,20200303,1300,3,190,ナゴヤ球場,1,0,2,2,0,4,中日,Dragons,D,中,1,6,7,西武,Lions,L,西,1,ナゴヤ球場,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609855,9,2020030305,5,2020-03-03 13:00:00+09:00,20200303,1300,3,11,福岡PayPayドーム,1,0,2,2,0,12,ソフトバンク,Hawks,H,ソ,1,2,2,ヤクルト,Swallows,S,ヤ,1,PayPayドーム,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609856,10,2020030301,5,2020-03-03 18:00:00+09:00,20200303,1800,3,109,札幌ドーム,2,0,2,1,3,8,日本ハム,Fighters,F,日,1,0,1,巨人,Giants,G,巨,1,札幌ドーム,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609857,11,2020030304,5,2020-03-03 18:00:00+09:00,20200303,1800,3,9,京セラドーム大阪,1,0,2,1,6,11,オリックス,Buffaloes,B,オ,1,2,9,ロッテ,Marines,M,ロ,1,京セラD大阪,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609858,12,2020030402,5,2020-03-04 11:00:00+09:00,20200304,1100,4,114,草薙総合運動場野球場,3,0,2,1,9,376,楽天,Golden Eagles,E,楽,1,2,3,ＤｅＮＡ,Bay Stars,DB,デ,1,静岡,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609859,13,2020030403,5,2020-03-04 13:00:00+09:00,20200304,1300,4,190,ナゴヤ球場,2,0,3,,6,4,中日,Dragons,D,中,1,1,7,西武,Lions,L,西,1,ナゴヤ球場,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609860,14,2020030404,5,2020-03-04 13:00:00+09:00,20200304,1300,4,5,阪神甲子園球場,2,0,4,,,5,阪神,Tigers,T,神,1,,6,広島,Carp,C,広,1,甲子園,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609861,15,2020030405,5,2020-03-04 14:00:00+09:00,20200304,1400,4,9,京セラドーム大阪,2,0,2,3,6,11,オリックス,Buffaloes,B,オ,1,6,9,ロッテ,Marines,M,ロ,1,京セラD大阪,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609862,16,2020030401,5,2020-03-04 18:00:00+09:00,20200304,1800,4,109,札幌ドーム,3,0,2,3,7,8,日本ハム,Fighters,F,日,1,7,1,巨人,Giants,G,巨,1,札幌ドーム,2020-03-15 09:00:24+00:00,2020-03-15 08:59:21+00:00
2020,609863,17,2020030406,5,2020-03-04 18:00:00+09:00,20200304,1800,4,11,福岡PayPayドーム,2,0,2,1,8,12,ソフトバンク,Hawks,H,ソ,1,1,2,ヤクルト,Swallows,S,ヤ,1,PayPayドーム,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609864,18,2020030501,5,2020-03-05 13:00:00+09:00,20200305,1300,5,114,草薙総合運動場野球場,4,0,2,1,4,376,楽天,Golden Eagles,E,楽,1,0,3,ＤｅＮＡ,Bay Stars,DB,デ,1,静岡,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609865,19,2020030502,5,2020-03-05 13:00:00+09:00,20200305,1300,5,32,ウインク球場,3,0,4,,,11,オリックス,Buffaloes,B,オ,1,,9,ロッテ,Marines,M,ロ,1,姫路,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609866,20,2020030503,5,2020-03-05 18:00:00+09:00,20200305,1800,5,11,福岡PayPayドーム,3,0,2,1,5,12,ソフトバンク,Hawks,H,ソ,1,3,2,ヤクルト,Swallows,S,ヤ,1,PayPayドーム,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609867,21,2020030601,5,2020-03-06 13:00:00+09:00,20200306,1300,6,114,草薙総合運動場野球場,2,0,2,1,3,376,楽天,Golden Eagles,E,楽,1,1,4,中日,Dragons,D,中,1,静岡,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609868,22,2020030602,5,2020-03-06 13:00:00+09:00,20200306,1300,6,5,阪神甲子園球場,1,0,2,1,3,5,阪神,Tigers,T,神,1,0,8,日本ハム,Fighters,F,日,1,甲子園,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609869,23,2020030604,5,2020-03-06 13:00:00+09:00,20200306,1300,6,30014,MAZDA Zoom-Zoom スタジアム広島,1,0,2,1,2,6,広島,Carp,C,広,1,1,7,西武,Lions,L,西,1,マツダスタジアム,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609870,24,2020030603,5,2020-03-06 18:00:00+09:00,20200306,1800,6,9,京セラドーム大阪,1,0,2,1,1,11,オリックス,Buffaloes,B,オ,1,0,1,巨人,Giants,G,巨,1,京セラD大阪,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609871,25,2020030701,5,2020-03-07 13:00:00+09:00,20200307,1300,7,2,明治神宮野球場,1,0,2,2,3,2,ヤクルト,Swallows,S,ヤ,1,8,9,ロッテ,Marines,M,ロ,1,神宮,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609872,26,2020030702,5,2020-03-07 13:00:00+09:00,20200307,1300,7,114,草薙総合運動場野球場,3,0,2,1,7,376,楽天,Golden Eagles,E,楽,1,1,4,中日,Dragons,D,中,1,静岡,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609873,27,2020030703,5,2020-03-07 13:00:00+09:00,20200307,1300,7,3,横浜スタジアム,1,0,2,1,4,3,ＤｅＮＡ,Bay Stars,DB,デ,1,2,12,ソフトバンク,Hawks,H,ソ,1,横浜,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609874,28,2020030704,5,2020-03-07 13:00:00+09:00,20200307,1300,7,5,阪神甲子園球場,2,0,2,2,1,5,阪神,Tigers,T,神,1,12,8,日本ハム,Fighters,F,日,1,甲子園,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609875,29,2020030706,5,2020-03-07 13:00:00+09:00,20200307,1300,7,30014,MAZDA Zoom-Zoom スタジアム広島,2,0,2,2,5,6,広島,Carp,C,広,1,11,7,西武,Lions,L,西,1,マツダスタジアム,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609876,30,2020030705,5,2020-03-07 14:00:00+09:00,20200307,1400,7,9,京セラドーム大阪,2,0,2,3,4,11,オリックス,Buffaloes,B,オ,1,4,1,巨人,Giants,G,巨,1,京セラD大阪,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609877,31,2020030801,5,2020-03-08 13:00:00+09:00,20200308,1300,1,2,明治神宮野球場,2,0,4,,,2,ヤクルト,Swallows,S,ヤ,1,,9,ロッテ,Marines,M,ロ,1,神宮,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609878,32,2020030802,5,2020-03-08 13:00:00+09:00,20200308,1300,1,114,草薙総合運動場野球場,4,0,4,,,376,楽天,Golden Eagles,E,楽,1,,4,中日,Dragons,D,中,1,静岡,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609879,33,2020030803,5,2020-03-08 13:00:00+09:00,20200308,1300,1,3,横浜スタジアム,2,0,4,,,3,ＤｅＮＡ,Bay Stars,DB,デ,1,,12,ソフトバンク,Hawks,H,ソ,1,横浜,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609880,34,2020030804,5,2020-03-08 13:00:00+09:00,20200308,1300,1,5,阪神甲子園球場,1,0,2,3,4,5,阪神,Tigers,T,神,1,4,1,巨人,Giants,G,巨,1,甲子園,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609881,35,2020030805,5,2020-03-08 13:00:00+09:00,20200308,1300,1,9,京セラドーム大阪,3,0,2,2,1,11,オリックス,Buffaloes,B,オ,1,3,8,日本ハム,Fighters,F,日,1,京セラD大阪,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609882,36,2020030806,5,2020-03-08 13:00:00+09:00,20200308,1300,1,30014,MAZDA Zoom-Zoom スタジアム広島,3,0,2,3,3,6,広島,Carp,C,広,1,3,7,西武,Lions,L,西,1,マツダスタジアム,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609883,37,2020031002,5,2020-03-10 11:00:00+09:00,20200310,1100,3,114,草薙総合運動場野球場,1,0,4,,,376,楽天,Golden Eagles,E,楽,1,,7,西武,Lions,L,西,1,静岡,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609884,38,2020031001,5,2020-03-10 13:00:00+09:00,20200310,1300,3,2,明治神宮野球場,2,0,3,,0,2,ヤクルト,Swallows,S,ヤ,1,2,6,広島,Carp,C,広,1,神宮,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609885,39,2020031003,5,2020-03-10 13:00:00+09:00,20200310,1300,3,3,横浜スタジアム,1,0,4,,,3,ＤｅＮＡ,Bay Stars,DB,デ,1,,5,阪神,Tigers,T,神,1,横浜,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609886,40,2020031004,5,2020-03-10 13:00:00+09:00,20200310,1300,3,8,ZOZOマリンスタジアム,1,0,4,,,9,ロッテ,Marines,M,ロ,1,,8,日本ハム,Fighters,F,日,1,ZOZOマリン,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609887,41,2020031005,5,2020-03-10 13:00:00+09:00,20200310,1300,3,9,京セラドーム大阪,1,0,2,1,5,11,オリックス,Buffaloes,B,オ,1,1,4,中日,Dragons,D,中,1,京セラD大阪,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609888,42,2020031006,5,2020-03-10 13:00:00+09:00,20200310,1300,3,11,福岡PayPayドーム,1,0,2,1,10,12,ソフトバンク,Hawks,H,ソ,1,2,1,巨人,Giants,G,巨,1,PayPayドーム,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609889,43,2020031101,5,2020-03-11 13:00:00+09:00,20200311,1300,4,2,明治神宮野球場,2,0,2,2,1,2,ヤクルト,Swallows,S,ヤ,1,3,5,阪神,Tigers,T,神,1,神宮,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609890,44,2020031102,5,2020-03-11 13:00:00+09:00,20200311,1300,4,114,草薙総合運動場野球場,1,0,2,1,9,376,楽天,Golden Eagles,E,楽,1,2,7,西武,Lions,L,西,1,静岡,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609891,45,2020031103,5,2020-03-11 13:00:00+09:00,20200311,1300,4,3,横浜スタジアム,1,0,2,1,7,3,ＤｅＮＡ,Bay Stars,DB,デ,1,1,6,広島,Carp,C,広,1,横浜,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609892,46,2020031104,5,2020-03-11 13:00:00+09:00,20200311,1300,4,8,ZOZOマリンスタジアム,1,0,2,3,3,9,ロッテ,Marines,M,ロ,1,3,8,日本ハム,Fighters,F,日,1,ZOZOマリン,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609893,47,2020031105,5,2020-03-11 14:00:00+09:00,20200311,1400,4,9,京セラドーム大阪,2,0,2,2,2,11,オリックス,Buffaloes,B,オ,1,4,4,中日,Dragons,D,中,1,京セラD大阪,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609894,48,2020031106,5,2020-03-11 18:00:00+09:00,20200311,1800,4,11,福岡PayPayドーム,2,0,2,1,6,12,ソフトバンク,Hawks,H,ソ,1,3,1,巨人,Giants,G,巨,1,PayPayドーム,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609895,49,2020031302,5,2020-03-13 13:00:00+09:00,20200313,1300,6,7,メットライフドーム,1,0,2,1,7,7,西武,Lions,L,西,1,2,2,ヤクルト,Swallows,S,ヤ,1,メットライフ,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609896,50,2020031305,5,2020-03-13 14:00:00+09:00,20200313,1400,6,9,京セラドーム大阪,1,0,2,1,6,5,阪神,Tigers,T,神,1,5,11,オリックス,Buffaloes,B,オ,1,京セラD大阪,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609897,51,2020031301,5,2020-03-13 18:00:00+09:00,20200313,1800,6,109,札幌ドーム,2,0,2,2,0,8,日本ハム,Fighters,F,日,1,1,3,ＤｅＮＡ,Bay Stars,DB,デ,1,札幌ドーム,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609898,52,2020031303,5,2020-03-13 18:00:00+09:00,20200313,1800,6,1,東京ドーム,2,0,2,2,2,1,巨人,Giants,G,巨,1,3,376,楽天,Golden Eagles,E,楽,1,東京ドーム,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609899,53,2020031304,5,2020-03-13 18:00:00+09:00,20200313,1800,6,4,ナゴヤドーム,1,0,2,1,4,4,中日,Dragons,D,中,1,3,9,ロッテ,Marines,M,ロ,1,ナゴヤドーム,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609900,54,2020031306,5,2020-03-13 18:00:00+09:00,20200313,1800,6,11,福岡PayPayドーム,1,0,2,1,10,12,ソフトバンク,Hawks,H,ソ,1,5,6,広島,Carp,C,広,1,PayPayドーム,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609901,55,2020031402,5,2020-03-14 13:00:00+09:00,20200314,1300,7,7,メットライフドーム,2,0,2,1,1,7,西武,Lions,L,西,1,0,2,ヤクルト,Swallows,S,ヤ,1,メットライフ,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609902,56,2020031406,5,2020-03-14 13:00:00+09:00,20200314,1300,7,11,福岡PayPayドーム,2,0,2,3,4,12,ソフトバンク,Hawks,H,ソ,1,4,6,広島,Carp,C,広,1,PayPayドーム,2020-03-15 09:00:26+00:00,2020-03-15 08:59:21+00:00
2020,609903,57,2020031401,5,2020-03-14 14:00:00+09:00,20200314,1400,7,109,札幌ドーム,3,0,2,1,8,8,日本ハム,Fighters,F,日,1,7,3,ＤｅＮＡ,Bay Stars,DB,デ,1,札幌ドーム,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609904,58,2020031404,5,2020-03-14 14:00:00+09:00,20200314,1400,7,4,ナゴヤドーム,2,0,2,1,3,4,中日,Dragons,D,中,1,2,9,ロッテ,Marines,M,ロ,1,ナゴヤドーム,2020-03-15 09:00:26+00:00,2020-03-15 08:59:21+00:00
2020,609905,59,2020031405,5,2020-03-14 14:00:00+09:00,20200314,1400,7,9,京セラドーム大阪,2,0,2,2,4,11,オリックス,Buffaloes,B,オ,1,10,5,阪神,Tigers,T,神,1,京セラD大阪,2020-03-15 09:00:26+00:00,2020-03-15 08:59:21+00:00
2020,609906,60,2020031403,5,2020-03-14 17:00:00+09:00,20200314,1700,7,1,東京ドーム,3,0,2,3,3,1,巨人,Giants,G,巨,1,3,376,楽天,Golden Eagles,E,楽,1,東京ドーム,2020-03-15 09:00:25+00:00,2020-03-15 08:59:21+00:00
2020,609907,61,2020031501,5,2020-03-15 13:00:00+09:00,20200315,1300,1,109,札幌ドーム,4,0,2,2,1,8,日本ハム,Fighters,F,日,1,7,3,ＤｅＮＡ,Bay Stars,DB,デ,1,札幌ドーム,2020-03-15 09:00:26+00:00,2020-03-15 08:59:21+00:00
2020,609908,62,2020031502,5,2020-03-15 13:00:00+09:00,20200315,1300,1,7,メットライフドーム,3,0,2,1,3,7,西武,Lions,L,西,1,1,2,ヤクルト,Swallows,S,ヤ,1,メットライフ,2020-03-15 09:00:26+00:00,2020-03-15 08:59:21+00:00
2020,609909,63,2020031505,5,2020-03-15 13:00:00+09:00,20200315,1300,1,9,京セラドーム大阪,3,0,2,2,4,11,オリックス,Buffaloes,B,オ,1,6,5,阪神,Tigers,T,神,1,京セラD大阪,2020-03-15 09:00:26+00:00,2020-03-15 08:59:21+00:00
2020,609910,64,2020031503,5,2020-03-15 14:00:00+09:00,20200315,1400,1,1,東京ドーム,4,0,2,2,3,1,巨人,Giants,G,巨,1,7,376,楽天,Golden Eagles,E,楽,1,東京ドーム,2020-03-15 09:00:26+00:00,2020-03-15 08:59:21+00:00
2020,609911,65,2020031504,5,2020-03-15 14:00:00+09:00,20200315,1400,1,4,ナゴヤドーム,3,0,2,1,4,4,中日,Dragons,D,中,1,2,9,ロッテ,Marines,M,ロ,1,ナゴヤドーム,2020-03-15 09:00:26+00:00,2020-03-15 08:59:21+00:00
2020,609912,66,2020031506,5,2020-03-15 14:00:00+09:00,20200315,1400,1,30014,MAZDA Zoom-Zoom スタジアム広島,3,0,2,2,0,6,広島,Carp,C,広,1,6,12,ソフトバンク,Hawks,H,ソ,1,マツダスタジアム,2020-03-15 09:00:26+00:00,2020-03-15 08:59:21+00:00
2020,841675,1,2020061901,1,2020-06-19 18:00:00+09:00,20200619,1800,6,1,東京ドーム,1,0,2,1,3,1,巨人,Giants,G,巨,1,2,5,阪神,Tigers,T,神,1,東京ドーム,2020-11-25 13:39:12+00:00,2020-11-25 13:38:49+00:00
2020,841676,2,2020061902,1,2020-06-19 18:00:00+09:00,20200619,1800,6,2,明治神宮野球場,1,0,2,2,7,2,ヤクルト,Swallows,S,ヤ,1,9,4,中日,Dragons,D,中,1,神宮,2020-11-25 13:39:12+00:00,2020-11-25 13:38:49+00:00
2020,841677,3,2020061903,1,2020-06-19 18:00:00+09:00,20200619,1800,6,3,横浜スタジアム,1,0,2,2,1,3,ＤｅＮＡ,Bay Stars,DB,デ,1,5,6,広島,Carp,C,広,1,横浜,2020-11-25 13:39:12+00:00,2020-11-25 13:38:49+00:00
2020,841678,4,2020062001,1,2020-06-20 14:00:00+09:00,20200620,1400,7,1,東京ドーム,2,0,2,1,11,1,巨人,Giants,G,巨,1,1,5,阪神,Tigers,T,神,1,東京ドーム,2020-11-25 13:39:12+00:00,2020-11-25 13:38:49+00:00
2020,841679,5,2020062002,1,2020-06-20 14:00:00+09:00,20200620,1400,7,2,明治神宮野球場,2,0,2,1,6,2,ヤクルト,Swallows,S,ヤ,1,2,4,中日,Dragons,D,中,1,神宮,2020-11-25 13:39:12+00:00,2020-11-25 13:38:49+00:00
2020,841680,6,2020062003,1,2020-06-20 14:00:00+09:00,20200620,1400,7,3,横浜スタジアム,2,0,2,2,5,3,ＤｅＮＡ,Bay Stars,DB,デ,1,10,6,広島,Carp,C,広,1,横浜,2020-11-25 13:39:12+00:00,2020-11-25 13:38:49+00:00
2020,841681,7,2020062101,1,2020-06-21 13:00:00+09:00,20200621,1300,1,1,東京ドーム,3,0,2,1,7,1,巨人,Giants,G,巨,1,1,5,阪神,Tigers,T,神,1,東京ドーム,2020-11-25 13:39:12+00:00,2020-11-25 13:38:49+00:00
2020,841682,8,2020062102,1,2020-06-21 13:00:00+09:00,20200621,1300,1,2,明治神宮野球場,3,0,2,2,0,2,ヤクルト,Swallows,S,ヤ,1,3,4,中日,Dragons,D,中,1,神宮,2020-11-25 13:39:12+00:00,2020-11-25 13:38:49+00:00
