season,ID,SeqNo,game_id,game_kind_id,game_date,date_jpn,time_jpn,week_day_jpn,stadium_id,stadium_name_jpn,round,DhF,game_state,game_result,home_score,home_team_id,home_team_short_name,home_team_name_en,home_team_name_en_short,home_team_initial,home_section,away_score,away_team_id,away_team_short_name,away_team_name_en,away_team_name_en_short,away_team_initial,away_section,stadium_name_short,last_updated,creation_date
2023,1584052,2,2021012570,5,2023-03-04 13:00:00+09:00,20230304,1300,7,3,横浜スタジアム,1,0,2,2,1,3,DeNA,Bay Stars,DB,デ,1,4,7,西武,Lions,L,西,1,横浜,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584053,3,2021012571,5,2023-03-04 13:00:00+09:00,20230304,1300,7,5,阪神甲子園球場,1,0,2,2,2,5,阪神,Tigers,T,神,1,4,11,オリックス,Buffaloes,B,オ,1,甲子園,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584054,4,2021012568,5,2023-03-04 14:00:00+09:00,20230304,1400,7,109,札幌ドーム,2,0,2,1,9,8,日本ハム,Fighters,F,日,1,6,376,楽天,Golden Eagles,E,楽,1,札幌ドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584055,5,2021012572,5,2023-03-04 14:00:00+09:00,20230304,1400,7,11,福岡PayPayドーム,1,0,2,2,0,12,ソフトバンク,Hawks,H,ソ,1,2,6,広島,Carp,C,広,1,PayPayドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584056,6,2021012573,5,2023-03-05 13:00:00+09:00,20230305,1300,1,109,札幌ドーム,3,0,2,2,4,8,日本ハム,Fighters,F,日,1,5,376,楽天,Golden Eagles,E,楽,1,札幌ドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584057,7,2021012574,5,2023-03-05 13:00:00+09:00,20230305,1300,1,8,ZOZOマリンスタジアム,2,0,2,3,1,9,ロッテ,Marines,M,ロ,1,1,2,ヤクルト,Swallows,S,ヤ,1,ZOZOマリン,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584058,8,2021012575,5,2023-03-05 13:00:00+09:00,20230305,1300,1,3,横浜スタジアム,2,0,2,1,3,3,DeNA,Bay Stars,DB,デ,1,1,7,西武,Lions,L,西,1,横浜,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584059,9,2021012576,5,2023-03-05 13:00:00+09:00,20230305,1300,1,5,阪神甲子園球場,2,0,2,2,2,5,阪神,Tigers,T,神,1,7,11,オリックス,Buffaloes,B,オ,1,甲子園,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584060,10,2021012577,5,2023-03-05 13:00:00+09:00,20230305,1300,1,11,福岡PayPayドーム,2,0,2,1,3,12,ソフトバンク,Hawks,H,ソ,1,0,6,広島,Carp,C,広,1,PayPayドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584061,11,2021012578,5,2023-03-07 13:00:00+09:00,20230307,1300,3,114,草薙総合運動場野球場,1,0,2,2,0,376,楽天,Golden Eagles,E,楽,1,1,3,DeNA,Bay Stars,DB,デ,1,静岡,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584062,12,2021012579,5,2023-03-07 13:00:00+09:00,20230307,1300,3,8,ZOZOマリンスタジアム,1,0,2,1,4,9,ロッテ,Marines,M,ロ,1,2,8,日本ハム,Fighters,F,日,1,ZOZOマリン,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584063,13,2021012580,5,2023-03-07 18:00:00+09:00,20230307,1800,3,11,福岡PayPayドーム,1,0,2,1,6,12,ソフトバンク,Hawks,H,ソ,1,0,2,ヤクルト,Swallows,S,ヤ,1,PayPayドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584064,14,2021012581,5,2023-03-08 13:00:00+09:00,20230308,1300,4,114,草薙総合運動場野球場,2,0,2,1,5,376,楽天,Golden Eagles,E,楽,1,4,3,DeNA,Bay Stars,DB,デ,1,静岡,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584065,15,2021012582,5,2023-03-08 13:00:00+09:00,20230308,1300,4,8,ZOZOマリンスタジアム,2,0,2,2,1,9,ロッテ,Marines,M,ロ,1,7,8,日本ハム,Fighters,F,日,1,ZOZOマリン,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584066,16,2021012583,5,2023-03-08 13:00:00+09:00,20230308,1300,4,7,ベルーナドーム,1,0,2,3,1,7,西武,Lions,L,西,1,1,4,中日,Dragons,D,中,1,ベルーナドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584067,17,2021012584,5,2023-03-08 18:00:00+09:00,20230308,1800,4,11,福岡PayPayドーム,2,0,2,3,8,12,ソフトバンク,Hawks,H,ソ,1,8,2,ヤクルト,Swallows,S,ヤ,1,PayPayドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584068,18,2021012585,5,2023-03-09 13:00:00+09:00,20230309,1300,5,114,草薙総合運動場野球場,3,0,2,1,3,376,楽天,Golden Eagles,E,楽,1,2,3,DeNA,Bay Stars,DB,デ,1,静岡,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584069,19,2021012586,5,2023-03-09 13:00:00+09:00,20230309,1300,5,7,ベルーナドーム,2,0,2,1,8,7,西武,Lions,L,西,1,1,4,中日,Dragons,D,中,1,ベルーナドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584070,20,2021012587,5,2023-03-09 14:00:00+09:00,20230309,1400,5,9,京セラドーム大阪,3,0,2,2,1,11,オリックス,Buffaloes,B,オ,1,5,5,阪神,Tigers,T,神,1,京セラD大阪,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584071,21,2021012588,5,2023-03-09 18:00:00+09:00,20230309,1800,5,11,福岡PayPayドーム,3,0,2,2,4,12,ソフトバンク,Hawks,H,ソ,1,10,2,ヤクルト,Swallows,S,ヤ,1,PayPayドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584072,22,2021012589,5,2023-03-10 13:00:00+09:00,20230310,1300,6,114,草薙総合運動場野球場,1,0,2,2,2,376,楽天,Golden Eagles,E,楽,1,3,9,ロッテ,Marines,M,ロ,1,静岡,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584073,23,2021012591,5,2023-03-10 13:00:00+09:00,20230310,1300,6,5,阪神甲子園球場,2,0,2,1,6,5,阪神,Tigers,T,神,1,0,8,日本ハム,Fighters,F,日,1,甲子園,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584074,24,2021012590,5,2023-03-10 14:00:00+09:00,20230310,1400,6,9,京セラドーム大阪,1,0,2,1,3,11,オリックス,Buffaloes,B,オ,1,0,1,巨人,Giants,G,巨,1,京セラD大阪,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584075,25,2021012592,5,2023-03-11 13:00:00+09:00,20230311,1300,7,114,草薙総合運動場野球場,2,0,2,1,6,376,楽天,Golden Eagles,E,楽,1,5,9,ロッテ,Marines,M,ロ,1,静岡,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584076,26,2021012594,5,2023-03-11 13:00:00+09:00,20230311,1300,7,3,横浜スタジアム,2,0,2,2,5,3,DeNA,Bay Stars,DB,デ,1,9,4,中日,Dragons,D,中,1,横浜,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584077,27,2021012596,5,2023-03-11 13:00:00+09:00,20230311,1300,7,5,阪神甲子園球場,3,0,2,2,4,5,阪神,Tigers,T,神,1,5,8,日本ハム,Fighters,F,日,1,甲子園,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584078,28,2021012597,5,2023-03-11 13:00:00+09:00,20230311,1300,7,30014,MAZDA Zoom-Zoom スタジアム広島,1,0,2,1,4,6,広島,Carp,C,広,1,0,2,ヤクルト,Swallows,S,ヤ,1,マツダスタジアム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584079,29,2021012593,5,2023-03-11 14:00:00+09:00,20230311,1400,7,7,ベルーナドーム,1,0,2,2,2,7,西武,Lions,L,西,1,5,12,ソフトバンク,Hawks,H,ソ,1,ベルーナドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584080,30,2021012595,5,2023-03-11 14:00:00+09:00,20230311,1400,7,9,京セラドーム大阪,2,0,2,1,5,11,オリックス,Buffaloes,B,オ,1,4,1,巨人,Giants,G,巨,1,京セラD大阪,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584081,31,2021012598,5,2023-03-12 13:00:00+09:00,20230312,1300,1,114,草薙総合運動場野球場,3,0,2,2,4,376,楽天,Golden Eagles,E,楽,1,6,9,ロッテ,Marines,M,ロ,1,静岡,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584082,32,2021012599,5,2023-03-12 13:00:00+09:00,20230312,1300,1,7,ベルーナドーム,2,0,2,1,3,7,西武,Lions,L,西,1,0,12,ソフトバンク,Hawks,H,ソ,1,ベルーナドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584083,33,2021012600,5,2023-03-12 13:00:00+09:00,20230312,1300,1,3,横浜スタジアム,3,0,2,2,0,3,DeNA,Bay Stars,DB,デ,1,8,4,中日,Dragons,D,中,1,横浜,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584084,34,2021012602,5,2023-03-12 13:00:00+09:00,20230312,1300,1,5,阪神甲子園球場,1,0,2,1,5,5,阪神,Tigers,T,神,1,3,1,巨人,Giants,G,巨,1,甲子園,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584085,35,2021012603,5,2023-03-12 13:00:00+09:00,20230312,1300,1,30014,MAZDA Zoom-Zoom スタジアム広島,2,0,2,2,2,6,広島,Carp,C,広,1,5,2,ヤクルト,Swallows,S,ヤ,1,マツダスタジアム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584086,36,2021012601,5,2023-03-12 14:00:00+09:00,20230312,1400,1,9,京セラドーム大阪,1,0,2,2,2,11,オリックス,Buffaloes,B,オ,1,4,8,日本ハム,Fighters,F,日,1,京セラD大阪,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584087,37,2021012605,5,2023-03-14 13:00:00+09:00,20230314,1300,3,114,草薙総合運動場野球場,1,0,2,3,2,376,楽天,Golden Eagles,E,楽,1,2,11,オリックス,Buffaloes,B,オ,1,静岡,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584088,38,2021012606,5,2023-03-14 13:00:00+09:00,20230314,1300,3,2,明治神宮野球場,3,0,2,1,4,2,ヤクルト,Swallows,S,ヤ,1,2,9,ロッテ,Marines,M,ロ,1,神宮,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584089,39,2021012607,5,2023-03-14 13:00:00+09:00,20230314,1300,3,3,横浜スタジアム,1,0,2,2,6,3,DeNA,Bay Stars,DB,デ,1,11,5,阪神,Tigers,T,神,1,横浜,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584090,40,2021012609,5,2023-03-14 13:00:00+09:00,20230314,1300,3,57,リブワーク藤崎台球場,1,0,2,2,0,12,ソフトバンク,Hawks,H,ソ,1,3,1,巨人,Giants,G,巨,1,熊本,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584091,41,2021012604,5,2023-03-14 14:00:00+09:00,20230314,1400,3,100202,ES CON FIELD HOKKAIDO,1,0,2,2,1,8,日本ハム,Fighters,F,日,1,3,7,西武,Lions,L,西,1,エスコンF,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584092,42,2021012608,5,2023-03-14 14:00:00+09:00,20230314,1400,3,4,バンテリンドーム ナゴヤ,2,0,2,3,2,4,中日,Dragons,D,中,1,2,6,広島,Carp,C,広,1,バンテリンドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584093,43,2021012611,5,2023-03-15 13:00:00+09:00,20230315,1300,4,114,草薙総合運動場野球場,2,0,2,1,3,376,楽天,Golden Eagles,E,楽,1,1,11,オリックス,Buffaloes,B,オ,1,静岡,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584094,44,2021012612,5,2023-03-15 13:00:00+09:00,20230315,1300,4,2,明治神宮野球場,4,0,2,2,3,2,ヤクルト,Swallows,S,ヤ,1,4,9,ロッテ,Marines,M,ロ,1,神宮,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584095,45,2021012613,5,2023-03-15 13:00:00+09:00,20230315,1300,4,3,横浜スタジアム,2,0,2,2,0,3,DeNA,Bay Stars,DB,デ,1,2,5,阪神,Tigers,T,神,1,横浜,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584096,46,2021012614,5,2023-03-15 14:00:00+09:00,20230315,1400,4,4,バンテリンドーム ナゴヤ,3,0,2,1,8,4,中日,Dragons,D,中,1,7,6,広島,Carp,C,広,1,バンテリンドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584097,47,2021012610,5,2023-03-15 15:00:00+09:00,20230315,1500,4,100202,ES CON FIELD HOKKAIDO,2,0,2,1,2,8,日本ハム,Fighters,F,日,1,1,7,西武,Lions,L,西,1,エスコンF,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584098,48,2021012615,5,2023-03-15 18:00:00+09:00,20230315,1800,4,11,福岡PayPayドーム,2,0,2,2,1,12,ソフトバンク,Hawks,H,ソ,1,2,1,巨人,Giants,G,巨,1,PayPayドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584099,49,2021012616,5,2023-03-16 18:00:00+09:00,20230316,1800,5,11,福岡PayPayドーム,3,0,2,2,1,12,ソフトバンク,Hawks,H,ソ,1,5,1,巨人,Giants,G,巨,1,PayPayドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584100,50,2021012617,5,2023-03-17 13:00:00+09:00,20230317,1300,6,2,明治神宮野球場,2,0,2,2,0,2,ヤクルト,Swallows,S,ヤ,1,8,5,阪神,Tigers,T,神,1,神宮,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584101,51,2021012618,5,2023-03-17 13:00:00+09:00,20230317,1300,6,8,ZOZOマリンスタジアム,1,0,2,2,3,9,ロッテ,Marines,M,ロ,1,4,7,西武,Lions,L,西,1,ZOZOマリン,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584102,52,2021012620,5,2023-03-17 13:00:00+09:00,20230317,1300,6,30086,大阪シティ信用金庫スタジアム,1,0,2,3,4,11,オリックス,Buffaloes,B,オ,1,4,6,広島,Carp,C,広,1,シティS,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584103,53,2021012619,5,2023-03-17 18:00:00+09:00,20230317,1800,6,4,バンテリンドーム ナゴヤ,1,0,2,3,4,4,中日,Dragons,D,中,1,4,376,楽天,Golden Eagles,E,楽,1,バンテリンドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584104,54,2021012621,5,2023-03-17 18:00:00+09:00,20230317,1800,6,11,福岡PayPayドーム,1,0,2,1,4,12,ソフトバンク,Hawks,H,ソ,1,3,3,DeNA,Bay Stars,DB,デ,1,PayPayドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584105,55,2021012623,5,2023-03-18 13:00:00+09:00,20230318,1300,7,2,明治神宮野球場,3,0,4,,,2,ヤクルト,Swallows,S,ヤ,1,,5,阪神,Tigers,T,神,1,神宮,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584106,56,2021012624,5,2023-03-18 13:00:00+09:00,20230318,1300,7,8,ZOZOマリンスタジアム,2,0,4,,,9,ロッテ,Marines,M,ロ,1,,7,西武,Lions,L,西,1,ZOZOマリン,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584107,57,2021012626,5,2023-03-18 13:00:00+09:00,20230318,1300,7,30014,MAZDA Zoom-Zoom スタジアム広島,2,0,2,2,1,6,広島,Carp,C,広,1,2,11,オリックス,Buffaloes,B,オ,1,マツダスタジアム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584108,58,2021012625,5,2023-03-18 14:00:00+09:00,20230318,1400,7,4,バンテリンドーム ナゴヤ,2,0,2,1,6,4,中日,Dragons,D,中,1,2,376,楽天,Golden Eagles,E,楽,1,バンテリンドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584109,59,2021012627,5,2023-03-18 14:00:00+09:00,20230318,1400,7,11,福岡PayPayドーム,2,0,2,2,2,12,ソフトバンク,Hawks,H,ソ,1,5,3,DeNA,Bay Stars,DB,デ,1,PayPayドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584110,60,2021012622,5,2023-03-18 18:00:00+09:00,20230318,1800,7,1,東京ドーム,1,0,2,1,5,1,巨人,Giants,G,巨,1,4,8,日本ハム,Fighters,F,日,1,東京ドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584111,61,2021012629,5,2023-03-19 13:00:00+09:00,20230319,1300,1,2,明治神宮野球場,3,0,2,1,3,2,ヤクルト,Swallows,S,ヤ,1,0,5,阪神,Tigers,T,神,1,神宮,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584112,62,2021012630,5,2023-03-19 13:00:00+09:00,20230319,1300,1,8,ZOZOマリンスタジアム,2,0,2,1,2,9,ロッテ,Marines,M,ロ,1,1,7,西武,Lions,L,西,1,ZOZOマリン,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584113,63,2021012632,5,2023-03-19 13:00:00+09:00,20230319,1300,1,30014,MAZDA Zoom-Zoom スタジアム広島,3,0,2,3,5,6,広島,Carp,C,広,1,5,11,オリックス,Buffaloes,B,オ,1,マツダスタジアム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584114,64,2021012633,5,2023-03-19 13:00:00+09:00,20230319,1300,1,11,福岡PayPayドーム,3,0,2,1,4,12,ソフトバンク,Hawks,H,ソ,1,2,3,DeNA,Bay Stars,DB,デ,1,PayPayドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584115,65,2021012628,5,2023-03-19 14:00:00+09:00,20230319,1400,1,1,東京ドーム,2,0,2,2,0,1,巨人,Giants,G,巨,1,4,8,日本ハム,Fighters,F,日,1,東京ドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584116,66,2021012631,5,2023-03-19 14:00:00+09:00,20230319,1400,1,4,バンテリンドーム ナゴヤ,3,0,2,2,2,4,中日,Dragons,D,中,1,4,376,楽天,Golden Eagles,E,楽,1,バンテリンドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584117,67,2021012636,5,2023-03-21 13:00:00+09:00,20230321,1300,3,2,明治神宮野球場,2,0,2,1,3,2,ヤクルト,Swallows,S,ヤ,1,2,376,楽天,Golden Eagles,E,楽,1,神宮,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584118,68,2021012637,5,2023-03-21 13:00:00+09:00,20230321,1300,3,7,ベルーナドーム,1,0,2,1,2,7,西武,Lions,L,西,1,1,5,阪神,Tigers,T,神,1,ベルーナドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584119,69,2021012638,5,2023-03-21 13:00:00+09:00,20230321,1300,3,8,ZOZOマリンスタジアム,1,0,2,1,2,9,ロッテ,Marines,M,ロ,1,1,6,広島,Carp,C,広,1,ZOZOマリン,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584120,70,2021012634,5,2023-03-21 14:00:00+09:00,20230321,1400,3,100202,ES CON FIELD HOKKAIDO,1,0,2,1,5,8,日本ハム,Fighters,F,日,1,0,12,ソフトバンク,Hawks,H,ソ,1,エスコンF,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584121,71,2021012635,5,2023-03-21 14:00:00+09:00,20230321,1400,3,1,東京ドーム,2,0,2,2,0,1,巨人,Giants,G,巨,1,1,3,DeNA,Bay Stars,DB,デ,1,東京ドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584122,72,2021012639,5,2023-03-21 14:00:00+09:00,20230321,1400,3,9,京セラドーム大阪,1,0,2,1,4,11,オリックス,Buffaloes,B,オ,1,2,4,中日,Dragons,D,中,1,京セラD大阪,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584123,73,2021012642,5,2023-03-22 13:00:00+09:00,20230322,1300,4,2,明治神宮野球場,1,0,2,1,2,2,ヤクルト,Swallows,S,ヤ,1,0,3,DeNA,Bay Stars,DB,デ,1,神宮,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584124,74,2021012643,5,2023-03-22 13:00:00+09:00,20230322,1300,4,7,ベルーナドーム,1,0,2,3,3,7,西武,Lions,L,西,1,3,376,楽天,Golden Eagles,E,楽,1,ベルーナドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584125,75,2021012644,5,2023-03-22 13:00:00+09:00,20230322,1300,4,8,ZOZOマリンスタジアム,2,0,2,1,5,9,ロッテ,Marines,M,ロ,1,0,6,広島,Carp,C,広,1,ZOZOマリン,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584126,76,2021012645,5,2023-03-22 14:00:00+09:00,20230322,1400,4,9,京セラドーム大阪,2,0,2,1,6,11,オリックス,Buffaloes,B,オ,1,0,4,中日,Dragons,D,中,1,京セラD大阪,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584127,77,2021012640,5,2023-03-22 18:00:00+09:00,20230322,1800,4,100202,ES CON FIELD HOKKAIDO,2,0,2,1,4,8,日本ハム,Fighters,F,日,1,2,12,ソフトバンク,Hawks,H,ソ,1,エスコンF,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584128,78,2021012641,5,2023-03-22 18:00:00+09:00,20230322,1800,4,1,東京ドーム,2,0,2,1,6,1,巨人,Giants,G,巨,1,4,5,阪神,Tigers,T,神,1,東京ドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584129,79,2021012646,5,2023-03-24 18:00:00+09:00,20230324,1800,6,100202,ES CON FIELD HOKKAIDO,1,0,2,1,3,8,日本ハム,Fighters,F,日,1,1,2,ヤクルト,Swallows,S,ヤ,1,エスコンF,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584130,80,2021012647,5,2023-03-24 18:00:00+09:00,20230324,1800,6,7,ベルーナドーム,3,0,2,2,1,7,西武,Lions,L,西,1,4,3,DeNA,Bay Stars,DB,デ,1,ベルーナドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584131,81,2021012648,5,2023-03-24 18:00:00+09:00,20230324,1800,6,1,東京ドーム,1,0,2,2,1,1,巨人,Giants,G,巨,1,4,376,楽天,Golden Eagles,E,楽,1,東京ドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584132,82,2021012649,5,2023-03-24 18:00:00+09:00,20230324,1800,6,4,バンテリンドーム ナゴヤ,1,0,2,1,1,4,中日,Dragons,D,中,1,0,9,ロッテ,Marines,M,ロ,1,バンテリンドーム,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
2023,1584133,83,2021012650,5,2023-03-24 18:00:00+09:00,20230324,1800,6,9,京セラドーム大阪,4,0,2,1,5,11,オリックス,Buffaloes,B,オ,1,2,5,阪神,Tigers,T,神,1,京セラD大阪,2023-03-26 08:29:24+00:00,2023-03-26 08:29:20+00:00
