season,game_id,game_date,player_id,player_name_jap,player_jersey_number,position,team_id,batting_G,batting_GS,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_SO,batting_HBP,batting_SH,batting_SF,batting_E,pitcher_order_number,pitching_G,pitching_GS,pitching_W,pitching_L,pitching_ERA,pitching_IP,pitching_IP_str,pitching_CG,pitching_SHO,pitching_SV,pitching_H,pitching_R,pitching_ER,pitching_HR,pitching_IBB,pitching_BB,pitching_SO,pitching_HBP,pitching_BK,pitching_BF,pitching_PI
2023,2021012773,2023-04-22,800081,中村　晃,7,一,12,1.0,1,4,4,0,2,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,900081,西野　勇士,29,,9,,,,,,,,,,,,,,,,,,,1,1.0,,3,0,3.50,7.0,7.0,,,0,2,0,0,0,,1,6,1,,25,96
2023,2021012773,2023-04-22,1000035,今宮　健太,6,遊,12,1.0,1,4,4,0,1,0,0,0,0,0,,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1000128,柳田　悠岐,9,指,12,1.0,1,4,3,0,0,0,0,0,0,0,,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1000175,牧原　大成,8,二中,12,1.0,1,4,3,0,1,0,0,0,0,0,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1000176,甲斐　拓也,19,捕,12,1.0,1,2,2,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1100097,近藤　健介,3,左,12,1.0,1,4,4,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1100119,嘉弥真　新也,57,,12,,,,,,,,,,,,,,,,,,,3,1.0,0.0,0,0,0.00,1.0,1.0,,,0,1,0,0,0,,0,2,0,,4,13
2023,2021012773,2023-04-22,1160568,ガルビス,0,打二,12,1.0,0,1,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1200096,田村　龍弘,27,捕,9,1.0,1,4,4,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1300054,井上　晴哉,44,一,9,1.0,1,2,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1300087,古川　侑利,63,,12,,,,,,,,,,,,,,,,,,,5,1.0,0.0,0,0,3.00,1.0,1.0,,,0,0,0,0,0,,0,2,0,,3,17
2023,2021012773,2023-04-22,1300093,嶺井　博希,12,捕,12,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1400126,松本　裕樹,66,,12,,,,,,,,,,,,,,,,,,,2,1.0,0.0,0,0,0.00,0.3333333333333333,0.1,,,0,0,0,0,0,,0,1,0,,2,7
2023,2021012773,2023-04-22,1400127,栗原　陵矢,24,三,12,1.0,1,4,4,0,0,0,0,0,0,0,,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1400176,藤井　皓哉,48,,12,,,,,,,,,,,,,,,,,,,1,1.0,,2,1,1.04,4.666666666666667,4.2,,,0,3,3,2,0,,3,5,0,,20,91
2023,2021012773,2023-04-22,1400188,中村　奨吾,8,二,9,1.0,1,4,4,0,1,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1460080,ポランコ,22,指,9,1.0,1,4,3,1,0,0,0,0,0,0,,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1500117,平沢　大河,13,右,9,1.0,1,4,4,0,1,0,0,0,1,0,,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1500141,茶谷　健太,67,走一,9,1.0,0,2,2,1,1,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1550517,大津　亮介,26,,12,,,,,,,,,,,,,,,,,,,4,1.0,0.0,0,0,4.70,1.0,1.0,,,0,4,3,1,0,,0,0,0,,7,24
2023,2021012773,2023-04-22,1700026,西村　天裕,40,,9,,,,,,,,,,,,,,,,,,,2,1.0,0.0,0,0,0.00,1.0,1.0,,,0,2,0,0,0,,0,1,0,,5,17
2023,2021012773,2023-04-22,1700092,安田　尚憲,5,三,9,1.0,1,4,4,1,2,1,0,0,1,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1700131,増田　珠,33,右,12,1.0,1,4,3,0,0,0,0,0,0,0,,0,2,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1700135,周東　佑京,23,中左,12,1.0,1,3,3,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1800037,坂本　光士郎,36,,9,,,,,,,,,,,,,,,,,,,3,1.0,0.0,0,0,0.00,1.0,1.0,,,0,1,0,0,0,,0,1,0,,4,14
2023,2021012773,2023-04-22,1800050,藤原　恭大,1,中,9,1.0,1,4,4,1,1,1,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,1800053,山口　航輝,51,左,9,1.0,1,4,4,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,2000089,小川　龍成,57,走二,9,1.0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012773,2023-04-22,2106798,友杉　篤輝,10,遊,9,1.0,1,4,3,1,2,0,0,0,2,0,,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,600026,炭谷　銀仁朗,26,捕,376,1.0,1,4,3,0,0,0,0,0,0,0,,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,600066,平野　佳寿,16,,11,,,,,,,,,,,,,,,,,,,2,1.0,0.0,0,0,1.80,1.0,1.0,,,4,2,0,0,0,,1,1,0,,5,17
2023,2021012758,2023-04-19,900056,浅村　栄斗,3,二,376,1.0,1,4,3,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1000100,西川　遥輝,6,走,376,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1100130,岡島　豪郎,27,右,376,1.0,1,4,4,1,1,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1100132,島内　宏明,35,左,376,1.0,1,4,4,0,1,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1160424,ゴンザレス,8,一,11,1.0,1,4,4,0,0,0,0,0,0,0,,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1300100,森　友哉,4,捕,11,1.0,1,4,3,1,2,1,0,0,0,0,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1400196,宗　佑磨,6,三,11,1.0,1,4,3,0,1,0,0,0,0,0,,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1400202,小田　裕也,50,走右,11,1.0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1460250,フランコ,23,指,376,1.0,1,4,4,0,1,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1500135,杉本　裕太郎,99,左,11,1.0,1,4,4,0,0,0,0,0,0,0,,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1600003,茂木　栄五郎,5,走,376,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1600094,田中　和基,25,走左,376,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1600101,西口　直人,62,,376,,,,,,,,,,,,,,,,,,,3,1.0,0.0,0,3,4.00,1.0,1.0,,,0,3,1,1,0,,0,0,0,,6,24
2023,2021012758,2023-04-19,1700034,山崎　剛,34,遊,376,1.0,1,4,4,0,1,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1700109,田嶋　大樹,29,,11,,,,,,,,,,,,,,,,,,,1,1.0,,2,1,2.66,8.0,8.0,,,0,4,1,1,0,,3,4,0,,31,96
2023,2021012758,2023-04-19,1800044,伊藤　裕季也,39,一,376,1.0,1,3,2,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1800098,太田　椋,31,二,11,1.0,1,4,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1800099,頓宮　裕真,44,打,11,1.0,0,1,1,0,1,0,0,0,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1800102,宜保　翔,53,走指,11,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1800104,中川　圭太,67,中,11,1.0,1,3,2,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1800117,辰己　涼介,8,中,376,1.0,1,4,2,0,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
2023,2021012758,2023-04-19,1800124,鈴木　翔天,56,,376,,,,,,,,,,,,,,,,,,,2,1.0,0.0,0,0,3.52,1.0,1.0,,,0,1,1,1,0,,1,0,0,,5,22
2023,2021012758,2023-04-19,1900088,紅林　弘太郎,24,遊,11,1.0,1,4,3,1,2,0,0,0,0,1,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
