season,game_id,game_date,player_id,player_name_jap,player_jersey_number,position,team_id,batting_G,batting_GS,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_SO,batting_HBP,batting_SH,batting_SF,batting_E,pitcher_order_number,pitching_G,pitching_GS,pitching_W,pitching_L,pitching_ERA,pitching_IP,pitching_IP_str,pitching_CG,pitching_SHO,pitching_SV,pitching_H,pitching_R,pitching_ER,pitching_HR,pitching_IBB,pitching_BB,pitching_SO,pitching_HBP,pitching_BK,pitching_BF,pitching_PI
2021,2021005264,2021-11-01,12113,石川　雅規,19,投,2,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1.0,0.0,4,5,3.07,2.0,2.0,,,0,2,1,1,0,,0,1,0,,8,25
2021,2021005264,2021-11-01,20127,雄平,41,右,2,1.0,0,2,2,0,1,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,400021,青木　宣親,23,打,2,1.0,0,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,700072,嶋　基宏,45,打捕,2,1.0,0,2,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,800041,松山　竜平,55,打,6,1.0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,800042,安部　友裕,6,打一,6,1.0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,900397,長野　久義,5,打,6,1.0,0,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,900417,荒木　貴裕,10,打一,2,1.0,0,1,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1000132,山田　哲人,1,二,2,1.0,1,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1100129,三好　匠,35,三,6,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1200069,鈴木　誠也,1,右,6,1.0,1,3,3,0,0,0,0,0,0,0,,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1200070,上本　崇司,0,二,6,1.0,1,5,2,1,1,0,0,0,0,0,,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1300029,田口　麗斗,34,投,2,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1.0,0.0,5,9,4.02,1.0,1.0,,,0,2,0,0,0,,0,1,0,,5,13
2021,2021005264,2021-11-01,1300082,曽根　海成,0,三左,6,1.0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1300092,今野　龍太,69,投,2,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,1.0,0.0,7,1,2.76,1.0,1.0,,,0,2,0,0,0,,1,2,0,,6,24
2021,2021005264,2021-11-01,1300095,西浦　直亨,3,遊,2,1.0,1,4,4,2,2,0,0,0,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1400173,野間　峻祥,37,右,6,1.0,0,2,2,0,1,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1400175,塹江　敦哉,36,投,6,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1.0,0.0,5,4,4.25,0.3333333333333333,0.1,,,0,0,0,0,0,,0,0,0,,1,2
2021,2021005264,2021-11-01,1500042,高橋　奎二,47,投,2,1.0,1,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,1,1.0,,4,1,2.87,4.0,4.0,,,0,5,5,5,1,,1,3,2,,19,83
2021,2021005264,2021-11-01,1500044,山崎　晃大朗,31,右左,2,1.0,1,5,5,0,1,0,0,0,0,0,,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1500045,渡邉　大樹,49,右中,2,1.0,0,4,3,0,0,0,0,0,0,0,,0,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1500096,西川　龍馬,63,左,6,1.0,1,5,5,2,2,0,0,1,3,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1600078,古賀　優大,57,捕,2,1.0,1,3,3,2,2,0,0,0,1,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1600123,床田　寛樹,28,投,6,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,1.0,0.0,5,4,3.19,1.0,1.0,,,0,0,0,0,0,,0,2,0,,3,16
2021,2021005264,2021-11-01,1600124,坂倉　将吾,31,一,6,1.0,1,4,3,1,2,1,0,0,2,0,,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1700070,ケムナ　誠,29,投,6,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1.0,0.0,2,2,4.58,1.0,1.0,,,0,0,0,0,0,,0,2,0,,3,8
2021,2021005264,2021-11-01,1700084,村上　宗隆,55,三,2,1.0,1,5,5,0,0,0,0,0,0,0,,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1700087,塩見　泰隆,9,中,2,1.0,1,3,2,0,0,0,0,0,1,0,,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1700089,宮本　丈,39,左二,2,1.0,1,5,5,1,3,0,0,1,2,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1800040,吉田　大成,66,打一遊,2,1.0,0,3,2,1,0,0,0,0,0,0,,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1800072,小園　海斗,51,遊,6,1.0,1,5,4,3,3,1,0,0,1,0,,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1800073,島内　颯太郎,43,投,6,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,1.0,0.0,0,2,3.12,1.0,1.0,,,0,1,0,0,0,,0,1,0,,4,17
2021,2021005264,2021-11-01,1800074,林　晃汰,44,三,6,1.0,1,4,4,0,0,0,0,0,0,0,,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1800079,大盛　穂,59,中,6,1.0,0,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1900025,吉田　大喜,28,投,2,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1.0,0.0,1,1,6.17,1.0,1.0,,,0,3,3,3,1,,2,1,0,,8,42
2021,2021005264,2021-11-01,1900028,長岡　秀樹,58,打,2,1.0,0,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1900053,宇草　孔基,38,中左,6,1.0,1,6,5,1,2,2,0,0,0,0,,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,1900056,石原　貴規,62,捕,6,1.0,1,5,5,1,3,0,0,1,3,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021005264,2021-11-01,2000060,栗林　良吏,20,投,6,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,1.0,0.0,0,1,0.86,1.0,1.0,,,37,2,1,1,1,,1,3,0,,6,24
2021,2021005264,2021-11-01,2000061,森浦　大輔,13,投,6,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1.0,0.0,3,3,3.17,1.0,1.0,,,0,2,0,0,0,,1,1,0,,6,25
2021,2021005264,2021-11-01,2000063,小林　樹斗,53,投,6,1.0,1,2,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,1,1.0,,0,0,9.82,3.6666666666666665,3.2,,,0,6,6,4,0,,2,6,0,,20,84
2021,2021005264,2021-11-01,2000133,オスナ,13,一,2,1.0,1,2,2,1,1,1,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021000960,2021-11-06,600026,炭谷　銀仁朗,26,捕,376,1.0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021000960,2021-11-06,700087,角中　勝也,3,打,9,1.0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021000960,2021-11-06,800060,唐川　侑己,19,,9,,,,,,,,,,,,,,,,,,,3,1.0,0.0,0,0,0.00,0.3333333333333333,0.1,,,0,1,0,0,0,,0,0,0,,2,3
2021,2021000960,2021-11-06,900056,浅村　栄斗,3,二,376,1.0,1,5,4,1,0,0,0,0,0,0,,1,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021000960,2021-11-06,1000007,国吉　佑樹,92,,9,,,,,,,,,,,,,,,,,,,2,1.0,0.0,0,0,40.50,0.6666666666666666,0.2,,,0,0,3,3,0,,3,0,0,,5,21
2021,2021000960,2021-11-06,1000014,荻野　貴司,0,左,9,1.0,1,4,4,1,1,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021000960,2021-11-06,1100103,鈴木　大地,7,一,376,1.0,1,4,4,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021000960,2021-11-06,1100104,益田　直也,52,,9,,,,,,,,,,,,,,,,,,,5,1.0,0.0,1,0,0.00,1.0,1.0,,,0,0,0,0,0,,0,1,0,,3,8
2021,2021000960,2021-11-06,1100130,岡島　豪郎,27,右,376,1.0,1,5,4,1,2,2,0,0,0,0,,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021000960,2021-11-06,1100132,島内　宏明,35,指,376,1.0,1,5,4,1,2,2,0,0,3,0,,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021000960,2021-11-06,1200117,則本　昂大,14,,376,,,,,,,,,,,,,,,,,,,1,1.0,,0,0,6.75,4.0,4.0,,,0,6,3,3,0,,2,3,0,,20,73
2021,2021000960,2021-11-06,1300044,岡　大海,25,中右,9,1.0,1,4,3,1,0,0,0,0,0,0,,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021000960,2021-11-06,1300052,三木　亮,23,一,9,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021,2021000960,2021-11-06,1300084,松井　裕樹,1,,376,,,,,,,,,,,,,,,,,,,5,1.0,0.0,0,0,9.00,1.0,1.0,,,0,1,1,1,1,,0,2,0,,4,13
2021,2021000960,2021-11-06,1400139,安樂　智大,20,,376,,,,,,,,,,,,,,,,,,,2,1.0,0.0,0,0,0.00,1.0,1.0,,,0,1,0,0,0,,0,0,0,,3,8
2021,2021000960,2021-11-06,1400160,加藤　匠馬,66,捕,9,1.0,1,2,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
