season,game_id,game_date,player_id,player_name_jap,player_jersey_number,position,team_id,batting_G,batting_GS,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_SO,batting_HBP,batting_SH,batting_SF,batting_E,pitcher_order_number,pitching_G,pitching_GS,pitching_W,pitching_L,pitching_ERA,pitching_IP,pitching_IP_str,pitching_CG,pitching_SHO,pitching_SV,pitching_H,pitching_R,pitching_ER,pitching_HR,pitching_IBB,pitching_BB,pitching_SO,pitching_HBP,pitching_BK,pitching_BF,pitching_PI
2020,2020022203,2020-02-22,500051,藤田　一也,6,三,376,1.0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,600003,大和,9,遊,3,1.0,1,3,3,2,3,2,0,1,3,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,600020,銀次,33,一,376,1.0,1,2,2,0,1,0,0,0,1,0,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,700027,梶谷　隆幸,3,右,3,1.0,1,3,2,2,1,1,0,0,0,1,,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,700074,渡辺　直人,26,打指,376,1.0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,800002,中井　大介,0,打指,3,1.0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,800075,伊藤　光,29,捕,3,1.0,1,3,1,1,0,0,0,0,0,0,,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,900056,浅村　栄斗,3,二,376,1.0,1,3,2,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1100062,乙坂　智,33,中,3,1.0,0,2,2,0,0,0,0,0,0,0,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1100103,鈴木　大地,7,三,376,1.0,1,3,1,1,0,0,0,0,0,0,,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1100130,岡島　豪郎,27,打指,376,1.0,0,2,1,1,1,1,0,0,0,0,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1100132,島内　宏明,35,左,376,1.0,1,3,3,0,0,0,0,0,0,0,,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1200053,宮崎　敏郎,51,三,3,1.0,1,3,3,1,2,0,0,0,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1200119,下妻　貴寛,67,捕,376,1.0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1300003,ロペス,2,一,3,1.0,1,5,5,0,3,1,0,0,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1300028,和田　恋,54,打,376,1.0,0,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1300038,関根　大気,63,右,3,1.0,0,2,2,0,1,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1300040,砂田　毅樹,47,,3,,,,,,,,,,,,,,,,,,,3,1.0,0.0,0,0,0.00,2.0,2.0,,,1,0,0,0,0,,2,0,0,,9,35
2020,2020022203,2020-02-22,1300084,松井　裕樹,1,,376,,,,,,,,,,,,,,,,,,,1,1.0,,0,1,15.43,2.3333333333333335,2.1,,,0,8,6,4,0,,2,1,1,,19,65
2020,2020022203,2020-02-22,1300085,内田　靖人,36,一,376,1.0,0,2,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1300093,嶺井　博希,39,捕,3,1.0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1400113,山下　幸輝,38,三,3,1.0,0,2,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1400114,百瀬　大騎,64,遊,3,1.0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1500015,ウィーラー,40,指,376,1.0,1,2,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1500063,柴田　竜拓,31,二,3,1.0,1,3,3,1,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1500064,戸柱　恭孝,10,捕,3,1.0,0,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1600001,オコエ　瑠偉,4,左,376,1.0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1600088,進藤　拓也,43,,3,,,,,,,,,,,,,,,,,,,4,1.0,0.0,0,0,9.00,1.0,1.0,,,0,3,2,1,0,,0,0,0,,6,25
2020,2020022203,2020-02-22,1600089,佐野　恵太,44,左,3,1.0,1,3,3,1,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1600090,笠井　崇正,94,,3,,,,,,,,,,,,,,,,,,,2,1.0,0.0,0,0,0.00,1.6666666666666665,1.2,,,0,0,0,0,0,,0,1,0,,4,14
2020,2020022203,2020-02-22,1600094,田中　和基,25,打右,376,1.0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1600096,森原　康平,13,,376,,,,,,,,,,,,,,,,,,,5,1.0,0.0,0,0,9.00,1.0,1.0,,,0,1,1,1,1,,0,1,0,,4,13
2020,2020022203,2020-02-22,1600101,西口　直人,62,,376,,,,,,,,,,,,,,,,,,,4,1.0,0.0,0,0,0.00,1.0,1.0,,,0,0,0,0,0,,0,0,0,,3,13
2020,2020022203,2020-02-22,1700020,ソト,99,指,3,1.0,1,4,2,0,1,1,0,0,1,0,,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020,2020022203,2020-02-22,1700034,山崎　幹史,34,走中二三,376,1.0,0,3,2,0,0,0,0,0,0,0,,1,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
