season,game_id,game_date,player_id,player_name_jap,player_jersey_number,position,team_id,batting_G,batting_GS,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_SO,batting_HBP,batting_SH,batting_SF,batting_E,pitcher_order_number,pitching_G,pitching_GS,pitching_W,pitching_L,pitching_ERA,pitching_IP,pitching_IP_str,pitching_CG,pitching_SHO,pitching_SV,pitching_H,pitching_R,pitching_ER,pitching_HR,pitching_IBB,pitching_BB,pitching_SO,pitching_HBP,pitching_BK,pitching_BF,pitching_PI
2022,2021005771,2022-06-04,12000,中島　宏之,5,打,1,1.0,0,1,1,0,0,0,0,0,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,800043,丸　佳浩,8,中,1,1.0,1,4,3,0,1,0,0,0,0,0,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,900093,立岡　宗一郎,39,走右左,1,1.0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,1000014,荻野　貴司,0,打左,9,1.0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,1300027,小林　誠司,22,捕,1,1.0,1,3,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,1300044,岡　大海,25,右,9,1.0,1,4,4,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,1400101,岡本　和真,25,三,1,1.0,1,3,2,1,0,0,0,0,0,0,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,1400140,小野　郁,37,投,9,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1.0,0.0,0,0,2.25,1.0,1.0,,,0,1,0,0,0,,0,1,0,,4,12
2022,2021005771,2022-06-04,1400188,中村　奨吾,8,二,9,1.0,1,4,4,0,2,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,1460080,ポランコ,23,右,1,1.0,1,3,3,0,1,1,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,1500012,レアード,54,一,9,1.0,1,4,4,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,1500047,重信　慎之介,43,打右,1,1.0,0,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,1600059,吉川　尚輝,2,二,1,1.0,1,4,3,0,0,0,0,0,0,0,,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,1700002,メルセデス,42,投,1,1.0,1,2,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1.0,,5,1,2.01,7.333333333333333,7.1,,,0,7,1,1,0,,0,6,0,,28,97
2022,2021005771,2022-06-04,1700042,鍬原　拓也,46,投,1,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1.0,0.0,1,0,4.63,0.6666666666666666,0.2,,,0,0,0,0,0,,0,0,0,,2,8
2022,2021005771,2022-06-04,1700049,湯浅　大,0,遊,1,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,1700092,安田　尚憲,5,三,9,1.0,1,4,4,0,0,0,0,0,0,0,,0,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,1800024,増田　陸,61,一,1,1.0,1,3,3,0,1,0,0,0,1,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,1800053,山口　航輝,51,左,9,1.0,1,4,4,0,1,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,1900081,佐藤　都志也,32,捕,9,1.0,1,3,3,0,1,1,0,0,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,1900082,高部　瑛斗,38,中,9,1.0,1,4,4,0,2,0,0,0,0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,2000007,中山　礼都,40,遊,1,1.0,1,2,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,2000095,佐藤　奨真,64,投,9,1.0,1,2,2,0,0,0,0,0,0,0,,0,2,0,0,0,0,1,1.0,,0,3,2.70,7.0,7.0,,,0,4,2,2,0,,2,2,0,,26,105
2022,2021005771,2022-06-04,2000146,エチェバリア,55,遊,9,1.0,1,3,3,1,1,1,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005771,2022-06-04,2103697,大勢,15,投,1,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1.0,0.0,1,1,1.90,1.0,1.0,,,20,0,0,0,0,,0,1,0,,3,10
2022,2021005771,2022-06-04,2105889,ウォーカー,44,左,1,1.0,1,4,4,0,2,1,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005853,2022-06-24,700050,會澤　翼,27,捕,6,1.0,1,4,4,0,2,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005853,2022-06-24,900011,大田　泰示,0,打,3,1.0,0,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005853,2022-06-24,900430,堂林　翔太,7,右左,6,1.0,1,5,5,0,1,1,0,0,1,0,,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005853,2022-06-24,1100061,桑原　将志,1,中,3,1.0,1,4,4,0,1,0,0,0,0,0,,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005853,2022-06-24,1100082,菊池　涼介,33,二,6,1.0,1,5,5,2,2,0,0,1,2,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2022,2021005853,2022-06-24,1200053,宮崎　敏郎,51,三,3,1.0,1,3,3,0,1,0,0,0,0,0,,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
