person_id,player_name,player_name_kanji,team_id,team_name,player_jersey_number,position_type_id,roster_name,staff_kind_id,staff_title,announce_date,movement_id,movement_name,order_id,season,player_name_romaji
1650489,三浦 瑞樹,ミウラミズキ,4,中日ドラゴンズ,69,1.0,投手,4,,,,,,2025,Miura Mizuki
1800060,梅津 晃大,ウメツコウダイ,4,中日ドラゴンズ,211,1.0,投手,4,,,,,,2025,Umezu Koudai
2000043,森 博人,モリヒロト,4,中日ドラゴンズ,204,1.0,投手,4,,,,,,2025,Mori Hiroto
2000050,松木平 優太,マツキヒラユウタ,4,中日ドラゴンズ,29,1.0,投手,4,,,,,,2025,Matsugi Hira Yuuta
2102616,森山 暁生,モリヤマアキオ,4,中日ドラゴンズ,213,1.0,投手,4,,,,,,2025,Moriyama Akio
2104208,福田 幸之介,フクダコウノスケ,4,中日ドラゴンズ,36,1.0,投手,4,,,,,,2025,Fukuda Miyuki no Suke
2107733,土生 翔太,ハブショウタ,4,中日ドラゴンズ,205,1.0,投手,4,,,,,,2025,Habu Shouta
2116498,有馬 惠叶,アリマケイト,4,中日ドラゴンズ,64,1.0,投手,4,,,,,,2025,Arima Megumi Kanou
2117709,高橋 幸佑,タカハシコウスケ,4,中日ドラゴンズ,61,1.0,投手,4,,,,,,2025,Takahashi Miyuki Yuu
2117743,井上 剣也,イノウエケンヤ,4,中日ドラゴンズ,203,1.0,投手,4,,,,,,2025,Inoue Ken na
2118421,マルティネス,マルティネス,4,中日ドラゴンズ,219,1.0,投手,4,,,,,,2025,Marutinesu
1000138,大野 雄大,オオノユウダイ,4,中日ドラゴンズ,22,1.0,投手,4,,20260620.0,101.0,出場選手登録,0.0,2025,Oono Yuudai
1400199,齋藤 綱記,サイトウコウキ,4,中日ドラゴンズ,59,1.0,投手,4,,20260405.0,101.0,出場選手登録,0.0,2025,Saitou Tsunaki
1600106,柳 裕也,ヤナギユウヤ,4,中日ドラゴンズ,17,1.0,投手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Ryuu Yuuya
1600110,藤嶋 健人,フジシマケント,4,中日ドラゴンズ,54,1.0,投手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Fujishima Taketo
1851138,草加 勝,クサカショウ,4,中日ドラゴンズ,14,1.0,投手,4,,20260604.0,101.0,出場選手登録,0.0,2025,Souka Kachi
1900038,橋本 侑樹,ハシモトユウキ,4,中日ドラゴンズ,13,1.0,投手,4,,20260526.0,101.0,出場選手登録,0.0,2025,Hashimoto Yuuki
2060049,アブレウ,アブレウ,4,中日ドラゴンズ,28,1.0,投手,4,,20260619.0,101.0,出場選手登録,0.0,2025,Abureu
2100961,マラー,マラー,4,中日ドラゴンズ,93,1.0,投手,4,,20260514.0,101.0,出場選手登録,0.0,2025,Maraa
2105038,伊藤 茉央,イトウマオ,4,中日ドラゴンズ,32,1.0,投手,4,,20260513.0,101.0,出場選手登録,0.0,2025,Itou Mao
2105295,吉田 聖弥,ヨシダセイヤ,4,中日ドラゴンズ,47,1.0,投手,4,,20260412.0,101.0,出場選手登録,0.0,2025,Yoshida Kiyoshi Wataru
2107086,牧野 憲伸,マキノケンシン,4,中日ドラゴンズ,68,1.0,投手,4,,20260704.0,101.0,出場選手登録,0.0,2025,Makino Kenshin
2107869,松山 晋也,マツヤマシンヤ,4,中日ドラゴンズ,90,1.0,投手,4,,20260407.0,101.0,出場選手登録,0.0,2025,Matsuyama Shin'Ya
2108462,金丸 夢斗,カネマルユメト,4,中日ドラゴンズ,21,1.0,投手,4,,20260331.0,101.0,出場選手登録,0.0,2025,Kanemarumu To
500014,涌井 秀章,ワクイヒデアキ,4,中日ドラゴンズ,20,1.0,投手,4,,20260704.0,101.0,出場選手登録,0.0,2025,Wakui Hideaki
1200098,松葉 貴大,マツバタカヒロ,4,中日ドラゴンズ,38,1.0,投手,4,,20260614.0,102.0,出場選手登録抹消,0.0,2025,Matsuba Takashidai
1300094,杉浦 稔大,スギウラトシヒロ,4,中日ドラゴンズ,33,1.0,投手,4,,20260521.0,102.0,出場選手登録抹消,0.0,2025,Sugiura Minorudai
1500077,福 敬登,フクヒロト,4,中日ドラゴンズ,34,1.0,投手,4,,20260517.0,102.0,出場選手登録抹消,0.0,2025,Fuku Takashi Tou
1600076,梅野 雄吾,ウメノユウゴ,4,中日ドラゴンズ,46,1.0,投手,4,,20260405.0,102.0,出場選手登録抹消,0.0,2025,Umeno Yuugo
1660558,メヒア,メヒア,4,中日ドラゴンズ,91,1.0,投手,4,,20260603.0,102.0,出場選手登録抹消,0.0,2025,Mehia
1700104,清水 達也,シミズタツヤ,4,中日ドラゴンズ,50,1.0,投手,4,,20260525.0,102.0,出場選手登録抹消,0.0,2025,Shimizu Tatsuya
1800059,根尾 昂,ネオアキラ,4,中日ドラゴンズ,30,1.0,投手,4,,20260504.0,102.0,出場選手登録抹消,0.0,2025,Neo Noboru
1800061,勝野 昌慶,カツノアキヨシ,4,中日ドラゴンズ,41,1.0,投手,4,,20260607.0,102.0,出場選手登録抹消,0.0,2025,Katsuno Shoukei
1951008,中西 聖輝,ナカニシマサキ,4,中日ドラゴンズ,11,1.0,投手,4,,20260626.0,102.0,出場選手登録抹消,0.0,2025,Nakanishi Seiki
2000042,髙橋 宏斗,タカハシヒロト,4,中日ドラゴンズ,19,1.0,投手,4,,20260601.0,102.0,出場選手登録抹消,0.0,2025,?? Hiroshi To
2000048,近藤 廉,コンドウレン,4,中日ドラゴンズ,70,1.0,投手,4,,20260415.0,102.0,出場選手登録抹消,0.0,2025,Kondou Ren
2100410,櫻井 頼之介,サクライヨリノスケ,4,中日ドラゴンズ,16,1.0,投手,4,,20260625.0,102.0,出場選手登録抹消,0.0,2025,Sakurai Yoriyuki Suke
2107860,仲地 礼亜,ナカチレイア,4,中日ドラゴンズ,26,1.0,投手,4,,20260511.0,102.0,出場選手登録抹消,0.0,2025,Nakachi Aya A
2112136,篠﨑 国忠,シノザキクニタダ,4,中日ドラゴンズ,52,1.0,投手,4,,20260628.0,102.0,出場選手登録抹消,0.0,2025,Shino ? Kunitada
2107958,宮内 春輝,ミヤウチハルキ,4,中日ドラゴンズ,201,1.0,投手,4,,20260706.0,121.0,育成選手登録,0.0,2025,Kunai Haru Akira
2107958,宮内 春輝,ミヤウチハルキ,4,中日ドラゴンズ,201,1.0,投手,4,,20260706.0,122.0,育成選手登録抹消,2.0,2025,Kunai Haru Akira
1500049,宇佐見 真吾,ウサミシンゴ,4,中日ドラゴンズ,39,2.0,捕手,4,,,,,,2025,Usami Shingo
1800062,石橋 康太,イシバシコウタ,4,中日ドラゴンズ,58,2.0,捕手,4,,,,,,2025,Ishibashi Kouta
2104399,山浅 龍之介,ヤマアサリュウノスケ,4,中日ドラゴンズ,206,2.0,捕手,4,,,,,,2025,Yama Asa Ryuunosuke
1400160,加藤 匠馬,カトウタクマ,4,中日ドラゴンズ,49,2.0,捕手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Katou Takumiba
2103633,味谷 大誠,ミヤタイセイ,4,中日ドラゴンズ,43,2.0,捕手,4,,20260605.0,101.0,出場選手登録,0.0,2025,Aji Tani Oomakoto
2105102,石伊 雄太,イシイユウタ,4,中日ドラゴンズ,9,2.0,捕手,4,,20260414.0,101.0,出場選手登録,0.0,2025,Koku I Yuuta
1500076,木下 拓哉,キノシタタクヤ,4,中日ドラゴンズ,35,2.0,捕手,4,,20260605.0,102.0,出場選手登録抹消,0.0,2025,Kinoshita Takuya
1850874,津田 啓史,ツダケイシ,4,中日ドラゴンズ,207,3.0,内野手,4,,,,,,2025,Tsuda Hiroshi
2107197,川上 理偉,カワカミリイ,4,中日ドラゴンズ,218,3.0,内野手,4,,,,,,2025,Kawakami Osamu I
2116207,石川 大峨,イシカワタイガ,4,中日ドラゴンズ,216,3.0,内野手,4,,,,,,2025,Ishikawadai ?
2116623,中村 奈一輝,ナカムラナイキ,4,中日ドラゴンズ,202,3.0,内野手,4,,,,,,2025,Nakamura Na Ikki
2117699,森 駿太,モリシュンタ,4,中日ドラゴンズ,31,3.0,内野手,4,,,,,,2025,Mori Shun Futoshi
2119160,新保 茉良,シンポマオ,4,中日ドラゴンズ,56,3.0,内野手,4,,,,,,2025,Shinbo ??
1100069,高橋 周平,タカハシシュウヘイ,4,中日ドラゴンズ,3,3.0,内野手,4,,20260402.0,101.0,出場選手登録,0.0,2025,Takahashi Shuuhei
1500050,山本 泰寛,ヤマモトヤスヒロ,4,中日ドラゴンズ,60,3.0,内野手,4,,20260424.0,101.0,出場選手登録,0.0,2025,Yamamoto Yasuhiro
1500078,阿部 寿樹,アベトシキ,4,中日ドラゴンズ,48,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Abe Hisaki
1500091,板山 祐太郎,イタヤマユウタロウ,4,中日ドラゴンズ,63,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Itayama Yuutarou
1561854,サノー,サノー,4,中日ドラゴンズ,23,3.0,内野手,4,,20260607.0,101.0,出場選手登録,0.0,2025,Sanoo
1750223,村松 開人,ムラマツカイト,4,中日ドラゴンズ,5,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Muramatsu Kainin
1750701,田中 幹也,タナカミキヤ,4,中日ドラゴンズ,2,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Tanaka Mikiya
1900037,石川 昂弥,イシカワタカヤ,4,中日ドラゴンズ,25,3.0,内野手,4,,20260513.0,101.0,出場選手登録,0.0,2025,Ishikawa Noboru Wataru
2000044,土田 龍空,ツチダリュウク,4,中日ドラゴンズ,45,3.0,内野手,4,,20260424.0,101.0,出場選手登録,0.0,2025,Tsuchita Ryuu Kuu
2103780,福永 裕基,フクナガヒロキ,4,中日ドラゴンズ,7,3.0,内野手,4,,20260526.0,101.0,出場選手登録,0.0,2025,Fukunaga Yuuki
1560639,カリステ,カリステ,4,中日ドラゴンズ,4,3.0,内野手,4,,20260525.0,102.0,出場選手登録抹消,0.0,2025,Karisute
1800048,知野 直人,チノナオト,4,中日ドラゴンズ,65,3.0,内野手,4,,20260502.0,102.0,出場選手登録抹消,0.0,2025,Chino Naoto
2103947,樋口 正修,ヒグチセイシュウ,4,中日ドラゴンズ,97,3.0,内野手,4,,20260411.0,102.0,出場選手登録抹消,0.0,2025,Higuchi Tadashi Osamu
2105174,辻本 倫太郎,ツジモトリンタロウ,4,中日ドラゴンズ,0,3.0,内野手,4,,20260423.0,102.0,出場選手登録抹消,0.0,2025,Tsujimoto Rintarou
2112338,ロドリゲス,ロドリゲス,4,中日ドラゴンズ,95,3.0,内野手,4,,20260423.0,102.0,出場選手登録抹消,0.0,2025,Rodriguez
1300079,上林 誠知,ウエバヤシセイジ,4,中日ドラゴンズ,51,4.0,外野手,4,,,,,,2025,Kanbayashi Makoto Chi
1651376,福元 悠真,フクモトユウマ,4,中日ドラゴンズ,209,4.0,外野手,4,,,,,,2025,Fukumoto Yuuma
2107686,三上 愛介,ミカミアイスケ,4,中日ドラゴンズ,217,4.0,外野手,4,,,,,,2025,Mikami Ai Suke
2120284,能戸 輝夢,ノトキラム,4,中日ドラゴンズ,67,4.0,外野手,4,,,,,,2025,Noto Akira Yume
1600085,細川 成也,ホソカワセイヤ,4,中日ドラゴンズ,55,4.0,外野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Hosokawa Sei na
1900041,岡林 勇希,オカバヤシユウキ,4,中日ドラゴンズ,1,4.0,外野手,4,,20260605.0,101.0,出場選手登録,0.0,2025,Okabayashi Isamu Nozomi
2107645,尾田 剛樹,オダゴウキ,4,中日ドラゴンズ,0,4.0,外野手,4,,20260619.0,101.0,出場選手登録,0.0,2025,Oda Tsuyoshiju
1500100,川越 誠司,カワゴエセイジ,4,中日ドラゴンズ,44,4.0,外野手,4,,20260427.0,102.0,出場選手登録抹消,0.0,2025,Kawagoe Seiji
1961300,ボスラー,ボスラー,4,中日ドラゴンズ,24,4.0,外野手,4,,20260605.0,102.0,出場選手登録抹消,0.0,2025,Boss Raa
2100275,花田 旭,ハナダアサヒ,4,中日ドラゴンズ,57,4.0,外野手,4,,20260617.0,102.0,出場選手登録抹消,0.0,2025,Hanada Akira
2103840,ブライト 健太,ブライトケンタ,4,中日ドラゴンズ,42,4.0,外野手,4,,20260422.0,102.0,出場選手登録抹消,0.0,2025,Bright Kenta
2103845,鵜飼 航丞,ウカイコウスケ,4,中日ドラゴンズ,66,4.0,外野手,4,,20260706.0,102.0,出場選手登録抹消,0.0,2025,Ukai Wataru Susumu
900410,大島 洋平,オオシマヨウヘイ,4,中日ドラゴンズ,8,4.0,外野手,4,,20260525.0,102.0,出場選手登録抹消,0.0,2025,Ooshima Youhei
10800,井上 一樹,イノウエカズキ,4,中日ドラゴンズ,99,,,1,,,,,,2025,Inoue Kazuki
11686,飯山 裕志,イイヤマユウジ,4,中日ドラゴンズ,74,,,2,,,,,,2025,Iiyama Hiroshi
1000141,森越 祐人,モリコシユウト,4,中日ドラゴンズ,81,,,3,内野守備走塁コーチ兼マネジャー兼スコアラー,,,,,2025,Morikoshi Yuujin
10364,高山 郁夫,タカヤマイクオ,4,中日ドラゴンズ,80,,,3,二軍投手コーチ,,,,,2025,Takayama Ikuo
10661,藤井 康雄,フジイヤスオ,4,中日ドラゴンズ,96,,,3,二軍打撃コーチ兼コーディネーター,,,,,2025,Fujii Yasuo
1100071,田島 慎二,タジマシンジ,4,中日ドラゴンズ,98,,,3,二軍投手コーチ,,,,,2025,Tajima Shinji
11049,落合 英二,オチアイエイジ,4,中日ドラゴンズ,88,,,3,投手コーディネーター兼マネジャー兼スコアラー,,,,,2025,Ochiai Eiji
11437,渡邉 博幸,ワタナベヒロユキ,4,中日ドラゴンズ,85,,,3,二軍内野守備総合コーチ,,,,,2025,Watanabe Hiroyuki
11468,中村 豊,ナカムラユタカ,4,中日ドラゴンズ,87,,,3,二軍外野守備総合コーチ,,,,,2025,Nakamura Yutaka
11563,大塚 晶文,オオツカアキノリ,4,中日ドラゴンズ,76,,,3,巡回投手・育成コーチ兼マネジャー兼スコアラー,,,,,2025,Ootsuka Shoubun
11585,松中 信彦,マツナカノブヒコ,4,中日ドラゴンズ,89,,,3,打撃統括コーチ,,,,,2025,Matsunaka Nobuhiko
11765,小池 正晃,コイケマサアキ,4,中日ドラゴンズ,75,,,3,打撃コーチ兼マネジャー兼スコアラー,,,,,2025,Koike Masaaki
12191,山井 大介,ヤマイダイスケ,4,中日ドラゴンズ,83,,,3,投手コーチ,,,,,2025,Yamai Daisuke
20140,小林 正人,コバヤシマサト,4,中日ドラゴンズ,86,,,3,二軍投手コーチ,,,,,2025,Kobayashi Masato
20235,前田 大輔,マエダダイスケ,4,中日ドラゴンズ,78,,,3,二軍捕手コーチ,,,,,2025,Maeda Daisuke
600004,平田 良介,ヒラタリョウスケ,4,中日ドラゴンズ,79,,,3,外野守備走塁コーチ,,,,,2025,Hirata Ryousuke
700034,堂上 直倫,ドノウエナオミチ,4,中日ドラゴンズ,71,,,3,内野守備走塁コーチ,,,,,2025,Donoue Tadashi Rin
700035,福田 永将,フクダノブマサ,4,中日ドラゴンズ,84,,,3,二軍打撃コーチ,,,,,2025,Fukuda Hisashi Shou
700037,浅尾 拓也,アサオタクヤ,4,中日ドラゴンズ,82,,,3,投手コーチ,,,,,2025,Asao Takuya
700072,嶋 基宏,シマモトヒロ,4,中日ドラゴンズ,77,,,3,ヘッドコーチ,,,,,2025,Shima Motohiro
800030,谷 哲也,タニテツヤ,4,中日ドラゴンズ,92,,,3,二軍野手・育成コーチ,,,,,2025,Tani Tetsuya
900065,大野 奨太,オオノショウタ,4,中日ドラゴンズ,72,,,3,捕手コーチ,,,,,2025,Oono Susumu Futoshi
1750802,伊藤 稜,イトウリョウ,5,阪神タイガース,125,1.0,投手,4,,,,,,2025,Itou Ryou
1900049,小川 一平,オガワイッペイ,5,阪神タイガース,122,1.0,投手,4,,,,,,2025,Ogawa Ippei
1950616,能登 嵩都,ノトシュウト,5,阪神タイガース,55,1.0,投手,4,,,,,,2025,Noto Takashi To
2000058,石井 大智,イシイダイチ,5,阪神タイガース,69,1.0,投手,4,,,,,,2025,Ishii Taichi
2107888,松原 快,マツバラカイ,5,阪神タイガース,123,1.0,投手,4,,,,,,2025,Matsubara Kai
2113277,マルティネス,マルティネス,5,阪神タイガース,132,1.0,投手,4,,,,,,2025,Marutinesu
2113690,早瀬 朔,ハヤセサク,5,阪神タイガース,44,1.0,投手,4,,,,,,2025,Hayase Saku
1300075,岩崎 優,イワザキスグル,5,阪神タイガース,13,1.0,投手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Iwasaki Yuu
1600033,ドリス,ドリス,5,阪神タイガース,98,1.0,投手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Doris
1600115,才木 浩人,サイキヒロト,5,阪神タイガース,35,1.0,投手,4,,20260331.0,101.0,出場選手登録,0.0,2025,Sai Moku Hiroto
1700078,髙橋 遥人,タカハシハルト,5,阪神タイガース,29,1.0,投手,4,,20260429.0,101.0,出場選手登録,0.0,2025,?? Harukanin
1900046,及川 雅貴,オヨカワマサキ,5,阪神タイガース,37,1.0,投手,4,,20260501.0,101.0,出場選手登録,0.0,2025,Oikawa Masataka
2000052,伊藤 将司,イトウマサシ,5,阪神タイガース,27,1.0,投手,4,,20260611.0,101.0,出場選手登録,0.0,2025,Itou Masashi
2000055,村上 頌樹,ムラカミショウキ,5,阪神タイガース,41,1.0,投手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Murakami Shouju
2104016,門別 啓人,モンベツケイト,5,阪神タイガース,30,1.0,投手,4,,20260705.0,101.0,出場選手登録,0.0,2025,Monbetsu Keinin
2106233,石黒 佑弥,イシグロユウヤ,5,阪神タイガース,63,1.0,投手,4,,20260614.0,101.0,出場選手登録,0.0,2025,Ishiguro Yuu Wataru
2109682,今朝丸 裕喜,ケサマルユウキ,5,阪神タイガース,28,1.0,投手,4,,20260619.0,101.0,出場選手登録,0.0,2025,Kesamaru Hiroki
2110265,下村 海翔,シモムラカイト,5,阪神タイガース,19,1.0,投手,4,,20260702.0,101.0,出場選手登録,0.0,2025,Shimomura Kaishou
2112141,津田 淳哉,ツダジュンヤ,5,阪神タイガース,66,1.0,投手,4,,20260610.0,101.0,出場選手登録,0.0,2025,Tsuda Jun'Ya
2112146,工藤 泰成,クドウタイセイ,5,阪神タイガース,49,1.0,投手,4,,20260405.0,101.0,出場選手登録,0.0,2025,Kudou Yasunari
2112444,木下 里都,キノシタリト,5,阪神タイガース,54,1.0,投手,4,,20260528.0,101.0,出場選手登録,0.0,2025,Kinoshita Sato To
1300070,岩貞 祐太,イワサダユウタ,5,阪神タイガース,14,1.0,投手,4,,20260426.0,102.0,出場選手登録抹消,0.0,2025,Iwa Tei Yuuta
1600060,畠 世周,ハタケセイシュウ,5,阪神タイガース,36,1.0,投手,4,,20260614.0,102.0,出場選手登録抹消,0.0,2025,Hatakesei Shuu
1700137,大竹 耕太郎,オオタケコウタロウ,5,阪神タイガース,21,1.0,投手,4,,20260704.0,102.0,出場選手登録抹消,0.0,2025,Ootake Koutarou
1800070,湯浅 京己,ユアサアツキ,5,阪神タイガース,65,1.0,投手,4,,20260612.0,102.0,出場選手登録抹消,0.0,2025,Yuasa Miyako Onore
1850363,伊原 陵人,イハラタカト,5,阪神タイガース,18,1.0,投手,4,,20260420.0,102.0,出場選手登録抹消,0.0,2025,Ihara Ryounin
2103707,桐敷 拓馬,キリシキタクマ,5,阪神タイガース,47,1.0,投手,4,,20260626.0,102.0,出場選手登録抹消,0.0,2025,Kirishiki Takuma
2103848,岡留 英貴,オカドメヒデタカ,5,阪神タイガース,64,1.0,投手,4,,20260618.0,102.0,出場選手登録抹消,0.0,2025,Okadome Hideki
2105582,椎葉 剛,シイバツヨシ,5,阪神タイガース,26,1.0,投手,4,,20260610.0,102.0,出場選手登録抹消,0.0,2025,Shiiba Tsuyoshi
2106172,富田 蓮,トミダレン,5,阪神タイガース,50,1.0,投手,4,,20260429.0,102.0,出場選手登録抹消,0.0,2025,Tomita Ren
2107862,茨木 秀俊,イバラギヒデトシ,5,阪神タイガース,48,1.0,投手,4,,20260521.0,102.0,出場選手登録抹消,0.0,2025,Ibaragi Hidetoshi
2108105,モレッタ,モレッタ,5,阪神タイガース,99,1.0,投手,4,,20260601.0,102.0,出場選手登録抹消,0.0,2025,Moretta
2112127,早川 太貴,ハヤカワダイキ,5,阪神タイガース,51,1.0,投手,4,,20260506.0,102.0,出場選手登録抹消,0.0,2025,Hayakawa Futoshi Taka
2117268,ルーカス,ルーカス,5,阪神タイガース,42,1.0,投手,4,,20260417.0,102.0,出場選手登録抹消,0.0,2025,Lucas
2117460,ラグズデール,ラグズデール,5,阪神タイガース,46,1.0,投手,4,,20260524.0,102.0,出場選手登録抹消,0.0,2025,Raguzudeeru
900062,西 勇輝,ニシユウキ,5,阪神タイガース,16,1.0,投手,4,,20260615.0,102.0,出場選手登録抹消,0.0,2025,Nishi Yuuki
2108124,セベリーノ,セベリーノ,5,阪神タイガース,97,1.0,投手,4,,20260703.0,111.0,支配下選手登録,1.0,2025,Seberiino
2108545,神宮 僚介,ジングウリョウスケ,5,阪神タイガース,95,1.0,投手,4,,20260703.0,111.0,支配下選手登録,1.0,2025,Jinguu Ryou Suke
2108545,神宮 僚介,ジングウリョウスケ,5,阪神タイガース,95,1.0,投手,4,,20260703.0,122.0,育成選手登録抹消,2.0,2025,Jinguu Ryou Suke
1600119,長坂 拳弥,ナガサカケンヤ,5,阪神タイガース,57,2.0,捕手,4,,,,,,2025,Nagasaka Ken Wataru
1900048,藤田 健斗,フジタケント,5,阪神タイガース,59,2.0,捕手,4,,,,,,2025,Fujita Kento
2103631,町田 隼乙,マチダハヤト,5,阪神タイガース,43,2.0,捕手,4,,,,,,2025,Machida Shun Otsu
1300073,梅野 隆太郎,ウメノリュウタロウ,5,阪神タイガース,2,2.0,捕手,4,,20260623.0,101.0,出場選手登録,0.0,2025,Umeno Ryuutarou
1500087,坂本 誠志郎,サカモトセイシロウ,5,阪神タイガース,12,2.0,捕手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Sakamoto Seishirou
2000054,榮枝 裕貴,サカエダユウキ,5,阪神タイガース,39,2.0,捕手,4,,20260613.0,101.0,出場選手登録,0.0,2025,Sakae Eda Yuki
2109980,嶋村 麟士朗,シマムラリンシロウ,5,阪神タイガース,85,2.0,捕手,4,,20260702.0,101.0,出場選手登録,0.0,2025,Shimamura Rin Shirou
1200100,伏見 寅威,フシミトライ,5,阪神タイガース,17,2.0,捕手,4,,20260622.0,102.0,出場選手登録抹消,0.0,2025,Fushimi Tora I
2100253,中川 勇斗,ナカガワハヤト,5,阪神タイガース,68,2.0,捕手,4,,20260423.0,102.0,出場選手登録抹消,0.0,2025,Nakagawa Isamu To
2100322,戸井 零士,トイレイジ,5,阪神タイガース,121,3.0,内野手,4,,,,,,2025,Toi Reiji
2104274,山田 脩也,ヤマダシュウヤ,5,阪神タイガース,52,3.0,内野手,4,,,,,,2025,Yamada Osamu na
2110351,佐野 大陽,サノタイヨウ,5,阪神タイガース,45,3.0,内野手,4,,,,,,2025,Sanodai Hi
2114830,アルナエス,アルナエス,5,阪神タイガース,133,3.0,内野手,4,,,,,,2025,Arunaesu
2117565,川﨑 俊哲,カワサキトシアキ,5,阪神タイガース,130,3.0,内野手,4,,,,,,2025,Kawasaki Shun Akira
2118999,谷端 将伍,タニハタショウゴ,5,阪神タイガース,25,3.0,内野手,4,,,,,,2025,Tani Tadashi Shou Go
1400172,植田 海,ウエダカイ,5,阪神タイガース,62,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Uedakai
1600113,大山 悠輔,オオヤマユウスケ,5,阪神タイガース,3,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Ooyama Yuusuke
1700079,熊谷 敬宥,クマガイタカヒロ,5,阪神タイガース,4,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Kumagai Takashi ?
1800067,木浪 聖也,キナミセイヤ,5,阪神タイガース,0,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Mokurou Sei na
2000027,元山 飛優,モトヤマヒユウ,5,阪神タイガース,0,3.0,内野手,4,,20260705.0,101.0,出場選手登録,0.0,2025,Motoyama Hi Yuu
2000051,佐藤 輝明,サトウテルアキ,5,阪神タイガース,8,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Satou Teruaki
2000056,中野 拓夢,ナカノタクム,5,阪神タイガース,7,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Nakano Taku Yume
2000057,髙寺 望夢,タカテラノゾム,5,阪神タイガース,67,3.0,内野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,?? Mochi Yume
1600117,糸原 健斗,イトハラケント,5,阪神タイガース,33,3.0,内野手,4,,20260701.0,102.0,出場選手登録抹消,0.0,2025,Itohara Kento
1800066,小幡 竜平,オバタリュウヘイ,5,阪神タイガース,38,3.0,内野手,4,,20260701.0,102.0,出場選手登録抹消,0.0,2025,Obata Ryuuhei
2103242,立石 正広,タテイシマサヒロ,5,阪神タイガース,9,3.0,内野手,4,,20260617.0,102.0,出場選手登録抹消,0.0,2025,Tateishi Masahiro
2104632,百﨑 蒼生,モモサキアオイ,5,阪神タイガース,56,3.0,内野手,4,,20260704.0,102.0,出場選手登録抹消,0.0,2025,Hyaku ? Sousei
2117293,ディベイニー,ディベイニー,5,阪神タイガース,24,3.0,内野手,4,,20260608.0,102.0,出場選手登録抹消,0.0,2025,Dibeinii
1450841,豊田 寛,トヨダヒロシ,5,阪神タイガース,61,4.0,外野手,4,,,,,,2025,Toyoda Hiroshi
1900044,西 純矢,ニシジュンヤ,5,阪神タイガース,120,4.0,外野手,4,,,,,,2025,Nishi Jun'Ya
2118424,コンスエグラ,コンスエグラ,5,阪神タイガース,134,4.0,外野手,4,,,,,,2025,Consuegra
2121476,山﨑 照英,ヤマサキショウエイ,5,阪神タイガース,129,4.0,外野手,4,,,,,,2025,Yamazaki Shouei
1800036,濱田 太貴,ハマダタイキ,5,阪神タイガース,32,4.0,外野手,4,,20260623.0,101.0,出場選手登録,0.0,2025,Hamada Futoshi Taka
1850183,森下 翔太,モリシタショウタ,5,阪神タイガース,1,4.0,外野手,4,,20260326.0,101.0,出場選手登録,0.0,2025,Morishita Shouta
1950996,前川 右京,マエガワウキョウ,5,阪神タイガース,58,4.0,外野手,4,,20260606.0,101.0,出場選手登録,0.0,2025,Maekawa Ukyou
2110225,福島 圭音,フクシマケイン,5,阪神タイガース,92,4.0,外野手,4,,20260612.0,101.0,出場選手登録,0.0,2025,Fukushima Kei On
1700080,島田 海吏,シマダカイリ,5,阪神タイガース,53,4.0,外野手,4,,20260612.0,102.0,出場選手登録抹消,0.0,2025,Shimadakai Ri
1800065,近本 光司,チカモトコウジ,5,阪神タイガース,5,4.0,外野手,4,,20260427.0,102.0,出場選手登録抹消,0.0,2025,KinhonKouji
1900050,小野寺 暖,オノデラダン,5,阪神タイガース,60,4.0,外野手,4,,20260706.0,102.0,出場選手登録抹消,0.0,2025,Onodera Dan
2104697,井坪 陽生,イツボヒナセ,5,阪神タイガース,40,4.0,外野手,4,,20260509.0,102.0,出場選手登録抹消,0.0,2025,I Tsubo Yousei
2118997,岡城 快生,オカシロカイセイ,5,阪神タイガース,34,4.0,外野手,4,,20260617.0,102.0,出場選手登録抹消,0.0,2025,Okajou Kaisei
11807,藤川 球児,フジカワキュウジ,5,阪神タイガース,22,,,1,,,,,,2025,Fujikawa Kyuuji
10362,平田 勝男,ヒラタカツオ,5,阪神タイガース,78,,,2,,,,,,2025,Hirata Katsuo
